"gene_id";"log2FoldChange";"pvalue";"padj";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000000003";-1,7625999363205;1,38031996367445e-20;9,70076030284697e-20;"TSPAN6";"X";100627108;100637104;"-";9997;"protein_coding";"tetraspanin 6 [Source:HGNC Symbol;Acc:HGNC:11858]"
"ENSG00000000457";1,21443103049939;2,39472963976216e-06;6,54866754565429e-06;"SCYL3";"1";169853074;169894267;"-";41194;"protein_coding";"SCY1 like pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:19285]"
"ENSG00000000460";1,75976258407142;2,01918925558317e-23;1,6042516547346e-22;"C1orf112";"1";169794730;169854080;"+";59351;"protein_coding";"FIGNL1 interacting regulator of recombination and mitosis [Source:HGNC Symbol;Acc:HGNC:25565]"
"ENSG00000000971";3,413707710926;0,000548465912211996;0,00115072607004236;"CFH";"1";196651878;196747504;"+";95627;"protein_coding";"complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]"
"ENSG00000001461";1,97085108496357;5,84263471363213e-30;6,01302981890276e-29;"NIPAL3";"1";24413360;24472983;"+";59624;"protein_coding";"NIPA like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25233]"
"ENSG00000001561";2,53485805271552;3,84044035627412e-25;3,28861201244885e-24;"ENPP4";"6";46129964;46146699;"+";16736;"protein_coding";"ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:3359]"
"ENSG00000001617";-1,28213308994101;1,92785156824559e-06;5,32272772687874e-06;"SEMA3F";"3";50155045;50189075;"+";34031;"protein_coding";"semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728]"
"ENSG00000001630";-1,19893123724899;5,58841631173565e-19;3,61139453799993e-18;"CYP51A1";"7";92112149;92134745;"-";22597;"protein_coding";"cytochrome P450 family 51 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2649]"
"ENSG00000002330";-1,12844171036088;4,6070055116175e-06;1,22204019483872e-05;"BAD";"11";64269828;64284704;"-";14877;"protein_coding";"BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]"
"ENSG00000002549";1,33481599671056;4,93272448589838e-21;3,53849001640556e-20;"LAP3";"4";17577304;17607967;"+";30664;"protein_coding";"leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]"
"ENSG00000002587";3,91251714669887;0,00129717218968989;0,00259169358875293;"HS3ST1";"4";11393150;11434398;"-";41249;"protein_coding";"heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]"
"ENSG00000002745";5,68432151204664;0,00928638794404656;0,016323296363254;"WNT16";"7";121325367;121341104;"+";15738;"protein_coding";"Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267]"
"ENSG00000002834";1,2147359463989;3,29289539585427e-22;2,49458588762506e-21;"LASP1";"17";38869859;38921770;"+";51912;"protein_coding";"LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]"
"ENSG00000003096";2,44700634905202;2,84118701413309e-13;1,33777250317014e-12;"KLHL13";"X";117897813;118117340;"-";219528;"protein_coding";"kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]"
"ENSG00000003147";-4,53716102331437;1,34511828976437e-84;5,4529783156521e-83;"ICA1";"7";8113184;8262687;"-";149504;"protein_coding";"islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]"
"ENSG00000003249";-2,89185726312603;3,05527169842717e-106;1,80076847161553e-104;"DBNDD1";"16";90004865;90020131;"-";15267;"protein_coding";"dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]"
"ENSG00000003756";1,09403322680425;4,19115675086875e-12;1,83318990411025e-11;"RBM5";"3";50088908;50118964;"+";30057;"protein_coding";"RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]"
"ENSG00000003989";-7,33310505185446;2,85265106862835e-07;8,47585152157165e-07;"SLC7A2";"8";17494349;17570568;"+";76220;"protein_coding";"solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]"
"ENSG00000004059";-2,17202704512173;3,39932403699989e-64;9,41669413649587e-63;"ARF5";"7";127588352;127591705;"+";3354;"protein_coding";"ARF GTPase 5 [Source:HGNC Symbol;Acc:HGNC:658]"
"ENSG00000004139";3,63344429183902;2,70891494939202e-20;1,87681848161087e-19;"SARM1";"17";28371662;28401045;"+";29384;"protein_coding";"sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]"
"ENSG00000004455";1,18360416737829;1,9115826673948e-27;1,79505172399825e-26;"AK2";"1";33007940;33036911;"-";28972;"protein_coding";"adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]"
"ENSG00000004534";1,0185380279743;9,89575206584416e-18;5,98970484655483e-17;"RBM6";"3";49940041;50077252;"+";137212;"protein_coding";"RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]"
"ENSG00000004700";1,6472483551344;5,64178605979944e-27;5,19225504429271e-26;"RECQL";"12";21468910;21501669;"-";32760;"protein_coding";"RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]"
"ENSG00000004838";-2,25899205527008;0,0192481981512951;0,0321047969365456;"ZMYND10";"3";50341106;50345746;"-";4641;"protein_coding";"zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]"
"ENSG00000004897";1,15237093651805;3,77330623213969e-28;3,64416751216699e-27;"CDC27";"17";47117697;47189339;"-";71643;"protein_coding";"cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]"
"ENSG00000004948";-8,38221471274106;4,15334125631303e-07;1,21515023800702e-06;"CALCR";"7";93424487;93574730;"-";150244;"protein_coding";"calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440]"
"ENSG00000005001";-8,99333225462759;1,44954347480783e-08;4,83113336570702e-08;"PRSS22";"16";2852727;2858630;"-";11328;"protein_coding";"serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]"
"ENSG00000005020";1,11251573918524;3,74203250435804e-09;1,30664542552385e-08;"SKAP2";"7";26654772;26864743;"-";209972;"protein_coding";"src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]"
"ENSG00000005075";-1,36291506374611;5,73014599936534e-25;4,86418573316912e-24;"POLR2J";"7";102473100;102478934;"-";5835;"protein_coding";"RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]"
"ENSG00000005100";1,36595144163783;5,97184194751269e-20;4,04804180300198e-19;"DHX33";"17";5440912;5469060;"-";28149;"protein_coding";"DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]"
"ENSG00000005238";2,4043513061412;4,27521360388913e-18;2,63374074537588e-17;"FAM214B";"9";35104121;35116341;"-";12221;"protein_coding";"atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666]"
"ENSG00000005243";-5,24949194150891;1,44861705322185e-37;1,97033257296239e-36;"COPZ2";"17";48026167;48048086;"-";21920;"protein_coding";"COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]"
"ENSG00000005339";-1,34849644326051;5,97109367837899e-24;4,86259421990873e-23;"CREBBP";"16";3725054;3880727;"-";155674;"protein_coding";"CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]"
"ENSG00000005379";5,45490699143695;0,0195139991669755;0,032489450080567;"TSPOAP1";"17";58301227;58329030;"-";27804;"protein_coding";"TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]"
"ENSG00000005436";1,76652697962508;2,26630686900353e-20;1,57607893178694e-19;"GCFC2";"2";75655606;75711642;"-";56037;"protein_coding";"GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]"
"ENSG00000005486";-2,0864144780087;8,15159669381247e-58;1,88701516222642e-56;"RHBDD2";"7";75878992;75888926;"+";9935;"protein_coding";"rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]"
"ENSG00000005882";-1,54710160258116;5,74157961307381e-13;2,65823940804735e-12;"PDK2";"17";50094737;50111369;"+";16633;"protein_coding";"pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]"
"ENSG00000005884";2,6278225093525;8,29985555429683e-141;8,56844094210979e-139;"ITGA3";"17";50055968;50090485;"+";34518;"protein_coding";"integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]"
"ENSG00000005893";1,6523276293794;2,64216778895358e-52;5,36208434923046e-51;"LAMP2";"X";120426148;120469349;"-";43202;"protein_coding";"lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]"
"ENSG00000005961";-2,98196958825974;0,000449500520334895;0,000955634196531886;"ITGA2B";"17";44372181;44389601;"-";17421;"protein_coding";"integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]"
"ENSG00000006007";-1,32779313746407;2,53222039873689e-27;2,36316873932655e-26;"GDE1";"16";19501693;19522145;"-";20453;"protein_coding";"glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]"
"ENSG00000006016";-5,1683222120736;3,570967313388e-30;3,70724845195639e-29;"CRLF1";"19";18593225;18606850;"-";13626;"protein_coding";"cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]"
"ENSG00000006025";-2,33209318619738;1,69372858460127e-19;1,12650911583264e-18;"OSBPL7";"17";47807367;47821822;"-";14456;"protein_coding";"oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]"
"ENSG00000006047";-11,7836089080736;8,86344107152093e-16;4,83648240478494e-15;"YBX2";"17";7288252;7294557;"-";6306;"protein_coding";"Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]"
"ENSG00000006062";2,1822076396395;1,99803622222301e-37;2,71096816731173e-36;"MAP3K14";"17";45263119;45317064;"-";53946;"protein_coding";"mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]"
"ENSG00000006118";-1,57323177814841;3,95725361462e-51;7,73806027395283e-50;"TMEM132A";"11";60924441;60937159;"+";12719;"protein_coding";"transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]"
"ENSG00000006125";1,88462383357895;2,58322752321013e-56;5,85754770303897e-55;"AP2B1";"17";35587263;35726417;"+";139155;"protein_coding";"adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]"
"ENSG00000006210";7,19175770017953;1,52551522782144e-06;4,2557214839913e-06;"CX3CL1";"16";57372458;57385048;"+";12591;"protein_coding";"C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]"
"ENSG00000006282";-3,25265247941778;3,18377764070313e-83;1,24219643582457e-81;"SPATA20";"17";50547089;50555852;"+";8764;"protein_coding";"spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]"
"ENSG00000006432";-1,43693510033368;7,96662455874632e-20;5,36520529947012e-19;"MAP3K9";"14";70722526;70809262;"-";86737;"protein_coding";"mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]"
"ENSG00000006453";-2,44300407463221;2,53158303319402e-05;6,22171249367408e-05;"BAIAP2L1";"7";98291650;98401115;"-";109466;"protein_coding";"BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]"
"ENSG00000006468";11,5595967532798;3,09492384011505e-15;1,62581318415146e-14;"ETV1";"7";13891229;13991425;"-";100197;"protein_coding";"ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]"
"ENSG00000006638";5,65487120526138;3,7402069318619e-08;1,20011543271191e-07;"TBXA2R";"19";3594506;3608749;"-";14244;"protein_coding";"thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]"
"ENSG00000006652";1,50254467962444;4,05872016698798e-38;5,60764654160492e-37;"IFRD1";"7";112423144;112477940;"+";54797;"protein_coding";"interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]"
"ENSG00000006740";-6,22207040027045;3,66417380959291e-32;4,10946240818109e-31;"ARHGAP44";"17";12789512;12991644;"+";202133;"protein_coding";"Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096]"
"ENSG00000006747";-2,56200686415451;0,0198313864751531;0,0329749374353261;"SCIN";"7";12570363;12653603;"+";83241;"protein_coding";"scinderin [Source:HGNC Symbol;Acc:HGNC:21695]"
"ENSG00000006756";-2,98868564730498;3,85384004139688e-47;6,85810228351795e-46;"ARSD";"X";2903970;2929375;"-";25406;"protein_coding";"arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]"
"ENSG00000006757";-6,15756430462517;5,93540185753335e-17;3,44216030265394e-16;"PNPLA4";"X";7898763;7928587;"-";29825;"protein_coding";"patatin like domain 4, phospholipase and triacylglycerol lipase  [Source:HGNC Symbol;Acc:HGNC:24887]"
"ENSG00000007168";1,30737294625207;2,84391719909779e-36;3,73076146536736e-35;"PAFAH1B1";"17";2593210;2685617;"+";92408;"protein_coding";"platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574]"
"ENSG00000007255";-4,52828662000592;2,27077010168407e-58;5,36114628694474e-57;"TRAPPC6A";"19";45162928;45179266;"-";16339;"protein_coding";"trafficking protein particle complex subunit 6A [Source:HGNC Symbol;Acc:HGNC:23069]"
"ENSG00000007264";-12,1081754662525;1,17261610491215e-16;6,68154003419431e-16;"MATK";"19";3777969;3801812;"-";23844;"protein_coding";"megakaryocyte-associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6906]"
"ENSG00000007314";-4,12588859035198;0,000705196680475884;0,00145802637469706;"SCN4A";"17";63938554;63972918;"-";34365;"protein_coding";"sodium voltage-gated channel alpha subunit 4 [Source:HGNC Symbol;Acc:HGNC:10591]"
"ENSG00000007372";5,0941766182501;6,09505681571687e-54;1,30213289632429e-52;"PAX6";"11";31784792;31817961;"-";33170;"protein_coding";"paired box 6 [Source:HGNC Symbol;Acc:HGNC:8620]"
"ENSG00000007376";-1,41404388329233;6,06631037683968e-23;4,74485387169187e-22;"RPUSD1";"16";784974;788383;"-";3410;"protein_coding";"RNA pseudouridine synthase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14173]"
"ENSG00000007384";-2,88647507294265;1,59631749301085e-63;4,32828597901034e-62;"RHBDF1";"16";58059;76355;"-";18297;"protein_coding";"rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561]"
"ENSG00000007402";-4,86001271057221;1,88690232615472e-05;4,69283309337388e-05;"CACNA2D2";"3";50362613;50504244;"-";141632;"protein_coding";"calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]"
"ENSG00000007516";-5,65684697981291;1,62312014716381e-05;4,07213282505807e-05;"BAIAP3";"16";1333605;1349441;"+";15837;"protein_coding";"BAI1 associated protein 3 [Source:HGNC Symbol;Acc:HGNC:948]"
"ENSG00000007541";-1,32029738589536;5,01888386952746e-19;3,25093019467716e-18;"PIGQ";"16";569968;584136;"+";14169;"protein_coding";"phosphatidylinositol glycan anchor biosynthesis class Q [Source:HGNC Symbol;Acc:HGNC:14135]"
"ENSG00000007866";-4,68372965909539;2,12884553986541e-117;1,53175505273173e-115;"TEAD3";"6";35473597;35497084;"-";23488;"protein_coding";"TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]"
"ENSG00000007944";-1,10355746446214;3,89842651493067e-07;1,14237918026556e-06;"MYLIP";"6";16129086;16151015;"+";21930;"protein_coding";"myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155]"
"ENSG00000008256";1,21382233738821;4,25930793615913e-18;2,62491498727849e-17;"CYTH3";"7";6161779;6272611;"-";110833;"protein_coding";"cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504]"
"ENSG00000008283";-5,73722099367452;1,62530512556778e-286;1,17453028226357e-283;"CYB561";"17";63432303;63446361;"-";14059;"protein_coding";"cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]"
"ENSG00000008294";1,51173148317891;3,62046909455522e-44;5,99958293326045e-43;"SPAG9";"17";50962174;51120865;"-";158692;"protein_coding";"sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524]"
"ENSG00000008300";-1,07175955937197;2,33085748591152e-11;9,67320406325477e-11;"CELSR3";"3";48636463;48662915;"-";26453;"protein_coding";"cadherin EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:HGNC:3230]"
"ENSG00000008311";6,09039178794434;2,81998587851942e-59;6,84247960392282e-58;"AASS";"7";122073544;122144290;"-";70747;"protein_coding";"aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]"
"ENSG00000008323";-3,67064443030803;5,86818948793029e-21;4,19325784518011e-20;"PLEKHG6";"12";6310436;6328506;"+";18071;"protein_coding";"pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562]"
"ENSG00000008382";-1,26337590247929;4,99255462484074e-10;1,87910440261499e-09;"MPND";"19";4343527;4360086;"+";16560;"protein_coding";"MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934]"
"ENSG00000008394";2,21493580985432;2,4675017776732e-59;6,01354062268421e-58;"MGST1";"12";16347142;16377189;"+";30048;"protein_coding";"microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]"
"ENSG00000008441";2,75812625031045;2,60568274023629e-68;7,81751856055368e-67;"NFIX";"19";12995512;13098796;"+";103285;"protein_coding";"nuclear factor I X [Source:HGNC Symbol;Acc:HGNC:7788]"
"ENSG00000008513";-1,22255379931257;2,84835943552722e-12;1,2617959002638e-11;"ST3GAL1";"8";133454848;133572534;"-";117687;"protein_coding";"ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10862]"
"ENSG00000008516";-3,73069916701469;1,97751639538452e-07;5,96954231886779e-07;"MMP25";"16";3045963;3060729;"+";14767;"protein_coding";"matrix metallopeptidase 25 [Source:HGNC Symbol;Acc:HGNC:14246]"
"ENSG00000008517";4,30125607063865;0,000230997640624453;0,000508666108216619;"IL32";"16";3065312;3069819;"+";4508;"protein_coding";"interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]"
"ENSG00000008735";-2,45377331547497;0,00954635981152357;0,0167391123987059;"MAPK8IP2";"22";50600685;50613981;"+";13297;"protein_coding";"mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]"
"ENSG00000009307";-1,930380054773;1,39572303352167e-121;1,08912265446778e-119;"CSDE1";"1";114716913;114758050;"-";41138;"protein_coding";"cold shock domain containing E1 [Source:HGNC Symbol;Acc:HGNC:29905]"
"ENSG00000009694";3,37326670498757;6,1943417251789e-05;0,000145500500020066;"TENM1";"X";124375903;125204381;"-";828479;"protein_coding";"teneurin transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:8117]"
"ENSG00000009950";-6,46130673724276;0,00602889986323158;0,0109050326071142;"MLXIPL";"7";73593194;73624543;"-";31350;"protein_coding";"MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744]"
