"gene_id";"log2FoldChange";"log2CPM";"pvalue";"FDR";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000003096";9,75529844793015;6,83047526868845;1,15836144282383e-06;0,00020274666676656;"KLHL13";"X";117897813;118117340;"-";219528;"protein_coding";"kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]"
"ENSG00000003147";14,8366300093386;6,39523792807881;4,94959068250768e-08;2,9063677159254e-05;"ICA1";"7";8113184;8262687;"-";149504;"protein_coding";"islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]"
"ENSG00000004468";5,20812086970771;1,95846325427806;0,00253573970225196;0,0479315366563784;"CD38";"4";15778265;15853243;"+";74979;"protein_coding";"CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]"
"ENSG00000005108";12,4684199765361;4,03584949911384;2,96993323964831e-06;0,000359213918679855;"THSD7A";"7";11370435;11832198;"-";461764;"protein_coding";"thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]"
"ENSG00000005249";12,1124742400868;3,68293853606027;5,47324063534966e-06;0,000534205894290991;"PRKAR2B";"7";107044728;107161811;"+";121914;"protein_coding";"protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]"
"ENSG00000005379";6,54476648740118;3,24592703294603;0,000271494898524334;0,00847688102545189;"TSPOAP1";"17";58301227;58329030;"-";27804;"protein_coding";"TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]"
"ENSG00000006047";11,1508299555633;2,73429256236884;2,84677034509676e-05;0,00166079114711889;"YBX2";"17";7288252;7294557;"-";6306;"protein_coding";"Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]"
"ENSG00000006468";8,64649217344762;4,75972625973703;1,21574735955951e-05;0,000916366425923881;"ETV1";"7";13891229;13991425;"-";100197;"protein_coding";"ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]"
"ENSG00000006788";9,38207342378507;1,02655832625254;0,000571056005097706;0,0151640152600927;"MYH13";"17";10300866;10373005;"-";72140;"protein_coding";"myosin heavy chain 13 [Source:HGNC Symbol;Acc:HGNC:7571]"
"ENSG00000007402";11,0530471312216;7,15812059000876;1,90296264442626e-07;5,97234983042951e-05;"CACNA2D2";"3";50362613;50504244;"-";141632;"protein_coding";"calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]"
"ENSG00000008056";10,6505676837939;2,24491405485947;6,69247936574148e-05;0,00296046663170333;"SYN1";"X";47571901;47619857;"-";47957;"protein_coding";"synapsin I [Source:HGNC Symbol;Acc:HGNC:11494]"
"ENSG00000008196";17,0212801334517;8,57822217331348;1,1252033082285e-09;4,14564653545763e-06;"TFAP2B";"6";50817692;50847619;"+";29928;"protein_coding";"transcription factor AP-2 beta [Source:HGNC Symbol;Acc:HGNC:11743]"
"ENSG00000008277";6,49320610653175;7,35992885145786;0,000142608559359733;0,00522314608858193;"ADAM22";"7";87934143;88202889;"+";268747;"protein_coding";"ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201]"
"ENSG00000008283";8,00644088509686;8,57893909415594;1,09254862850986e-05;0,000855383341280213;"CYB561";"17";63432303;63446361;"-";14059;"protein_coding";"cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]"
"ENSG00000010361";6,91924850611429;4,01390225081574;0,000151599342999146;0,00548620843064304;"FUZ";"19";49806866;49817376;"-";10511;"protein_coding";"fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219]"
"ENSG00000010438";8,18207424670425;4,2991002610163;2,69478271901452e-05;0,00159446648515861;"PRSS3";"9";33750466;33799231;"+";48766;"protein_coding";"serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]"
"ENSG00000011028";11,2860859705142;6,45227834898187;3,52774048636016e-07;9,04443099622732e-05;"MRC2";"17";62627401;62693601;"+";66201;"protein_coding";"mannose receptor C-type 2 [Source:HGNC Symbol;Acc:HGNC:16875]"
