"gene_id";"log2FoldChange";"log2CPM";"pvalue";"FDR";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000003400";-7,53063428127208;4,36000566355452;3,92886485692701e-05;0,0020699602602212;"CASP10";"2";201182881;201229406;"+";46526;"protein_coding";"caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500]"
"ENSG00000003436";-6,56314047559376;1,02699203131749;0,00185934975941611;0,037429386007161;"TFPI";"2";187464230;187554505;"-";90276;"protein_coding";"tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]"
"ENSG00000004399";-4,86644768708681;6,29247191185665;0,00216279805300047;0,042016449262292;"PLXND1";"3";129555213;129606739;"-";51527;"protein_coding";"plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]"
"ENSG00000005981";-7,64715444411409;2,97022926926012;6,50195954483291e-05;0,00289731137318466;"ASB4";"7";95485439;95544738;"+";59300;"protein_coding";"ankyrin repeat and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:16009]"
"ENSG00000006016";-10,89602710249;7,45965242504426;1,83221333521062e-07;5,85118935804191e-05;"CRLF1";"19";18593225;18606850;"-";13626;"protein_coding";"cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]"
"ENSG00000008323";-5,22955975386626;2,952708242463;0,00166151795080815;0,0343843463860789;"PLEKHG6";"12";6310436;6328506;"+";18071;"protein_coding";"pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562]"
"ENSG00000008394";-5,00289577374338;7,41828854569556;0,00169132723276031;0,0348074953283618;"MGST1";"12";16347142;16377189;"+";30048;"protein_coding";"microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]"
"ENSG00000008517";-6,89540055865545;6,39459240910289;7,73015210028093e-05;0,00329922529147512;"IL32";"16";3065312;3069819;"+";4508;"protein_coding";"interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]"
"ENSG00000009724";-8,25764243052403;3,5749209449421;2,28716219315835e-05;0,00141041450084963;"MASP2";"1";11026523;11047239;"-";20717;"protein_coding";"MBL associated serine protease 2 [Source:HGNC Symbol;Acc:HGNC:6902]"
"ENSG00000009950";-6,18127796136643;5,79510259292025;0,00025445472639274;0,00809054914327869;"MLXIPL";"7";73593194;73624543;"-";31350;"protein_coding";"MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744]"
"ENSG00000012124";-6,9173451400953;1,36918392253837;0,00102620068976106;0,0234967687493341;"CD22";"19";35329166;35347361;"+";18196;"protein_coding";"CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]"
"ENSG00000012171";-5,22145131189628;7,06360911732882;0,00118474592337956;0,0263320269148695;"SEMA3B";"3";50267558;50277171;"+";9614;"protein_coding";"semaphorin 3B [Source:HGNC Symbol;Acc:HGNC:10724]"
"ENSG00000012211";-6,54223606521112;1,88481148194309;0,000424676387140985;0,0118746302229299;"PRICKLE3";"X";49174802;49186400;"-";11599;"protein_coding";"prickle planar cell polarity protein 3 [Source:HGNC Symbol;Acc:HGNC:6645]"
"ENSG00000012504";-9,29614305780846;4,60779971430013;3,82512480797309e-06;0,000420717503803832;"NR1H4";"12";100473773;100563867;"+";90095;"protein_coding";"nuclear receptor subfamily 1 group H member 4 [Source:HGNC Symbol;Acc:HGNC:7967]"
"ENSG00000012817";-6,31168818406336;5,06048571230851;0,000225345767647243;0,00739759965461275;"KDM5D";"Y";19705415;19745341;"-";39927;"protein_coding";"lysine demethylase 5D [Source:HGNC Symbol;Acc:HGNC:11115]"
"ENSG00000013297";-8,45030825445115;4,7089492090622;1,3213074548711e-05;0,000962070384040743;"CLDN11";"3";170418865;170434691;"+";15827;"protein_coding";"claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514]"
"ENSG00000015413";-6,00263113008956;4,14637004579827;0,000416279515042841;0,0117172054878771;"DPEP1";"16";89613308;89641540;"+";28233;"protein_coding";"dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]"
"ENSG00000015520";-6,59914249544933;4,91235864741697;0,000159781261778913;0,00569735221970921;"NPC1L1";"7";44512440;44541651;"-";29212;"protein_coding";"NPC1 like intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7898]"
"ENSG00000017483";-8,033883363632;5,83971821631643;1,46244359708819e-05;0,00102431170482449;"SLC38A5";"X";48458537;48470256;"-";11720;"protein_coding";"solute carrier family 38 member 5 [Source:HGNC Symbol;Acc:HGNC:18070]"
"ENSG00000018408";-7,20644773820918;5,9458953945501;4,88639316982767e-05;0,00237826242968912;"WWTR1";"3";149517229;149724788;"-";207560;"protein_coding";"WW domain containing transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:24042]"
"ENSG00000019186";-15,6930863027194;7,25006470648909;1,12364205570201e-08;1,27835352124647e-05;"CYP24A1";"20";54145731;54174032;"-";28302;"protein_coding";"cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]"
"ENSG00000019582";-4,98948991804135;6,49825097954772;0,00177253147339633;0,0359548418152709;"CD74";"5";150401637;150412936;"-";11300;"protein_coding";"CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]"
"ENSG00000021488";-6,12901686115441;2,41550988693328;0,000689899770623192;0,017417816261656;"SLC7A9";"19";32830511;32870957;"-";40447;"protein_coding";"solute carrier family 7 member 9 [Source:HGNC Symbol;Acc:HGNC:11067]"
"ENSG00000023839";-10,1143950608421;8,78070138164481;3,15497517444694e-07;8,445590161832e-05;"ABCC2";"10";99782598;99853741;"+";71144;"protein_coding";"ATP binding cassette subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:53]"
"ENSG00000023892";-6,143318781059;3,39434609122068;0,000438648617474478;0,0122277500518958;"DEF6";"6";35297818;35321771;"+";23954;"protein_coding";"DEF6 guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:2760]"
"ENSG00000028116";-6,70245658083165;3,94467876955298;0,000169821633457413;0,0059504585059197;"VRK2";"2";57907651;58164001;"+";256351;"protein_coding";"VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]"
"ENSG00000039068";-6,17191975936879;6,22465145987513;0,000249417064358725;0,00796515582898573;"CDH1";"16";68737290;68835542;"+";98253;"protein_coding";"cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748]"
"ENSG00000042286";-7,59515460308997;7,35746931863131;2,28440044150606e-05;0,00141041450084963;"AIFM2";"10";70112267;70132934;"-";20668;"protein_coding";"AIF family member 2 [Source:HGNC Symbol;Acc:HGNC:21411]"
"ENSG00000043355";-10,5506570722448;2,12539046829129;8,05273385423134e-05;0,0033892234531462;"ZIC2";"13";99981756;99986773;"+";5018;"protein_coding";"Zic family member 2 [Source:HGNC Symbol;Acc:HGNC:12873]"
"ENSG00000046604";-7,81928465819907;4,08173661668236;3,90106361926148e-05;0,00206127898581761;"DSG2";"18";31498004;31549008;"+";51005;"protein_coding";"desmoglein 2 [Source:HGNC Symbol;Acc:HGNC:3049]"
"ENSG00000047457";-7,49561354920116;5,41837805448264;3,78568614336992e-05;0,00202381335881829;"CP";"3";149162410;149222045;"-";59636;"protein_coding";"ceruloplasmin [Source:HGNC Symbol;Acc:HGNC:2295]"
"ENSG00000050555";-7,48439672194496;4,31413901738984;4,24304611050805e-05;0,00217204432589122;"LAMC3";"9";131009117;131093059;"+";83943;"protein_coding";"laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]"
"ENSG00000054179";-8,51210093392864;3,82760530557985;1,47782281590802e-05;0,00103068232635915;"ENTPD2";"9";137048098;137054051;"-";5954;"protein_coding";"ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]"
"ENSG00000056998";-5,77893111178031;5,09634041555455;0,000512324738619762;0,0138468407083824;"GYG2";"X";2828712;2882820;"+";54109;"protein_coding";"glycogenin 2 [Source:HGNC Symbol;Acc:HGNC:4700]"
"ENSG00000057593";-11,2189207129975;2,78680062751205;2,55967369999363e-05;0,00153268882766395;"F7";"13";113105773;113120681;"+";14909;"protein_coding";"coagulation factor VII [Source:HGNC Symbol;Acc:HGNC:3544]"
"ENSG00000058866";-5,75365182991938;3,01316630687317;0,000845383715574576;0,0203821453968265;"DGKG";"3";186147201;186362234;"-";215034;"protein_coding";"diacylglycerol kinase gamma [Source:HGNC Symbol;Acc:HGNC:2853]"
"ENSG00000059378";-11,5064694890367;3,07226634421881;1,56158680404721e-05;0,00108192441634968;"PARP12";"7";140023744;140063721;"-";39978;"protein_coding";"poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919]"
"ENSG00000059804";-8,43545611667972;7,99801033242497;5,23619960527349e-06;0,000519315937459059;"SLC2A3";"12";7919228;7936296;"-";17069;"protein_coding";"solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007]"
