"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000232564";"ENSP00000248150";"ENSG00000114450";"ENSG00000127588";999
"ENSP00000249501";"ENSP00000249504";"ENSG00000128710";"ENSG00000128713";999
"ENSP00000281821";"ENSP00000328777";"ENSG00000116106";"ENSG00000184349";999
"ENSP00000328777";"ENSP00000337451";"ENSG00000184349";"ENSG00000044524";999
"ENSP00000222693";"ENSP00000339191";"ENSG00000105971";"ENSG00000105974";999
"ENSP00000342235";"ENSP00000354910";"ENSG00000178568";"ENSG00000158458";999
"ENSP00000328777";"ENSP00000358309";"ENSG00000184349";"ENSG00000135333";999
"ENSP00000232564";"ENSP00000360021";"ENSG00000114450";"ENSG00000172380";999
"ENSP00000342235";"ENSP00000361214";"ENSG00000178568";"ENSG00000185737";999
"ENSP00000353654";"ENSP00000364979";"ENSG00000134871";"ENSG00000187498";999
"ENSP00000328777";"ENSP00000383053";"ENSG00000184349";"ENSG00000133216";999
"ENSP00000379204";"ENSP00000401907";"ENSG00000101144";"ENSG00000138696";999
"ENSP00000173229";"ENSP00000406022";"ENSG00000065320";"ENSG00000182168";999
"ENSP00000266058";"ENSP00000417335";"ENSG00000187122";"ENSG00000185008";999
"ENSP00000417335";"ENSP00000422591";"ENSG00000185008";"ENSG00000145147";999
"ENSP00000296518";"ENSP00000426786";"ENSG00000164116";"ENSG00000061918";999
"ENSP00000364898";"ENSP00000472929";"ENSG00000165025";"ENSG00000141968";999
"ENSP00000328777";"ENSP00000480763";"ENSG00000184349";"ENSG00000145242";999
"ENSP00000221166";"ENSP00000482169";"ENSG00000104722";"ENSG00000277586";999
"ENSP00000281821";"ENSP00000493716";"ENSG00000116106";"ENSG00000125266";999
"ENSP00000383053";"ENSP00000493716";"ENSG00000133216";"ENSG00000125266";999
"ENSP00000264634";"ENSP00000364860";"ENSG00000114251";"ENSG00000169071";998
"ENSP00000282249";"ENSP00000426786";"ENSG00000152402";"ENSG00000061918";997
"ENSP00000311997";"ENSP00000482169";"ENSG00000100285";"ENSG00000277586";996
"ENSP00000250340";"ENSP00000288135";"ENSG00000105472";"ENSG00000157404";993
"ENSP00000221166";"ENSP00000311997";"ENSG00000104722";"ENSG00000100285";993
"ENSP00000337451";"ENSP00000493716";"ENSG00000044524";"ENSG00000125266";993
"ENSP00000224356";"ENSP00000249750";"ENSG00000095596";"ENSG00000128918";991
"ENSP00000494664";"ENSP00000496597";"ENSG00000156515";"ENSG00000152556";990
"ENSP00000338272";"ENSP00000357348";"ENSG00000164683";"ENSG00000135547";989
"ENSP00000385143";"ENSP00000422533";"ENSG00000156687";"ENSG00000150471";987
"ENSP00000173229";"ENSP00000385143";"ENSG00000065320";"ENSG00000156687";986
"ENSP00000422533";"ENSP00000424226";"ENSG00000150471";"ENSG00000218336";986
"ENSP00000298910";"ENSP00000500990";"ENSG00000188906";"ENSG00000145335";986
"ENSP00000166244";"ENSP00000328777";"ENSG00000070886";"ENSG00000184349";985
"ENSP00000359621";"ENSP00000359640";"ENSG00000055732";"ENSG00000153898";983
"ENSP00000361202";"ENSP00000365016";"ENSG00000133124";"ENSG00000185950";983
"ENSP00000273395";"ENSP00000298743";"ENSG00000144857";"ENSG00000180447";982
"ENSP00000332879";"ENSP00000385143";"ENSG00000185070";"ENSG00000156687";981
"ENSP00000340688";"ENSP00000424226";"ENSG00000072071";"ENSG00000218336";981
"ENSP00000262848";"ENSP00000265717";"ENSG00000183943";"ENSG00000005249";977
"ENSP00000320092";"ENSP00000349022";"ENSG00000140600";"ENSG00000198576";976
"ENSP00000364685";"ENSP00000424571";"ENSG00000117122";"ENSG00000138829";976
"ENSP00000340688";"ENSP00000406022";"ENSG00000072071";"ENSG00000182168";974
"ENSP00000406022";"ENSP00000422533";"ENSG00000182168";"ENSG00000150471";974
"ENSP00000265729";"ENSP00000355533";"ENSG00000075142";"ENSG00000198626";973
"ENSP00000340688";"ENSP00000385143";"ENSG00000072071";"ENSG00000156687";973
