"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000287641";"ENSP00000293897";"ENSG00000157005";"ENSG00000162009";999
"ENSP00000300061";"ENSP00000345751";"ENSG00000166828";"ENSG00000168447";999
"ENSP00000287641";"ENSP00000350198";"ENSG00000157005";"ENSG00000180616";999
"ENSP00000256010";"ENSP00000359532";"ENSG00000133636";"ENSG00000101188";999
"ENSP00000364752";"ENSP00000364766";"ENSG00000204379";"ENSG00000204382";999
"ENSP00000342278";"ENSP00000388001";"ENSG00000111335";"ENSG00000089127";999
"ENSP00000263923";"ENSP00000457421";"ENSG00000128052";"ENSG00000261371";999
"ENSP00000340510";"ENSP00000465630";"ENSG00000118898";"ENSG00000167880";999
"ENSP00000225941";"ENSP00000284322";"ENSG00000108798";"ENSG00000154175";998
"ENSP00000264657";"ENSP00000293328";"ENSG00000168610";"ENSG00000173757";998
"ENSP00000245907";"ENSP00000356386";"ENSG00000125730";"ENSG00000134365";998
"ENSP00000263125";"ENSP00000380150";"ENSG00000065675";"ENSG00000198286";998
"ENSP00000357040";"ENSP00000492363";"ENSG00000162738";"ENSG00000163637";997
"ENSP00000250448";"ENSP00000363822";"ENSG00000129514";"ENSG00000169083";996
"ENSP00000265969";"ENSP00000414886";"ENSG00000129159";"ENSG00000182132";996
"ENSP00000371985";"ENSP00000487785";"ENSG00000111262";"ENSG00000177301";995
"ENSP00000261937";"ENSP00000263923";"ENSG00000037280";"ENSG00000128052";994
"ENSP00000297261";"ENSP00000496870";"ENSG00000164690";"ENSG00000081479";992
"ENSP00000325819";"ENSP00000349723";"ENSG00000175745";"ENSG00000127152";991
"ENSP00000263923";"ENSP00000376123";"ENSG00000128052";"ENSG00000027869";991
"ENSP00000261254";"ENSP00000418915";"ENSG00000118971";"ENSG00000147889";990
"ENSP00000280684";"ENSP00000487785";"ENSG00000151079";"ENSG00000177301";986
"ENSP00000280684";"ENSP00000371985";"ENSG00000151079";"ENSG00000111262";985
"ENSP00000264832";"ENSP00000454623";"ENSG00000090339";"ENSG00000140678";982
"ENSP00000233735";"ENSP00000303206";"ENSG00000115386";"ENSG00000172023";977
"ENSP00000288139";"ENSP00000375647";"ENSG00000157388";"ENSG00000105605";977
"ENSP00000216223";"ENSP00000293328";"ENSG00000100385";"ENSG00000173757";976
"ENSP00000466690";"ENSP00000474071";"ENSG00000166510";"ENSG00000147144";976
"ENSP00000262738";"ENSP00000357040";"ENSG00000075275";"ENSG00000162738";975
"ENSP00000264832";"ENSP00000361359";"ENSG00000090339";"ENSG00000101017";972
"ENSP00000495965";"ENSP00000496593";"ENSG00000095777";"ENSG00000187017";972
"ENSP00000245907";"ENSP00000454623";"ENSG00000125730";"ENSG00000140678";969
