"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000249501";"ENSP00000249504";"ENSG00000128710";"ENSG00000128713";999
"ENSP00000254958";"ENSP00000256646";"ENSG00000101384";"ENSG00000134250";999
"ENSP00000262158";"ENSP00000262435";"ENSG00000101665";"ENSG00000108854";999
"ENSP00000219070";"ENSP00000262768";"ENSG00000087245";"ENSG00000035862";999
"ENSP00000263923";"ENSP00000265371";"ENSG00000128052";"ENSG00000099250";999
"ENSP00000262768";"ENSP00000308208";"ENSG00000035862";"ENSG00000157227";999
"ENSP00000250784";"ENSP00000322408";"ENSG00000129824";"ENSG00000012817";999
"ENSP00000301178";"ENSP00000331831";"ENSG00000167601";"ENSG00000183087";999
"ENSP00000328777";"ENSP00000337451";"ENSG00000184349";"ENSG00000044524";999
"ENSP00000322408";"ENSP00000342812";"ENSG00000012817";"ENSG00000114374";999
"ENSP00000339191";"ENSP00000349541";"ENSG00000105974";"ENSG00000177469";999
"ENSP00000328777";"ENSP00000351209";"ENSG00000184349";"ENSG00000142627";999
"ENSP00000322408";"ENSP00000353284";"ENSG00000012817";"ENSG00000067048";999
"ENSP00000342812";"ENSP00000353284";"ENSG00000114374";"ENSG00000067048";999
"ENSP00000269305";"ENSP00000354218";"ENSG00000141510";"ENSG00000104881";999
"ENSP00000250784";"ENSP00000354722";"ENSG00000129824";"ENSG00000198692";999
"ENSP00000322408";"ENSP00000354722";"ENSG00000012817";"ENSG00000198692";999
"ENSP00000342812";"ENSP00000354722";"ENSG00000114374";"ENSG00000198692";999
"ENSP00000353284";"ENSP00000354722";"ENSG00000067048";"ENSG00000198692";999
"ENSP00000260356";"ENSP00000355361";"ENSG00000137801";"ENSG00000196776";999
"ENSP00000265371";"ENSP00000356000";"ENSG00000099250";"ENSG00000076356";999
"ENSP00000307850";"ENSP00000359295";"ENSG00000175550";"ENSG00000117505";999
"ENSP00000232564";"ENSP00000360021";"ENSG00000114450";"ENSG00000172380";999
"ENSP00000310170";"ENSP00000360266";"ENSG00000175592";"ENSG00000177606";999
"ENSP00000347457";"ENSP00000362014";"ENSG00000197959";"ENSG00000106976";999
"ENSP00000353654";"ENSP00000364979";"ENSG00000134871";"ENSG00000187498";999
"ENSP00000215631";"ENSP00000375986";"ENSG00000099860";"ENSG00000085511";999
"ENSP00000300305";"ENSP00000376436";"ENSG00000159216";"ENSG00000134954";999
"ENSP00000355809";"ENSP00000376652";"ENSG00000154380";"ENSG00000196405";999
"ENSP00000315190";"ENSP00000379350";"ENSG00000005884";"ENSG00000150093";999
"ENSP00000379350";"ENSP00000380227";"ENSG00000150093";"ENSG00000115232";999
"ENSP00000264605";"ENSP00000382177";"ENSG00000115648";"ENSG00000197535";999
"ENSP00000328777";"ENSP00000383053";"ENSG00000184349";"ENSG00000133216";999
"ENSP00000269305";"ENSP00000385571";"ENSG00000141510";"ENSG00000064393";999
"ENSP00000363089";"ENSP00000389600";"ENSG00000136869";"ENSG00000174130";999
"ENSP00000173229";"ENSP00000406022";"ENSG00000065320";"ENSG00000182168";999
"ENSP00000347591";"ENSP00000409007";"ENSG00000151892";"ENSG00000168621";999
"ENSP00000420321";"ENSP00000422591";"ENSG00000169855";"ENSG00000145147";999
"ENSP00000322408";"ENSP00000442047";"ENSG00000012817";"ENSG00000183878";999
"ENSP00000342812";"ENSP00000442047";"ENSG00000114374";"ENSG00000183878";999
"ENSP00000353284";"ENSP00000442047";"ENSG00000067048";"ENSG00000183878";999
"ENSP00000263923";"ENSP00000480043";"ENSG00000128052";"ENSG00000150630";999
"ENSP00000473093";"ENSP00000480637";"ENSG00000221867";"ENSG00000197172";999
"ENSP00000328777";"ENSP00000480763";"ENSG00000184349";"ENSG00000145242";999
"ENSP00000392500";"ENSP00000497806";"ENSG00000169760";"ENSG00000132535";999
"ENSP00000263923";"ENSP00000264498";"ENSG00000128052";"ENSG00000138685";998
"ENSP00000265361";"ENSP00000265371";"ENSG00000075223";"ENSG00000099250";998
"ENSP00000227507";"ENSP00000267163";"ENSG00000110092";"ENSG00000139687";998
"ENSP00000307959";"ENSP00000323856";"ENSG00000151914";"ENSG00000178209";998
"ENSP00000300527";"ENSP00000355180";"ENSG00000142173";"ENSG00000142156";998
"ENSP00000358997";"ENSP00000363089";"ENSG00000184216";"ENSG00000136869";998
"ENSP00000265171";"ENSP00000404131";"ENSG00000138798";"ENSG00000163235";998
"ENSP00000359765";"ENSP00000427874";"ENSG00000117114";"ENSG00000145934";998
"ENSP00000219070";"ENSP00000308208";"ENSG00000087245";"ENSG00000157227";997
"ENSP00000339191";"ENSP00000346671";"ENSG00000105974";"ENSG00000010810";997
"ENSP00000264634";"ENSP00000351605";"ENSG00000114251";"ENSG00000164930";997
"ENSP00000269305";"ENSP00000360266";"ENSG00000141510";"ENSG00000177606";997
"ENSP00000264498";"ENSP00000370542";"ENSG00000138685";"ENSG00000115884";997
"ENSP00000263923";"ENSP00000422464";"ENSG00000128052";"ENSG00000145431";997
"ENSP00000282249";"ENSP00000426786";"ENSG00000152402";"ENSG00000061918";997
"ENSP00000267460";"ENSP00000358997";"ENSG00000139946";"ENSG00000184216";996
"ENSP00000348602";"ENSP00000362014";"ENSG00000078053";"ENSG00000106976";996
"ENSP00000263317";"ENSP00000363089";"ENSG00000086991";"ENSG00000136869";996
"ENSP00000370989";"ENSP00000380855";"ENSG00000120217";"ENSG00000197646";996
