"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000230050";"ENSP00000262584";"ENSG00000112306";"ENSG00000161016";999
"ENSP00000262193";"ENSP00000290541";"ENSG00000008018";"ENSG00000159377";999
"ENSP00000303315";"ENSP00000306245";"ENSG00000171223";"ENSG00000170345";999
"ENSP00000253462";"ENSP00000307288";"ENSG00000131153";"ENSG00000166508";999
"ENSP00000230050";"ENSP00000307889";"ENSG00000112306";"ENSG00000167526";999
"ENSP00000262584";"ENSP00000307889";"ENSG00000161016";"ENSG00000167526";999
"ENSP00000230050";"ENSP00000318646";"ENSG00000112306";"ENSG00000134419";999
"ENSP00000230050";"ENSP00000341885";"ENSG00000112306";"ENSG00000140988";999
"ENSP00000262584";"ENSP00000341885";"ENSG00000161016";"ENSG00000140988";999
"ENSP00000307889";"ENSP00000341885";"ENSG00000167526";"ENSG00000140988";999
"ENSP00000318646";"ENSP00000341885";"ENSG00000134419";"ENSG00000140988";999
"ENSP00000267101";"ENSP00000342235";"ENSG00000065361";"ENSG00000178568";999
"ENSP00000347591";"ENSP00000347942";"ENSG00000151892";"ENSG00000165731";999
"ENSP00000230050";"ENSP00000354739";"ENSG00000112306";"ENSG00000197958";999
"ENSP00000262584";"ENSP00000354739";"ENSG00000161016";"ENSG00000197958";999
"ENSP00000307889";"ENSP00000354739";"ENSG00000167526";"ENSG00000197958";999
"ENSP00000318646";"ENSP00000354739";"ENSG00000134419";"ENSG00000197958";999
"ENSP00000341885";"ENSP00000354739";"ENSG00000140988";"ENSG00000197958";999
"ENSP00000248553";"ENSP00000356070";"ENSG00000106211";"ENSG00000162889";999
"ENSP00000275815";"ENSP00000357392";"ENSG00000146904";"ENSG00000169242";999
"ENSP00000281821";"ENSP00000357392";"ENSG00000116106";"ENSG00000169242";999
"ENSP00000262193";"ENSP00000357876";"ENSG00000008018";"ENSG00000159352";999
"ENSP00000290541";"ENSP00000357876";"ENSG00000159377";"ENSG00000159352";999
"ENSP00000173229";"ENSP00000383303";"ENSG00000065320";"ENSG00000171587";999
"ENSP00000354623";"ENSP00000384582";"ENSG00000095397";"ENSG00000164199";999
"ENSP00000230050";"ENSP00000386717";"ENSG00000112306";"ENSG00000071082";999
"ENSP00000262584";"ENSP00000386717";"ENSG00000161016";"ENSG00000071082";999
"ENSP00000307889";"ENSP00000386717";"ENSG00000167526";"ENSG00000071082";999
