"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000223095";"ENSP00000226218";"ENSG00000106366";"ENSG00000109072";999
"ENSP00000211998";"ENSP00000240123";"ENSG00000035403";"ENSG00000120896";999
"ENSP00000211998";"ENSP00000252699";"ENSG00000035403";"ENSG00000130402";999
"ENSP00000222399";"ENSP00000258341";"ENSG00000091136";"ENSG00000135862";999
"ENSP00000252999";"ENSP00000258341";"ENSG00000130702";"ENSG00000135862";999
"ENSP00000254976";"ENSP00000261205";"ENSG00000132639";"ENSG00000067715";999
"ENSP00000219070";"ENSP00000262768";"ENSG00000087245";"ENSG00000035862";999
"ENSP00000162749";"ENSP00000263464";"ENSG00000067182";"ENSG00000023445";999
"ENSP00000265362";"ENSP00000265371";"ENSG00000075213";"ENSG00000099250";999
"ENSP00000244869";"ENSP00000275493";"ENSG00000124882";"ENSG00000146648";999
"ENSP00000275493";"ENSP00000287842";"ENSG00000146648";"ENSG00000157168";999
"ENSP00000211998";"ENSP00000316029";"ENSG00000035403";"ENSG00000137076";999
"ENSP00000216487";"ENSP00000316779";"ENSG00000100599";"ENSG00000136717";999
"ENSP00000250784";"ENSP00000322408";"ENSG00000129824";"ENSG00000012817";999
"ENSP00000236040";"ENSP00000323696";"ENSG00000117385";"ENSG00000170275";999
"ENSP00000232564";"ENSP00000334448";"ENSG00000114450";"ENSG00000186469";999
"ENSP00000306099";"ENSP00000336829";"ENSG00000171564";"ENSG00000171557";999
"ENSP00000222693";"ENSP00000339191";"ENSG00000105971";"ENSG00000105974";999
"ENSP00000275493";"ENSP00000339191";"ENSG00000146648";"ENSG00000105974";999
"ENSP00000226218";"ENSP00000339328";"ENSG00000109072";"ENSG00000011422";999
"ENSP00000264956";"ENSP00000342144";"ENSG00000072840";"ENSG00000173040";999
"ENSP00000155093";"ENSP00000342812";"ENSG00000067646";"ENSG00000114374";999
"ENSP00000322408";"ENSP00000342812";"ENSG00000012817";"ENSG00000114374";999
"ENSP00000226218";"ENSP00000346839";"ENSG00000109072";"ENSG00000115414";999
"ENSP00000260356";"ENSP00000346839";"ENSG00000137801";"ENSG00000115414";999
"ENSP00000315190";"ENSP00000346839";"ENSG00000005884";"ENSG00000115414";999
"ENSP00000339191";"ENSP00000349541";"ENSG00000105974";"ENSG00000177469";999
"ENSP00000322408";"ENSP00000353284";"ENSG00000012817";"ENSG00000067048";999
"ENSP00000342812";"ENSP00000353284";"ENSG00000114374";"ENSG00000067048";999
