"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000249501";"ENSP00000249504";"ENSG00000128710";"ENSG00000128713";999
"ENSP00000342235";"ENSP00000361214";"ENSG00000178568";"ENSG00000185737";999
"ENSP00000339824";"ENSP00000371790";"ENSG00000068078";"ENSG00000102678";999
"ENSP00000371790";"ENSP00000410294";"ENSG00000102678";"ENSG00000066468";999
"ENSP00000327758";"ENSP00000435712";"ENSG00000183072";"ENSG00000136574";999
"ENSP00000264657";"ENSP00000293328";"ENSG00000168610";"ENSG00000173757";998
"ENSP00000221166";"ENSP00000311997";"ENSG00000104722";"ENSG00000100285";993
"ENSP00000293328";"ENSP00000342235";"ENSG00000173757";"ENSG00000178568";993
"ENSP00000339824";"ENSP00000410294";"ENSG00000068078";"ENSG00000066468";987
"ENSP00000264657";"ENSP00000364898";"ENSG00000168610";"ENSG00000165025";980
"ENSP00000288135";"ENSP00000293328";"ENSG00000157404";"ENSG00000173757";971
"ENSP00000264657";"ENSP00000288135";"ENSG00000168610";"ENSG00000157404";960
"ENSP00000380602";"ENSP00000418112";"ENSG00000144619";"ENSG00000144724";960
"ENSP00000353099";"ENSP00000364114";"ENSG00000196126";"ENSG00000198502";955
"ENSP00000311997";"ENSP00000408979";"ENSG00000100285";"ENSG00000155980";947
"ENSP00000272224";"ENSP00000379204";"ENSG00000143869";"ENSG00000101144";944
"ENSP00000221166";"ENSP00000408979";"ENSG00000104722";"ENSG00000155980";936
"ENSP00000222462";"ENSP00000377836";"ENSG00000002745";"ENSG00000147257";918
"ENSP00000268459";"ENSP00000296849";"ENSG00000140807";"ENSG00000145506";915
"ENSP00000261937";"ENSP00000371790";"ENSG00000037280";"ENSG00000102678";909
"ENSP00000264657";"ENSP00000363822";"ENSG00000168610";"ENSG00000169083";907
"ENSP00000288699";"ENSP00000348602";"ENSG00000157851";"ENSG00000078053";888
"ENSP00000333640";"ENSP00000375921";"ENSG00000064655";"ENSG00000135903";877
"ENSP00000239165";"ENSP00000399808";"ENSG00000260027";"ENSG00000198353";871
"ENSP00000345785";"ENSP00000357040";"ENSG00000188763";"ENSG00000162738";869
"ENSP00000363822";"ENSP00000368253";"ENSG00000169083";"ENSG00000169297";865
"ENSP00000222462";"ENSP00000345785";"ENSG00000002745";"ENSG00000188763";863
"ENSP00000249499";"ENSP00000249501";"ENSG00000128709";"ENSG00000128710";860
"ENSP00000288135";"ENSP00000371790";"ENSG00000157404";"ENSG00000102678";855
"ENSP00000392197";"ENSP00000408979";"ENSG00000068615";"ENSG00000155980";855
"ENSP00000264657";"ENSP00000410294";"ENSG00000168610";"ENSG00000066468";847
"ENSP00000369889";"ENSP00000398273";"ENSG00000139219";"ENSG00000134532";845
"ENSP00000290341";"ENSP00000344401";"ENSG00000159217";"ENSG00000187772";827
"ENSP00000219746";"ENSP00000410294";"ENSG00000103460";"ENSG00000066468";826
"ENSP00000344087";"ENSP00000361214";"ENSG00000158321";"ENSG00000185737";825
"ENSP00000368253";"ENSP00000435712";"ENSG00000169297";"ENSG00000136574";822
"ENSP00000290341";"ENSP00000383234";"ENSG00000159217";"ENSG00000141639";820
"ENSP00000173229";"ENSP00000266058";"ENSG00000065320";"ENSG00000187122";809
"ENSP00000264657";"ENSP00000478255";"ENSG00000168610";"ENSG00000085563";800
"ENSP00000364114";"ENSP00000369889";"ENSG00000198502";"ENSG00000139219";799
"ENSP00000333640";"ENSP00000482245";"ENSG00000064655";"ENSG00000276644";798
"ENSP00000375921";"ENSP00000482245";"ENSG00000135903";"ENSG00000276644";788
"ENSP00000293328";"ENSP00000410294";"ENSG00000173757";"ENSG00000066468";787
"ENSP00000288135";"ENSP00000480132";"ENSG00000157404";"ENSG00000149294";785
"ENSP00000398629";"ENSP00000496129";"ENSG00000168243";"ENSG00000166501";785
"ENSP00000270722";"ENSP00000379204";"ENSG00000142611";"ENSG00000101144";783
"ENSP00000342235";"ENSP00000371790";"ENSG00000178568";"ENSG00000102678";781
"ENSP00000327758";"ENSP00000358677";"ENSG00000183072";"ENSG00000112837";778
"ENSP00000339824";"ENSP00000369889";"ENSG00000068078";"ENSG00000139219";775
"ENSP00000261937";"ENSP00000294489";"ENSG00000037280";"ENSG00000162493";773
"ENSP00000339824";"ENSP00000387159";"ENSG00000068078";"ENSG00000163273";769
"ENSP00000364080";"ENSP00000364114";"ENSG00000179344";"ENSG00000198502";763
"ENSP00000293328";"ENSP00000364898";"ENSG00000173757";"ENSG00000165025";763
"ENSP00000367316";"ENSP00000374309";"ENSG00000077943";"ENSG00000101680";763
"ENSP00000408979";"ENSP00000438388";"ENSG00000155980";"ENSG00000130294";762
"ENSP00000239144";"ENSP00000239165";"ENSG00000120068";"ENSG00000260027";755
"ENSP00000377836";"ENSP00000429473";"ENSG00000147257";"ENSG00000171004";752
"ENSP00000249499";"ENSP00000249504";"ENSG00000128709";"ENSG00000128713";751
"ENSP00000353099";"ENSP00000364080";"ENSG00000196126";"ENSG00000179344";750
"ENSP00000371790";"ENSP00000435712";"ENSG00000102678";"ENSG00000136574";748
"ENSP00000262113";"ENSP00000355537";"ENSG00000036448";"ENSG00000077522";744
"ENSP00000322568";"ENSP00000398273";"ENSG00000176887";"ENSG00000134532";744
"ENSP00000224356";"ENSP00000332296";"ENSG00000095596";"ENSG00000077092";739
"ENSP00000399808";"ENSP00000423861";"ENSG00000198353";"ENSG00000180806";736
"ENSP00000293328";"ENSP00000301671";"ENSG00000173757";"ENSG00000167925";733
"ENSP00000363822";"ENSP00000496129";"ENSG00000169083";"ENSG00000166501";731
"ENSP00000335076";"ENSP00000379365";"ENSG00000186197";"ENSG00000131080";730
"ENSP00000298743";"ENSP00000365514";"ENSG00000180447";"ENSG00000043355";727
"ENSP00000264657";"ENSP00000339804";"ENSG00000168610";"ENSG00000145777";725
"ENSP00000332296";"ENSP00000386135";"ENSG00000077092";"ENSG00000196730";724
"ENSP00000267294";"ENSP00000365514";"ENSG00000139800";"ENSG00000043355";721
"ENSP00000270722";"ENSP00000339004";"ENSG00000142611";"ENSG00000176165";715
"ENSP00000297323";"ENSP00000496129";"ENSG00000164742";"ENSG00000166501";715
"ENSP00000239144";"ENSP00000417207";"ENSG00000120068";"ENSG00000120093";714
"ENSP00000264657";"ENSP00000268638";"ENSG00000168610";"ENSG00000140968";711
"ENSP00000331741";"ENSP00000417207";"ENSG00000173917";"ENSG00000120093";710
"ENSP00000293328";"ENSP00000339804";"ENSG00000173757";"ENSG00000145777";709
"ENSP00000294489";"ENSP00000364898";"ENSG00000162493";"ENSG00000165025";709
"ENSP00000367316";"ENSP00000369889";"ENSG00000077943";"ENSG00000139219";706
"ENSP00000239165";"ENSP00000386135";"ENSG00000260027";"ENSG00000196730";698
"ENSP00000297323";"ENSP00000398629";"ENSG00000164742";"ENSG00000168243";696
"ENSP00000370408";"ENSP00000435712";"ENSG00000165556";"ENSG00000136574";695
"ENSP00000234198";"ENSP00000339004";"ENSG00000115844";"ENSG00000176165";691
"ENSP00000438388";"ENSP00000444935";"ENSG00000130294";"ENSG00000079462";690
"ENSP00000239165";"ENSP00000423861";"ENSG00000260027";"ENSG00000180806";688
"ENSP00000250535";"ENSP00000470123";"ENSG00000129596";"ENSG00000121413";686
"ENSP00000322568";"ENSP00000355001";"ENSG00000176887";"ENSG00000198914";685
"ENSP00000308921";"ENSP00000318131";"ENSG00000174460";"ENSG00000182013";678
"ENSP00000288135";"ENSP00000378485";"ENSG00000157404";"ENSG00000007264";677
"ENSP00000364080";"ENSP00000369889";"ENSG00000179344";"ENSG00000139219";673
"ENSP00000380602";"ENSP00000489551";"ENSG00000144619";"ENSG00000021645";672
"ENSP00000329797";"ENSP00000480132";"ENSG00000182985";"ENSG00000149294";663
"ENSP00000379204";"ENSP00000410294";"ENSG00000101144";"ENSG00000066468";658
"ENSP00000173229";"ENSP00000452126";"ENSG00000065320";"ENSG00000182175";658
"ENSP00000297323";"ENSP00000352962";"ENSG00000164742";"ENSG00000129951";655
"ENSP00000261254";"ENSP00000327048";"ENSG00000118971";"ENSG00000178573";637
"ENSP00000262648";"ENSP00000371790";"ENSG00000011201";"ENSG00000102678";634
"ENSP00000221166";"ENSP00000438388";"ENSG00000104722";"ENSG00000130294";629
"ENSP00000239165";"ENSP00000249501";"ENSG00000260027";"ENSG00000128710";628
"ENSP00000173898";"ENSP00000342235";"ENSG00000067445";"ENSG00000178568";628
"ENSP00000355110";"ENSP00000380353";"ENSG00000198732";"ENSG00000198879";627
"ENSP00000288135";"ENSP00000364898";"ENSG00000157404";"ENSG00000165025";626
"ENSP00000371790";"ENSP00000379204";"ENSG00000102678";"ENSG00000101144";626
