"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000266718";"ENSP00000297268";"ENSG00000139329";"ENSG00000164692";999
"ENSP00000328777";"ENSP00000337451";"ENSG00000184349";"ENSG00000044524";999
"ENSP00000222693";"ENSP00000339191";"ENSG00000105971";"ENSG00000105974";999
"ENSP00000300061";"ENSP00000345751";"ENSG00000166828";"ENSG00000168447";999
"ENSP00000328777";"ENSP00000358309";"ENSG00000184349";"ENSG00000135333";999
"ENSP00000256010";"ENSP00000359532";"ENSG00000133636";"ENSG00000101188";999
"ENSP00000264144";"ENSP00000375778";"ENSG00000058085";"ENSG00000196878";999
"ENSP00000328777";"ENSP00000383053";"ENSG00000184349";"ENSG00000133216";999
"ENSP00000378365";"ENSP00000441600";"ENSG00000006606";"ENSG00000183625";999
"ENSP00000263923";"ENSP00000480043";"ENSG00000128052";"ENSG00000150630";999
"ENSP00000473093";"ENSP00000480637";"ENSG00000221867";"ENSG00000197172";999
"ENSP00000328777";"ENSP00000480763";"ENSG00000184349";"ENSG00000145242";999
"ENSP00000332118";"ENSP00000493716";"ENSG00000182580";"ENSG00000125266";999
"ENSP00000383053";"ENSP00000493716";"ENSG00000133216";"ENSG00000125266";999
"ENSP00000481994";"ENSP00000493716";"ENSG00000106123";"ENSG00000125266";999
"ENSP00000300527";"ENSP00000355180";"ENSG00000142173";"ENSG00000142156";998
"ENSP00000297268";"ENSP00000364000";"ENSG00000164692";"ENSG00000204262";998
"ENSP00000263645";"ENSP00000353475";"ENSG00000110651";"ENSG00000181885";997
"ENSP00000360882";"ENSP00000364000";"ENSG00000130635";"ENSG00000204262";996
"ENSP00000353408";"ENSP00000398632";"ENSG00000147065";"ENSG00000026508";996
"ENSP00000262094";"ENSP00000264605";"ENSG00000041353";"ENSG00000115648";995
"ENSP00000295550";"ENSP00000300527";"ENSG00000163359";"ENSG00000142173";994
"ENSP00000295550";"ENSP00000355180";"ENSG00000163359";"ENSG00000142156";994
"ENSP00000230538";"ENSP00000264144";"ENSG00000112769";"ENSG00000058085";993
"ENSP00000230538";"ENSP00000375778";"ENSG00000112769";"ENSG00000196878";993
"ENSP00000337451";"ENSP00000493716";"ENSG00000044524";"ENSG00000125266";993
"ENSP00000380903";"ENSP00000416341";"ENSG00000154134";"ENSG00000184613";992
"ENSP00000494664";"ENSP00000496597";"ENSG00000156515";"ENSG00000152556";990
"ENSP00000297268";"ENSP00000360882";"ENSG00000164692";"ENSG00000130635";989
"ENSP00000286827";"ENSP00000398632";"ENSG00000156299";"ENSG00000026508";989
"ENSP00000297268";"ENSP00000398632";"ENSG00000164692";"ENSG00000026508";988
"ENSP00000302289";"ENSP00000448071";"ENSG00000170571";"ENSG00000118596";988
"ENSP00000242208";"ENSP00000295228";"ENSG00000122641";"ENSG00000163083";986
"ENSP00000359621";"ENSP00000359640";"ENSG00000055732";"ENSG00000153898";983
"ENSP00000334448";"ENSP00000361009";"ENSG00000186469";"ENSG00000124126";981
"ENSP00000286628";"ENSP00000496939";"ENSG00000156113";"ENSG00000104783";981
"ENSP00000280772";"ENSP00000398632";"ENSG00000151150";"ENSG00000026508";980
"ENSP00000359310";"ENSP00000473093";"ENSG00000198930";"ENSG00000221867";980
"ENSP00000233813";"ENSP00000370473";"ENSG00000115461";"ENSG00000146674";978
"ENSP00000262848";"ENSP00000265717";"ENSG00000183943";"ENSG00000005249";977
"ENSP00000249071";"ENSP00000361009";"ENSG00000128340";"ENSG00000124126";975
"ENSP00000265729";"ENSP00000355533";"ENSG00000075142";"ENSG00000198626";973
"ENSP00000381607";"ENSP00000478561";"ENSG00000084207";"ENSG00000138061";973
"ENSP00000266718";"ENSP00000325527";"ENSG00000139329";"ENSG00000166147";972
"ENSP00000238628";"ENSP00000393541";"ENSG00000119650";"ENSG00000100360";971
"ENSP00000235382";"ENSP00000363092";"ENSG00000116741";"ENSG00000185532";970
"ENSP00000280772";"ENSP00000286827";"ENSG00000151150";"ENSG00000156299";968
"ENSP00000295550";"ENSP00000297268";"ENSG00000163359";"ENSG00000164692";968
"ENSP00000261304";"ENSP00000311648";"ENSG00000054983";"ENSG00000174607";968
"ENSP00000242465";"ENSP00000398632";"ENSG00000122862";"ENSG00000026508";966
"ENSP00000286628";"ENSP00000481848";"ENSG00000156113";"ENSG00000143603";966
"ENSP00000297268";"ENSP00000325527";"ENSG00000164692";"ENSG00000166147";965
"ENSP00000282561";"ENSP00000339191";"ENSG00000152661";"ENSG00000105974";965
"ENSP00000270458";"ENSP00000349320";"ENSG00000142408";"ENSG00000153956";965
"ENSP00000359783";"ENSP00000490935";"ENSG00000137965";"ENSG00000119922";964
"ENSP00000222573";"ENSP00000315190";"ENSG00000105855";"ENSG00000005884";963
"ENSP00000282561";"ENSP00000372295";"ENSG00000152661";"ENSG00000165474";963
"ENSP00000245457";"ENSP00000302846";"ENSG00000125384";"ENSG00000171522";962
"ENSP00000263923";"ENSP00000339191";"ENSG00000128052";"ENSG00000105974";962
"ENSP00000320130";"ENSP00000497174";"ENSG00000158560";"ENSG00000187240";961
