"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000227667";"ENSP00000233242";"ENSG00000110245";"ENSG00000084674";999
"ENSP00000227667";"ENSP00000236850";"ENSG00000110245";"ENSG00000118137";999
"ENSP00000233242";"ENSP00000236850";"ENSG00000084674";"ENSG00000118137";999
"ENSP00000204604";"ENSP00000245451";"ENSG00000090539";"ENSG00000125378";999
"ENSP00000227667";"ENSP00000252486";"ENSG00000110245";"ENSG00000130203";999
"ENSP00000233242";"ENSP00000252486";"ENSG00000084674";"ENSG00000130203";999
"ENSP00000236850";"ENSP00000252486";"ENSG00000118137";"ENSG00000130203";999
"ENSP00000249071";"ENSP00000261623";"ENSG00000128340";"ENSG00000051523";999
"ENSP00000283871";"ENSP00000289004";"ENSG00000113924";"ENSG00000158104";999
"ENSP00000257408";"ENSP00000292408";"ENSG00000134962";"ENSG00000160867";999
"ENSP00000273784";"ENSP00000295897";"ENSG00000145192";"ENSG00000163631";999
"ENSP00000266718";"ENSP00000297268";"ENSG00000139329";"ENSG00000164692";999
"ENSP00000261769";"ENSP00000304669";"ENSG00000039068";"ENSG00000044115";999
"ENSP00000306099";"ENSP00000308541";"ENSG00000171564";"ENSG00000180210";999
"ENSP00000250784";"ENSP00000322408";"ENSG00000129824";"ENSG00000012817";999
"ENSP00000263388";"ENSP00000328169";"ENSG00000074181";"ENSG00000184916";999
"ENSP00000245451";"ENSP00000328181";"ENSG00000125378";"ENSG00000183691";999
"ENSP00000306099";"ENSP00000336829";"ENSG00000171564";"ENSG00000171557";999
"ENSP00000308541";"ENSP00000336829";"ENSG00000180210";"ENSG00000171557";999
"ENSP00000328777";"ENSP00000337451";"ENSG00000184349";"ENSG00000044524";999
"ENSP00000222693";"ENSP00000339191";"ENSG00000105971";"ENSG00000105974";999
"ENSP00000322408";"ENSP00000342812";"ENSG00000012817";"ENSG00000114374";999
"ENSP00000300061";"ENSP00000345751";"ENSG00000166828";"ENSG00000168447";999
"ENSP00000226218";"ENSP00000346839";"ENSG00000109072";"ENSG00000115414";999
"ENSP00000315190";"ENSP00000346839";"ENSG00000005884";"ENSG00000115414";999
"ENSP00000227667";"ENSP00000350425";"ENSG00000110245";"ENSG00000110244";999
"ENSP00000343952";"ENSP00000351671";"ENSG00000112486";"ENSG00000115009";999
"ENSP00000349967";"ENSP00000351671";"ENSG00000121797";"ENSG00000115009";999
"ENSP00000322408";"ENSP00000353284";"ENSG00000012817";"ENSG00000067048";999
"ENSP00000342812";"ENSP00000353284";"ENSG00000114374";"ENSG00000067048";999
"ENSP00000250784";"ENSP00000354722";"ENSG00000129824";"ENSG00000198692";999
"ENSP00000322408";"ENSP00000354722";"ENSG00000012817";"ENSG00000198692";999
"ENSP00000342812";"ENSP00000354722";"ENSG00000114374";"ENSG00000198692";999
"ENSP00000353284";"ENSP00000354722";"ENSG00000067048";"ENSG00000198692";999
"ENSP00000267101";"ENSP00000354910";"ENSG00000065361";"ENSG00000158458";999
"ENSP00000308541";"ENSP00000356671";"ENSG00000180210";"ENSG00000117601";999
"ENSP00000308541";"ENSP00000356771";"ENSG00000180210";"ENSG00000198734";999
"ENSP00000227667";"ENSP00000356969";"ENSG00000110245";"ENSG00000158874";999
"ENSP00000233242";"ENSP00000356969";"ENSG00000084674";"ENSG00000158874";999
"ENSP00000236850";"ENSP00000356969";"ENSG00000118137";"ENSG00000158874";999
"ENSP00000252486";"ENSP00000356969";"ENSG00000130203";"ENSG00000158874";999
