"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000242208";"ENSP00000256759";"ENSG00000122641";"ENSG00000134363";999
"ENSP00000260356";"ENSP00000346839";"ENSG00000137801";"ENSG00000115414";999
"ENSP00000315190";"ENSP00000346839";"ENSG00000005884";"ENSG00000115414";999
"ENSP00000278198";"ENSP00000359085";"ENSG00000148948";"ENSG00000162631";999
"ENSP00000364752";"ENSP00000364766";"ENSG00000204379";"ENSG00000204382";999
"ENSP00000265459";"ENSP00000370483";"ENSG00000110076";"ENSG00000146938";999
"ENSP00000264144";"ENSP00000375778";"ENSG00000058085";"ENSG00000196878";999
"ENSP00000473093";"ENSP00000480637";"ENSG00000221867";"ENSG00000197172";999
"ENSP00000263317";"ENSP00000356505";"ENSG00000086991";"ENSG00000116701";998
"ENSP00000361405";"ENSP00000362108";"ENSG00000100985";"ENSG00000148346";998
"ENSP00000346839";"ENSP00000355330";"ENSG00000115414";"ENSG00000198959";997
"ENSP00000260356";"ENSP00000361405";"ENSG00000137801";"ENSG00000100985";997
"ENSP00000299855";"ENSP00000378517";"ENSG00000149968";"ENSG00000118785";997
"ENSP00000263317";"ENSP00000363089";"ENSG00000086991";"ENSG00000136869";996
"ENSP00000346839";"ENSP00000378517";"ENSG00000115414";"ENSG00000118785";996
"ENSP00000346839";"ENSP00000363089";"ENSG00000115414";"ENSG00000136869";995
"ENSP00000346839";"ENSP00000416330";"ENSG00000115414";"ENSG00000120708";995
"ENSP00000371985";"ENSP00000487785";"ENSG00000111262";"ENSG00000177301";995
"ENSP00000219070";"ENSP00000260356";"ENSG00000087245";"ENSG00000137801";985
"ENSP00000233735";"ENSP00000303206";"ENSG00000115386";"ENSG00000172023";977
"ENSP00000319591";"ENSP00000376855";"ENSG00000171385";"ENSG00000175497";977
"ENSP00000225964";"ENSP00000295550";"ENSG00000108821";"ENSG00000163359";974
"ENSP00000225964";"ENSP00000346839";"ENSG00000108821";"ENSG00000115414";974
"ENSP00000308452";"ENSP00000340989";"ENSG00000128422";"ENSG00000175793";967
"ENSP00000280357";"ENSP00000388566";"ENSG00000150782";"ENSG00000196954";967
"ENSP00000260356";"ENSP00000315190";"ENSG00000137801";"ENSG00000005884";965
"ENSP00000225964";"ENSP00000359114";"ENSG00000108821";"ENSG00000060718";965
"ENSP00000280357";"ENSP00000386380";"ENSG00000150782";"ENSG00000115594";965
"ENSP00000346839";"ENSP00000362108";"ENSG00000115414";"ENSG00000148346";964
"ENSP00000346839";"ENSP00000356954";"ENSG00000115414";"ENSG00000118523";963
"ENSP00000361405";"ENSP00000368683";"ENSG00000100985";"ENSG00000078401";963
"ENSP00000219070";"ENSP00000368683";"ENSG00000087245";"ENSG00000078401";958
"ENSP00000363832";"ENSP00000441434";"ENSG00000138356";"ENSG00000166741";957
"ENSP00000299855";"ENSP00000361405";"ENSG00000149968";"ENSG00000100985";956
"ENSP00000228841";"ENSP00000499593";"ENSG00000111245";"ENSG00000118194";950
"ENSP00000361405";"ENSP00000378517";"ENSG00000100985";"ENSG00000118785";947
"ENSP00000280357";"ENSP00000337383";"ENSG00000150782";"ENSG00000162711";946
"ENSP00000363089";"ENSP00000386380";"ENSG00000136869";"ENSG00000115594";944
"ENSP00000261978";"ENSP00000355896";"ENSG00000119681";"ENSG00000092969";941
"ENSP00000356505";"ENSP00000361405";"ENSG00000116701";"ENSG00000100985";941
"ENSP00000233735";"ENSP00000377456";"ENSG00000115386";"ENSG00000172016";938
"ENSP00000299855";"ENSP00000346839";"ENSG00000149968";"ENSG00000115414";936
"ENSP00000361405";"ENSP00000363089";"ENSG00000100985";"ENSG00000136869";934
"ENSP00000308032";"ENSP00000363832";"ENSG00000167600";"ENSG00000138356";929
"ENSP00000352936";"ENSP00000357789";"ENSG00000133710";"ENSG00000143631";928
"ENSP00000368727";"ENSP00000477999";"ENSG00000158125";"ENSG00000089250";923
"ENSP00000360806";"ENSP00000487785";"ENSG00000158445";"ENSG00000177301";923
"ENSP00000219070";"ENSP00000361405";"ENSG00000087245";"ENSG00000100985";918
"ENSP00000361359";"ENSP00000363089";"ENSG00000101017";"ENSG00000136869";918
"ENSP00000219070";"ENSP00000356505";"ENSG00000087245";"ENSG00000116701";917
"ENSP00000326247";"ENSP00000359783";"ENSG00000177409";"ENSG00000137965";914
"ENSP00000264828";"ENSP00000359114";"ENSG00000080573";"ENSG00000060718";910
"ENSP00000280357";"ENSP00000363089";"ENSG00000150782";"ENSG00000136869";908
"ENSP00000219070";"ENSP00000362108";"ENSG00000087245";"ENSG00000148346";907
"ENSP00000375899";"ENSP00000397911";"ENSG00000079263";"ENSG00000185404";903
"ENSP00000225964";"ENSP00000260356";"ENSG00000108821";"ENSG00000137801";896
"ENSP00000260356";"ENSP00000355896";"ENSG00000137801";"ENSG00000092969";892
"ENSP00000334319";"ENSP00000427018";"ENSG00000186472";"ENSG00000176406";892
"ENSP00000216223";"ENSP00000306157";"ENSG00000100385";"ENSG00000168685";891
"ENSP00000349085";"ENSP00000359361";"ENSG00000198681";"ENSG00000080007";882
"ENSP00000265459";"ENSP00000282020";"ENSG00000110076";"ENSG00000152208";880
"ENSP00000215909";"ENSP00000346839";"ENSG00000100097";"ENSG00000115414";878
"ENSP00000264144";"ENSP00000400365";"ENSG00000058085";"ENSG00000196569";878
"ENSP00000223095";"ENSP00000299855";"ENSG00000106366";"ENSG00000149968";877
"ENSP00000357709";"ENSP00000366109";"ENSG00000197956";"ENSG00000135046";877
"ENSP00000303153";"ENSP00000325146";"ENSG00000169436";"ENSG00000111799";876
"ENSP00000225964";"ENSP00000356954";"ENSG00000108821";"ENSG00000118523";876
"ENSP00000303206";"ENSP00000377456";"ENSG00000172023";"ENSG00000172016";875
"ENSP00000337383";"ENSP00000363089";"ENSG00000162711";"ENSG00000136869";874
