"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000367316";"ENSP00000389252";"ENSG00000077943";"ENSG00000168743";999
"ENSP00000359073";"ENSP00000364898";"ENSG00000134215";"ENSG00000165025";997
"ENSP00000221166";"ENSP00000358865";"ENSG00000104722";"ENSG00000148798";996
"ENSP00000302548";"ENSP00000386498";"ENSG00000170166";"ENSG00000128652";996
"ENSP00000364801";"ENSP00000364802";"ENSG00000204388";"ENSG00000204389";994
"ENSP00000221166";"ENSP00000311997";"ENSG00000104722";"ENSG00000100285";993
"ENSP00000224356";"ENSP00000249750";"ENSG00000095596";"ENSG00000128918";991
"ENSP00000338272";"ENSP00000357348";"ENSG00000164683";"ENSG00000135547";989
"ENSP00000311997";"ENSP00000358865";"ENSG00000100285";"ENSG00000148798";988
"ENSP00000361202";"ENSP00000365016";"ENSG00000133124";"ENSG00000185950";983
"ENSP00000319281";"ENSP00000478061";"ENSG00000176788";"ENSG00000277443";946
"ENSP00000201031";"ENSP00000501092";"ENSG00000087510";"ENSG00000137203";931
"ENSP00000304283";"ENSP00000359073";"ENSG00000169750";"ENSG00000134215";925
"ENSP00000241125";"ENSP00000463752";"ENSG00000121743";"ENSG00000183153";907
"ENSP00000358309";"ENSP00000493716";"ENSG00000135333";"ENSG00000125266";907
"ENSP00000230658";"ENSP00000492024";"ENSG00000016082";"ENSG00000007372";891
"ENSP00000230658";"ENSP00000252971";"ENSG00000016082";"ENSG00000130675";890
"ENSP00000234198";"ENSP00000354478";"ENSG00000115844";"ENSG00000144355";877
"ENSP00000339004";"ENSP00000492024";"ENSG00000176165";"ENSG00000007372";865
"ENSP00000338272";"ENSP00000349041";"ENSG00000164683";"ENSG00000198435";835
"ENSP00000242261";"ENSP00000487174";"ENSG00000122691";"ENSG00000169554";830
"ENSP00000272452";"ENSP00000354213";"ENSG00000198075";"ENSG00000125430";827
"ENSP00000261623";"ENSP00000304283";"ENSG00000051523";"ENSG00000169750";823
"ENSP00000284440";"ENSP00000418915";"ENSG00000154277";"ENSG00000147889";818
"ENSP00000309572";"ENSP00000418915";"ENSG00000164362";"ENSG00000147889";817
"ENSP00000234198";"ENSP00000492024";"ENSG00000115844";"ENSG00000007372";808
"ENSP00000288135";"ENSP00000303507";"ENSG00000157404";"ENSG00000186716";807
"ENSP00000264350";"ENSP00000395590";"ENSG00000138646";"ENSG00000068079";802
"ENSP00000288135";"ENSP00000501092";"ENSG00000157404";"ENSG00000137203";802
"ENSP00000201031";"ENSP00000250448";"ENSG00000087510";"ENSG00000129514";798
