"gene_id";"log2FoldChange";"log2CPM";"pvalue";"FDR";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000001561";-8,18721848419102;4,36983498265658;2,26457473065047e-05;0,00246101813862868;"ENPP4";"6";46129964;46146699;"+";16736;"protein_coding";"ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:3359]"
"ENSG00000002745";-10,5061186670117;2,46852532347882;7,83597952420961e-05;0,00553935282637621;"WNT16";"7";121325367;121341104;"+";15738;"protein_coding";"Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267]"
"ENSG00000003096";-6,79698841670075;3,95189200353311;0,000206662338328075;0,0110318901600761;"KLHL13";"X";117897813;118117340;"-";219528;"protein_coding";"kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]"
"ENSG00000003147";-9,26581108413975;1,27322494318665;0,000625935114582704;0,0247693410668456;"ICA1";"7";8113184;8262687;"-";149504;"protein_coding";"islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]"
"ENSG00000005073";-6,14801306050796;5,08282019505733;0,000327976826592133;0,0153277591128539;"HOXA11";"7";27181157;27185216;"-";4060;"protein_coding";"homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]"
"ENSG00000005249";-10,7677916530852;2,72457664470021;5,0155682088844e-05;0,0041032983418572;"PRKAR2B";"7";107044728;107161811;"+";121914;"protein_coding";"protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]"
"ENSG00000005981";11,0759215074949;3,0217487311902;2,97977792530876e-05;0,00297210397667919;"ASB4";"7";95485439;95544738;"+";59300;"protein_coding";"ankyrin repeat and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:16009]"
"ENSG00000006016";7,55124128746966;7,51720711339416;2,43266479327961e-05;0,0025895787855011;"CRLF1";"19";18593225;18606850;"-";13626;"protein_coding";"cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]"
"ENSG00000006210";7,20443034444107;5,91868059662558;4,89021489453356e-05;0,00406468409704084;"CX3CL1";"16";57372458;57385048;"+";12591;"protein_coding";"C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]"
"ENSG00000006747";-12,0368123619256;3,97686708751083;5,7107184069245e-06;0,000990021020583302;"SCIN";"7";12570363;12653603;"+";83241;"protein_coding";"scinderin [Source:HGNC Symbol;Acc:HGNC:21695]"
"ENSG00000006756";6,69653713828674;2,61186516938697;0,000471889609530446;0,0199530930598902;"ARSD";"X";2903970;2929375;"-";25406;"protein_coding";"arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]"
"ENSG00000007062";9,37399300374498;1,35974925071838;0,00053814802395579;0,0221118846293946;"PROM1";"4";15968226;16084059;"-";115834;"protein_coding";"prominin 1 [Source:HGNC Symbol;Acc:HGNC:9454]"
"ENSG00000008323";7,07669898290355;2,98355321266685;0,000248464506842399;0,0124595025290694;"PLEKHG6";"12";6310436;6328506;"+";18071;"protein_coding";"pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562]"
"ENSG00000008517";7,63745282891434;6,44077134151805;2,33581484349391e-05;0,00250848599387137;"IL32";"16";3065312;3069819;"+";4508;"protein_coding";"interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]"
"ENSG00000010361";-6,16822259156287;3,3364514731832;0,000598672953713496;0,0239508654427401;"FUZ";"19";49806866;49817376;"-";10511;"protein_coding";"fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219]"
"ENSG00000010704";9,55659819124105;1,53552690379309;0,000397309390855906;0,0176395679067074;"HFE";"6";26087281;26096216;"+";8936;"protein_coding";"homeostatic iron regulator [Source:HGNC Symbol;Acc:HGNC:4886]"
"ENSG00000011028";-7,84336196257378;3,11405714194619;8,92535436751703e-05;0,00602850558634184;"MRC2";"17";62627401;62693601;"+";66201;"protein_coding";"mannose receptor C-type 2 [Source:HGNC Symbol;Acc:HGNC:16875]"
"ENSG00000011201";-8,51948455861986;3,77995361702126;2,80477171932262e-05;0,00285224914004635;"ANOS1";"X";8528874;8732187;"-";203314;"protein_coding";"anosmin 1 [Source:HGNC Symbol;Acc:HGNC:6211]"
"ENSG00000012124";9,44983034959158;1,43264729066143;0,000466676757395484;0,0197786193594179;"CD22";"19";35329166;35347361;"+";18196;"protein_coding";"CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]"
"ENSG00000012171";8,03471212721112;7,08169719412915;1,19069725349439e-05;0,00162994635074965;"SEMA3B";"3";50267558;50277171;"+";9614;"protein_coding";"semaphorin 3B [Source:HGNC Symbol;Acc:HGNC:10724]"
"ENSG00000012504";8,77427696726044;4,66158573540982;1,36146377737645e-05;0,00178292986615709;"NR1H4";"12";100473773;100563867;"+";90095;"protein_coding";"nuclear receptor subfamily 1 group H member 4 [Source:HGNC Symbol;Acc:HGNC:7967]"
"ENSG00000012817";13,1625210444437;5,09472943454989;8,18846133828131e-07;0,000354891813668416;"KDM5D";"Y";19705415;19745341;"-";39927;"protein_coding";"lysine demethylase 5D [Source:HGNC Symbol;Acc:HGNC:11115]"
"ENSG00000013016";-11,5858630625031;3,53029980786056;1,23950995585801e-05;0,00166860381536722;"EHD3";"2";31234014;31269451;"+";35438;"protein_coding";"EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244]"
"ENSG00000013297";7,9212261081383;4,76338500683887;3,39141074802733e-05;0,00319033190587805;"CLDN11";"3";170418865;170434691;"+";15827;"protein_coding";"claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514]"
"ENSG00000013364";5,18630954869481;6,31553264337496;0,00130169223844993;0,0420865076669698;"MVP";"16";29820394;29848039;"+";27646;"protein_coding";"major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]"
"ENSG00000015413";5,91061387887361;4,20150539465649;0,000535971387662143;0,0221118846293946;"DPEP1";"16";89613308;89641540;"+";28233;"protein_coding";"dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]"
"ENSG00000016082";-10,5554733085102;2,5167428080085;7,23269140999575e-05;0,00520382141249615;"ISL1";"5";51383124;51394730;"+";11607;"protein_coding";"ISL LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6132]"
"ENSG00000017483";8,07644184166457;5,89091668369319;1,38771046390471e-05;0,001788448554051;"SLC38A5";"X";48458537;48470256;"-";11720;"protein_coding";"solute carrier family 38 member 5 [Source:HGNC Symbol;Acc:HGNC:18070]"
"ENSG00000018236";-9,82145427879897;1,80417337188428;0,000253233165484927;0,0126463739679619;"CNTN1";"12";40692429;41072412;"+";379984;"protein_coding";"contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]"
"ENSG00000018869";-5,52902883927735;3,99972353272516;0,000931742848258371;0,0330292406365085;"ZNF582";"19";56382751;56393601;"-";10851;"protein_coding";"zinc finger protein 582 [Source:HGNC Symbol;Acc:HGNC:26421]"
"ENSG00000019186";9,89993612139419;7,30224323568279;6,27156150798676e-07;0,000304429957679688;"CYP24A1";"20";54145731;54174032;"-";28302;"protein_coding";"cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]"
"ENSG00000019582";7,89938075912052;6,51054637513437;1,75567944507936e-05;0,00209564806155931;"CD74";"5";150401637;150412936;"-";11300;"protein_coding";"CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]"
"ENSG00000021645";-8,14679176574744;3,41231544770283;5,29689591155103e-05;0,00425711997616376;"NRXN3";"14";77979904;79868290;"+";1888387;"protein_coding";"neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]"
"ENSG00000021762";-11,0931399108245;3,04418426907431;2,87269721527068e-05;0,00288303100043691;"OSBPL5";"11";3087116;3165352;"-";78237;"protein_coding";"oxysterol binding protein like 5 [Source:HGNC Symbol;Acc:HGNC:16392]"
