"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000159060";"ENSP00000261623";"ENSG00000074771";"ENSG00000051523";999
"ENSP00000267101";"ENSP00000269571";"ENSG00000065361";"ENSG00000141736";999
"ENSP00000262584";"ENSP00000278572";"ENSG00000161016";"ENSG00000149273";999
"ENSP00000242057";"ENSP00000279146";"ENSG00000106546";"ENSG00000110711";999
"ENSP00000226091";"ENSP00000281821";"ENSG00000108947";"ENSG00000116106";999
"ENSP00000262584";"ENSP00000307889";"ENSG00000161016";"ENSG00000167526";999
"ENSP00000278572";"ENSP00000307889";"ENSG00000149273";"ENSG00000167526";999
"ENSP00000290949";"ENSP00000308122";"ENSG00000159720";"ENSG00000105929";999
"ENSP00000264020";"ENSP00000320359";"ENSG00000118096";"ENSG00000128581";999
"ENSP00000263388";"ENSP00000328169";"ENSG00000074181";"ENSG00000184916";999
"ENSP00000226091";"ENSP00000332118";"ENSG00000108947";"ENSG00000182580";999
"ENSP00000261623";"ENSP00000342848";"ENSG00000051523";"ENSG00000188747";999
"ENSP00000275815";"ENSP00000357392";"ENSG00000146904";"ENSG00000169242";999
"ENSP00000281821";"ENSP00000357392";"ENSG00000116106";"ENSG00000169242";999
"ENSP00000275815";"ENSP00000357393";"ENSG00000146904";"ENSG00000143590";999
"ENSP00000281821";"ENSP00000357393";"ENSG00000116106";"ENSG00000143590";999
"ENSP00000263269";"ENSP00000360608";"ENSG00000105464";"ENSG00000176884";999
"ENSP00000360672";"ENSP00000367830";"ENSG00000124171";"ENSG00000067606";999
"ENSP00000261769";"ENSP00000377508";"ENSG00000039068";"ENSG00000173801";999
"ENSP00000369129";"ENSP00000377508";"ENSG00000096696";"ENSG00000173801";999
"ENSP00000269571";"ENSP00000403459";"ENSG00000141736";"ENSG00000141738";999
"ENSP00000361066";"ENSP00000405330";"ENSG00000124151";"ENSG00000091831";999
"ENSP00000300283";"ENSP00000406577";"ENSG00000237289";"ENSG00000223572";999
"ENSP00000254066";"ENSP00000419692";"ENSG00000131759";"ENSG00000186350";999
"ENSP00000287820";"ENSP00000419692";"ENSG00000132170";"ENSG00000186350";999
"ENSP00000373489";"ENSP00000449404";"ENSG00000111057";"ENSG00000170421";999
"ENSP00000373979";"ENSP00000457728";"ENSG00000167632";"ENSG00000167515";999
"ENSP00000340510";"ENSP00000465630";"ENSG00000118898";"ENSG00000167880";999
"ENSP00000386331";"ENSP00000480279";"ENSG00000137474";"ENSG00000182040";999
"ENSP00000364898";"ENSP00000482457";"ENSG00000165025";"ENSG00000197943";999
"ENSP00000405330";"ENSP00000497069";"ENSG00000091831";"ENSG00000140443";999
"ENSP00000386284";"ENSP00000498786";"ENSG00000148218";"ENSG00000256269";999
"ENSP00000244007";"ENSP00000364898";"ENSG00000124181";"ENSG00000165025";998
"ENSP00000280904";"ENSP00000369129";"ENSG00000134755";"ENSG00000096696";998
"ENSP00000301012";"ENSP00000370748";"ENSG00000167508";"ENSG00000067064";998
"ENSP00000378972";"ENSP00000378992";"ENSG00000196502";"ENSG00000197165";998
"ENSP00000250448";"ENSP00000405330";"ENSG00000129514";"ENSG00000091831";998
"ENSP00000262306";"ENSP00000409346";"ENSG00000103363";"ENSG00000114737";998
"ENSP00000244007";"ENSP00000410294";"ENSG00000124181";"ENSG00000066468";998
"ENSP00000288139";"ENSP00000301050";"ENSG00000157388";"ENSG00000167535";997
"ENSP00000286639";"ENSP00000303315";"ENSG00000156127";"ENSG00000171223";997
"ENSP00000359073";"ENSP00000364898";"ENSG00000134215";"ENSG00000165025";997
"ENSP00000250448";"ENSP00000368632";"ENSG00000129514";"ENSG00000107485";997
"ENSP00000006275";"ENSP00000457728";"ENSG00000007255";"ENSG00000167515";997
"ENSP00000271636";"ENSP00000465419";"ENSG00000143375";"ENSG00000105289";997
"ENSP00000358719";"ENSP00000498994";"ENSG00000065833";"ENSG00000173599";997
"ENSP00000278572";"ENSP00000331901";"ENSG00000149273";"ENSG00000254772";996
"ENSP00000236959";"ENSP00000333019";"ENSG00000138363";"ENSG00000185100";996
"ENSP00000344504";"ENSP00000358151";"ENSG00000189060";"ENSG00000184678";996
"ENSP00000359532";"ENSP00000409581";"ENSG00000101188";"ENSG00000137486";996
"ENSP00000336666";"ENSP00000465685";"ENSG00000106367";"ENSG00000129354";996
"ENSP00000442460";"ENSP00000468927";"ENSG00000101213";"ENSG00000178078";996
"ENSP00000312442";"ENSP00000336666";"ENSG00000213983";"ENSG00000106367";995
"ENSP00000006275";"ENSP00000373979";"ENSG00000007255";"ENSG00000167632";995
"ENSP00000365891";"ENSP00000389631";"ENSG00000015285";"ENSG00000130429";995
"ENSP00000364898";"ENSP00000391592";"ENSG00000165025";"ENSG00000111679";995
"ENSP00000323264";"ENSP00000465419";"ENSG00000152939";"ENSG00000105289";995
"ENSP00000254301";"ENSP00000484824";"ENSG00000131981";"ENSG00000185499";995
"ENSP00000226091";"ENSP00000275815";"ENSG00000108947";"ENSG00000146904";994
"ENSP00000367830";"ENSP00000376333";"ENSG00000067606";"ENSG00000073350";994
"ENSP00000314649";"ENSP00000379845";"ENSG00000112294";"ENSG00000183044";994
"ENSP00000287156";"ENSP00000496832";"ENSG00000156587";"ENSG00000187608";994
"ENSP00000267101";"ENSP00000379097";"ENSG00000065361";"ENSG00000109321";993
"ENSP00000312442";"ENSP00000465685";"ENSG00000213983";"ENSG00000129354";993
"ENSP00000269571";"ENSP00000497069";"ENSG00000141736";"ENSG00000140443";993
"ENSP00000239938";"ENSP00000300131";"ENSG00000120738";"ENSG00000166886";992
"ENSP00000271636";"ENSP00000357005";"ENSG00000143375";"ENSG00000158769";992
"ENSP00000261623";"ENSP00000451828";"ENSG00000051523";"ENSG00000142208";992
"ENSP00000225577";"ENSP00000286234";"ENSG00000108443";"ENSG00000155792";991
"ENSP00000263025";"ENSP00000409581";"ENSG00000102882";"ENSG00000137486";991
"ENSP00000287820";"ENSP00000427514";"ENSG00000132170";"ENSG00000245848";991
"ENSP00000248553";"ENSP00000451828";"ENSG00000106211";"ENSG00000142208";991
"ENSP00000419692";"ENSP00000440864";"ENSG00000186350";"ENSG00000123358";990
"ENSP00000409581";"ENSP00000451828";"ENSG00000137486";"ENSG00000142208";990
"ENSP00000271636";"ENSP00000323264";"ENSG00000143375";"ENSG00000152939";989
"ENSP00000159060";"ENSP00000342848";"ENSG00000074771";"ENSG00000188747";989
"ENSP00000201031";"ENSP00000457230";"ENSG00000087510";"ENSG00000186153";989
"ENSP00000419027";"ENSP00000498994";"ENSG00000114054";"ENSG00000173599";989
"ENSP00000278572";"ENSP00000332604";"ENSG00000149273";"ENSG00000184110";988
"ENSP00000361066";"ENSP00000419692";"ENSG00000124151";"ENSG00000186350";988
"ENSP00000339824";"ENSP00000410294";"ENSG00000068078";"ENSG00000066468";987
"ENSP00000262138";"ENSP00000288139";"ENSG00000075461";"ENSG00000157388";986
"ENSP00000264025";"ENSP00000356991";"ENSG00000110400";"ENSG00000143217";986
"ENSP00000297265";"ENSP00000380998";"ENSG00000164695";"ENSG00000131165";986
"ENSP00000262144";"ENSP00000384183";"ENSG00000103091";"ENSG00000239282";984
"ENSP00000340989";"ENSP00000405330";"ENSG00000175793";"ENSG00000091831";984
"ENSP00000276689";"ENSP00000457513";"ENSG00000147684";"ENSG00000131143";984
"ENSP00000265896";"ENSP00000347717";"ENSG00000104549";"ENSG00000172893";983
"ENSP00000304592";"ENSP00000348069";"ENSG00000169710";"ENSG00000072310";983
"ENSP00000370896";"ENSP00000405330";"ENSG00000196208";"ENSG00000091831";983
"ENSP00000351642";"ENSP00000468592";"ENSG00000124243";"ENSG00000141376";983
"ENSP00000287820";"ENSP00000348069";"ENSG00000132170";"ENSG00000072310";982
"ENSP00000236959";"ENSP00000367615";"ENSG00000138363";"ENSG00000198931";982
"ENSP00000368632";"ENSP00000405330";"ENSG00000107485";"ENSG00000091831";982
"ENSP00000225577";"ENSP00000451828";"ENSG00000108443";"ENSG00000142208";982
"ENSP00000244007";"ENSP00000269571";"ENSG00000124181";"ENSG00000141736";981
"ENSP00000331342";"ENSP00000354376";"ENSG00000156675";"ENSG00000132698";981
"ENSP00000339824";"ENSP00000358548";"ENSG00000068078";"ENSG00000213281";981
"ENSP00000280904";"ENSP00000377508";"ENSG00000134755";"ENSG00000173801";981
"ENSP00000263025";"ENSP00000405330";"ENSG00000102882";"ENSG00000091831";981
"ENSP00000294304";"ENSP00000341032";"ENSG00000162337";"ENSG00000188064";980
"ENSP00000364490";"ENSP00000384949";"ENSG00000159423";"ENSG00000183010";980
"ENSP00000217182";"ENSP00000331901";"ENSG00000101210";"ENSG00000254772";979
"ENSP00000269571";"ENSP00000482457";"ENSG00000141736";"ENSG00000197943";979
"ENSP00000269571";"ENSP00000484824";"ENSG00000141736";"ENSG00000185499";979
"ENSP00000307889";"ENSP00000331901";"ENSG00000167526";"ENSG00000254772";978
"ENSP00000352288";"ENSP00000357265";"ENSG00000196576";"ENSG00000196189";978
"ENSP00000252071";"ENSP00000365891";"ENSG00000106526";"ENSG00000015285";978
"ENSP00000291527";"ENSP00000405330";"ENSG00000160182";"ENSG00000091831";978
"ENSP00000445175";"ENSP00000498994";"ENSG00000134333";"ENSG00000173599";978
"ENSP00000358548";"ENSP00000410294";"ENSG00000213281";"ENSG00000066468";977
"ENSP00000337691";"ENSP00000419378";"ENSG00000181085";"ENSG00000169583";977
"ENSP00000408025";"ENSP00000496166";"ENSG00000165140";"ENSG00000149925";977
"ENSP00000262306";"ENSP00000291900";"ENSG00000103363";"ENSG00000160445";976
"ENSP00000348069";"ENSP00000359380";"ENSG00000072310";"ENSG00000099194";976
"ENSP00000269571";"ENSP00000405330";"ENSG00000141736";"ENSG00000091831";976
"ENSP00000365891";"ENSP00000451828";"ENSG00000015285";"ENSG00000142208";974
"ENSP00000367830";"ENSP00000451828";"ENSG00000067606";"ENSG00000142208";974
"ENSP00000445175";"ENSP00000496166";"ENSG00000134333";"ENSG00000149925";973
"ENSP00000302599";"ENSP00000312021";"ENSG00000172461";"ENSG00000174951";971
"ENSP00000262584";"ENSP00000331901";"ENSG00000161016";"ENSG00000254772";971
"ENSP00000300134";"ENSP00000368632";"ENSG00000166888";"ENSG00000107485";971
"ENSP00000360672";"ENSP00000376333";"ENSG00000124171";"ENSG00000073350";971
"ENSP00000354511";"ENSP00000478561";"ENSG00000093010";"ENSG00000138061";971
"ENSP00000261769";"ENSP00000269571";"ENSG00000039068";"ENSG00000141736";970
"ENSP00000239938";"ENSP00000303315";"ENSG00000120738";"ENSG00000171223";970
"ENSP00000263025";"ENSP00000358548";"ENSG00000102882";"ENSG00000213281";970
"ENSP00000207549";"ENSP00000413606";"ENSG00000092929";"ENSG00000076944";970
"ENSP00000265896";"ENSP00000279263";"ENSG00000104549";"ENSG00000149809";969
"ENSP00000369129";"ENSP00000465630";"ENSG00000096696";"ENSG00000167880";969
"ENSP00000261769";"ENSP00000264012";"ENSG00000039068";"ENSG00000062038";967
"ENSP00000289316";"ENSP00000358151";"ENSG00000158373";"ENSG00000184678";966
"ENSP00000168216";"ENSP00000231887";"ENSG00000072506";"ENSG00000113790";965
"ENSP00000285039";"ENSP00000354376";"ENSG00000167306";"ENSG00000132698";965
"ENSP00000240100";"ENSP00000263025";"ENSG00000120875";"ENSG00000102882";964
"ENSP00000300131";"ENSP00000318057";"ENSG00000166886";"ENSG00000179388";964
"ENSP00000267101";"ENSP00000403459";"ENSG00000065361";"ENSG00000141738";964
"ENSP00000244007";"ENSP00000482457";"ENSG00000124181";"ENSG00000197943";964
"ENSP00000239938";"ENSP00000263025";"ENSG00000120738";"ENSG00000102882";963
"ENSP00000295887";"ENSP00000360761";"ENSG00000163624";"ENSG00000169692";963
"ENSP00000377192";"ENSP00000445175";"ENSG00000160211";"ENSG00000134333";963
"ENSP00000262138";"ENSP00000301050";"ENSG00000075461";"ENSG00000167535";962
"ENSP00000349204";"ENSP00000360672";"ENSG00000130545";"ENSG00000124171";961
"ENSP00000300134";"ENSP00000409346";"ENSG00000166888";"ENSG00000114737";961
"ENSP00000262613";"ENSP00000442397";"ENSG00000109062";"ENSG00000198569";961
"ENSP00000304592";"ENSP00000359380";"ENSG00000169710";"ENSG00000099194";960
"ENSP00000358548";"ENSP00000497069";"ENSG00000213281";"ENSG00000140443";960
"ENSP00000244007";"ENSP00000267101";"ENSG00000124181";"ENSG00000065361";959
"ENSP00000308576";"ENSP00000352288";"ENSG00000173156";"ENSG00000196576";959
"ENSP00000269571";"ENSP00000379097";"ENSG00000141736";"ENSG00000109321";959
"ENSP00000409346";"ENSP00000482954";"ENSG00000114737";"ENSG00000113494";959
"ENSP00000254066";"ENSP00000388510";"ENSG00000131759";"ENSG00000172819";958
"ENSP00000358719";"ENSP00000445175";"ENSG00000065833";"ENSG00000134333";958
"ENSP00000267569";"ENSP00000303315";"ENSG00000140044";"ENSG00000171223";957
"ENSP00000265896";"ENSP00000370748";"ENSG00000104549";"ENSG00000067064";957
"ENSP00000369129";"ENSP00000373489";"ENSG00000096696";"ENSG00000111057";957
"ENSP00000263025";"ENSP00000451828";"ENSG00000102882";"ENSG00000142208";957
"ENSP00000365891";"ENSP00000394888";"ENSG00000015285";"ENSG00000107099";956
"ENSP00000440864";"ENSP00000451828";"ENSG00000123358";"ENSG00000142208";956
"ENSP00000225577";"ENSP00000405330";"ENSG00000108443";"ENSG00000091831";955
"ENSP00000267584";"ENSP00000367615";"ENSG00000140057";"ENSG00000198931";953
"ENSP00000298545";"ENSP00000367615";"ENSG00000165695";"ENSG00000198931";953
"ENSP00000340510";"ENSP00000369129";"ENSG00000118898";"ENSG00000096696";953
"ENSP00000341117";"ENSP00000381231";"ENSG00000139410";"ENSG00000160200";953
"ENSP00000244007";"ENSP00000339824";"ENSG00000124181";"ENSG00000068078";952
"ENSP00000351790";"ENSP00000366326";"ENSG00000138347";"ENSG00000078114";952
"ENSP00000333019";"ENSP00000361471";"ENSG00000185100";"ENSG00000130707";950
"ENSP00000331602";"ENSP00000332454";"ENSG00000163932";"ENSG00000183421";949
"ENSP00000328169";"ENSP00000384949";"ENSG00000184916";"ENSG00000183010";949
