"NAME";"PROBE";"GENE SYMBOL";"GENE TITLE";"RANK IN GENE LIST";"RANK METRIC SCORE";"CORE ENRICHMENT"
"row_0";"ENSG00000278828";"H3C10";"H3 clustered histone 10";2124;14,9059438705444;"No"
"row_1";"ENSG00000132475";"H3-3B";"H3.3 histone B";2567;9,96717929840088;"No"
"row_2";"ENSG00000275714";"H3C1";"H3 clustered histone 1";3555;4,48268461227417;"No"
"row_3";"ENSG00000274750";"H3C6";"H3 clustered histone 6";4681;1,95464634895325;"No"
"row_4";"ENSG00000197153";"H3C12";"H3 clustered histone 12";4786;1,79533779621124;"No"
"row_5";"ENSG00000277775";"H3C7";"H3 clustered histone 7";4791;1,79533779621124;"No"
"row_6";"ENSG00000188375";"H3-5";"H3.5 histone";5020;1,51067471504211;"No"
"row_7";"ENSG00000203852";"H3C15";"H3 clustered histone 15";5210;1,34983468055725;"No"
"row_8";"ENSG00000203811";"H3C14";"H3 clustered histone 14";7684;0,166564792394638;"No"
"row_9";"ENSG00000163041";"H3-3A";"H3.3 histone A";8990;0,0198819115757942;"No"
"row_10";"ENSG00000109685";"NSD2";"nuclear receptor binding SET domain protein 2";9303;0,00549227558076382;"No"
"row_11";"ENSG00000286522";"H3C2";"H3 clustered histone 2";9479;0,00186345516704023;"No"
"row_12";"ENSG00000183598";"H3C13";"H3 clustered histone 13";10043;-0,0051828739233315;"No"
"row_13";"ENSG00000197409";"H3C4";"H3 clustered histone 4";10887;-0,0756923109292984;"No"
"row_14";"ENSG00000273983";"H3C8";"H3 clustered histone 8";11066;-0,100697293877602;"Yes"
"row_15";"ENSG00000118971";"CCND2";"cyclin D2";19597;-1170,4658203125;"Yes"
