"gene_id";"log2FoldChange";"log2CPM";"pvalue";"FDR";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000001561";7,2882274363436;3,70492145516319;9,16225132278986e-05;0,00682128674146191;"ENPP4";"6";46129964;46146699;"+";16736;"protein_coding";"ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:3359]"
"ENSG00000003137";7,44665079110997;3,86169969016648;7,00766587545928e-05;0,00559476061100813;"CYP26B1";"2";72129238;72147862;"-";18625;"protein_coding";"cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]"
"ENSG00000003147";-7,02187847267136;6,55625938348764;6,59205887943035e-05;0,00534499990121472;"ICA1";"7";8113184;8262687;"-";149504;"protein_coding";"islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]"
"ENSG00000003436";6,9771227904489;1,57507612467637;0,000877949344654792;0,033363907976516;"TFPI";"2";187464230;187554505;"-";90276;"protein_coding";"tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]"
"ENSG00000004139";-6,68165012687437;3,86394726816622;0,000170913166910611;0,0106363500077739;"SARM1";"17";28371662;28401045;"+";29384;"protein_coding";"sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]"
"ENSG00000005073";11,3540570521588;3,04711400849692;1,998418087419e-05;0,00252619475314501;"HOXA11";"7";27181157;27185216;"-";4060;"protein_coding";"homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]"
"ENSG00000005108";-6,44535578261404;4,20155604029809;0,000238964047991289;0,0132214667646974;"THSD7A";"7";11370435;11832198;"-";461764;"protein_coding";"thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]"
"ENSG00000005379";-5,63263072692066;3,40846658085907;0,000937855726377992;0,0347171086345994;"TSPOAP1";"17";58301227;58329030;"-";27804;"protein_coding";"TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]"
"ENSG00000005884";5,54667344397872;8,20867538185006;0,000683692052402445;0,0281315640992171;"ITGA3";"17";50055968;50090485;"+";34518;"protein_coding";"integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]"
"ENSG00000006756";-5,59201122654268;3,77433687571359;0,000971794670948298;0,0355912968261217;"ARSD";"X";2903970;2929375;"-";25406;"protein_coding";"arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]"
"ENSG00000007062";-6,24035881766653;2,48018845363514;0,000773109766981459;0,030784019476866;"PROM1";"4";15968226;16084059;"-";115834;"protein_coding";"prominin 1 [Source:HGNC Symbol;Acc:HGNC:9454]"
"ENSG00000007402";-7,32106465802965;7,31649696330703;3,64990215163593e-05;0,0035434223395322;"CACNA2D2";"3";50362613;50504244;"-";141632;"protein_coding";"calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]"
"ENSG00000008196";-17,0457767189702;8,72832611236071;1,06134004222453e-09;1,30349124915469e-05;"TFAP2B";"6";50817692;50847619;"+";29928;"protein_coding";"transcription factor AP-2 beta [Source:HGNC Symbol;Acc:HGNC:11743]"
"ENSG00000008277";-5,47441395174683;7,52615393182086;0,000782829524580063;0,0309500577825123;"ADAM22";"7";87934143;88202889;"+";268747;"protein_coding";"ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201]"
"ENSG00000008735";-7,98808037910474;5,15453989522005;1,82444681124013e-05;0,00236372991494692;"MAPK8IP2";"22";50600685;50613981;"+";13297;"protein_coding";"mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]"
"ENSG00000009709";10,7268702047781;2,4259797498513;5,83948058828768e-05;0,00486480847362017;"PAX7";"1";18631006;18748866;"+";117861;"protein_coding";"paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621]"
"ENSG00000010438";-5,97748948812007;4,46644969375136;0,000423789637818884;0,0198914278382771;"PRSS3";"9";33750466;33799231;"+";48766;"protein_coding";"serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]"
"ENSG00000011201";7,77917390603589;5,95567167220694;2,2415027672224e-05;0,00266974563727995;"ANOS1";"X";8528874;8732187;"-";203314;"protein_coding";"anosmin 1 [Source:HGNC Symbol;Acc:HGNC:6211]"
"ENSG00000012211";6,51469571772466;2,00710139429796;0,000424676387140985;0,0198914278382771;"PRICKLE3";"X";49174802;49186400;"-";11599;"protein_coding";"prickle planar cell polarity protein 3 [Source:HGNC Symbol;Acc:HGNC:6645]"
"ENSG00000013293";-9,45940606002388;1,22334454693011;0,000493569994262343;0,0222663063334756;"SLC7A14";"3";170459554;170586074;"-";126521;"protein_coding";"solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]"
"ENSG00000013588";6,2798053695613;5,73905055848083;0,000226881199117262;0,0128934975497566;"GPRC5A";"12";12891022;12913666;"+";22645;"protein_coding";"G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]"
"ENSG00000014257";-11,012366169671;2,72340790246839;3,57298203828948e-05;0,00350614512361097;"ACPP";"3";132317367;132368765;"+";51399;"protein_coding";"acid phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:125]"
"ENSG00000015133";-7,71808901184181;4,88677674842019;2,90604883606937e-05;0,00308447854011491;"CCDC88C";"14";91271323;91417844;"-";146522;"protein_coding";"coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]"
"ENSG00000016082";-12,1394858222256;8,32805499157154;3,06532737206292e-08;5,31410991939633e-05;"ISL1";"5";51383124;51394730;"+";11607;"protein_coding";"ISL LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6132]"
"ENSG00000018408";5,37376495277486;4,29108726531311;0,00103489793705087;0,0373034596992813;"WWTR1";"3";149517229;149724788;"-";207560;"protein_coding";"WW domain containing transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:24042]"
"ENSG00000019186";12,8374183822994;4,52341188697056;1,54860444725966e-06;0,000536938033399383;"CYP24A1";"20";54145731;54174032;"-";28302;"protein_coding";"cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]"
"ENSG00000019991";-7,5478778446598;3,75700280785571;8,43243114437168e-05;0,0064766052371729;"HGF";"7";81699006;81770438;"-";71433;"protein_coding";"hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]"
"ENSG00000021645";5,38955466793336;3,7891194912461;0,0011340379286361;0,0398096809014697;"NRXN3";"14";77979904;79868290;"+";1888387;"protein_coding";"neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]"
"ENSG00000026508";7,32001255132169;7,90625892150235;3,48603114310137e-05;0,00344870787488447;"CD44";"11";35138870;35232402;"+";93533;"protein_coding";"CD44 molecule (IN blood group) [Source:HGNC Symbol;Acc:HGNC:1681]"
"ENSG00000028116";8,29935297272399;5,67882087496365;1,04000625063283e-05;0,00168129592514181;"VRK2";"2";57907651;58164001;"+";256351;"protein_coding";"VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]"
"ENSG00000033627";-5,65153500707982;5,3975400627109;0,00066469425083597;0,0274987032908344;"ATP6V0A1";"17";42458844;42522579;"+";63736;"protein_coding";"ATPase H+ transporting V0 subunit a1 [Source:HGNC Symbol;Acc:HGNC:865]"
"ENSG00000036565";-14,4390260867738;6,12386718670413;9,69073986658372e-08;9,4153209672204e-05;"SLC18A1";"8";20144855;20183206;"-";38352;"protein_coding";"solute carrier family 18 member A1 [Source:HGNC Symbol;Acc:HGNC:10934]"
"ENSG00000038295";6,75649022604;2,24302807457955;0,000280172679249711;0,0148614156990664;"TLL1";"4";165873124;166105178;"+";232055;"protein_coding";"tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]"
"ENSG00000046604";8,14828072023468;4,55787365261854;2,10102808641053e-05;0,00258412258492776;"DSG2";"18";31498004;31549008;"+";51005;"protein_coding";"desmoglein 2 [Source:HGNC Symbol;Acc:HGNC:3049]"
"ENSG00000047365";9,63252455822474;5,09149775509442;2,02430782516911e-06;0,000627444596545594;"ARAP2";"4";36005186;36244833;"-";239648;"protein_coding";"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16924]"
"ENSG00000047617";9,42443679323127;3,98846187654481;1,36572238382542e-05;0,00194220660568548;"ANO2";"12";5560241;5948790;"-";388550;"protein_coding";"anoctamin 2 [Source:HGNC Symbol;Acc:HGNC:1183]"
"ENSG00000047936";6,03362009568701;2,78008021915362;0,000727293289065512;0,0292572811952696;"ROS1";"6";117287918;117426065;"-";138148;"protein_coding";"ROS proto-oncogene 1, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10261]"
"ENSG00000048540";-7,99264724341259;4,75649644328475;2,42883127260864e-05;0,00281605195256657;"LMO3";"12";16548372;16610233;"-";61862;"protein_coding";"LIM domain only 3 [Source:HGNC Symbol;Acc:HGNC:6643]"
"ENSG00000048545";-9,25027286496434;1,02620323051733;0,000688491556677538;0,0281315640992171;"GUCA1A";"6";42155377;42180083;"+";24707;"protein_coding";"guanylate cyclase activator 1A [Source:HGNC Symbol;Acc:HGNC:4678]"
"ENSG00000049540";-9,49061307949695;5,68391526689367;2,993891584524e-06;0,000773018560469368;"ELN";"7";74027772;74069907;"+";42136;"protein_coding";"elastin [Source:HGNC Symbol;Acc:HGNC:3327]"
"ENSG00000050555";6,95966744113746;3,94428094438661;9,85208256787837e-05;0,00714491868458526;"LAMC3";"9";131009117;131093059;"+";83943;"protein_coding";"laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]"
"ENSG00000051523";-5,66566103475311;3,44047418438944;0,00088839334582694;0,0336204242704528;"CYBA";"16";88643289;88651084;"-";7796;"protein_coding";"cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]"
"ENSG00000054803";-11,8824900989952;3,58057063064814;8,03248613469744e-06;0,0014844197473086;"CBLN4";"20";55997357;56005472;"-";8116;"protein_coding";"cerebellin 4 precursor [Source:HGNC Symbol;Acc:HGNC:16231]"
"ENSG00000055118";-6,00853025257561;6,91236555316546;0,000329950127257179;0,0167165863656887;"KCNH2";"7";150944956;150978314;"-";33359;"protein_coding";"potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]"
"ENSG00000055813";10,3365504040239;2,04103972099154;0,000114618633090858;0,00791803786775289;"CCDC85A";"2";56184123;56386174;"+";202052;"protein_coding";"coiled-coil domain containing 85A [Source:HGNC Symbol;Acc:HGNC:29400]"
"ENSG00000058085";8,73467558945637;6,11252070620871;4,90602381361707e-06;0,00105685623052392;"LAMC2";"1";183186039;183245127;"+";59089;"protein_coding";"laminin subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:6493]"
"ENSG00000058335";9,05626628154194;4,51735928001424;5,47515189386358e-06;0,00111982235869661;"RASGRF1";"15";78959947;79090873;"-";130927;"protein_coding";"Ras protein specific guanine nucleotide releasing factor 1 [Source:HGNC Symbol;Acc:HGNC:9875]"
"ENSG00000059378";12,2255525892222;3,91361471498121;4,45213034030411e-06;0,00104228946531362;"PARP12";"7";140023744;140063721;"-";39978;"protein_coding";"poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919]"
"ENSG00000060138";10,0211805644099;7,71253954518;4,17041362965673e-07;0,000226609072539228;"YBX3";"12";10699077;10723442;"-";24366;"protein_coding";"Y-box binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2428]"
"ENSG00000060140";7,33557231008956;1,92429812410831;0,000484967153345886;0,022015115886188;"STYK1";"12";10618923;10674318;"-";55396;"protein_coding";"serine/threonine/tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18889]"
"ENSG00000060709";-6,35758515950285;5,8995257682238;0,000204751641627183;0,0120813424069355;"RIMBP2";"12";130396133;130716361;"-";320229;"protein_coding";"RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]"
"ENSG00000060718";8,82597695504498;5,798154632564;3,98484492978137e-06;0,000982993705239952;"COL11A1";"1";102876467;103108580;"-";232114;"protein_coding";"collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]"
"ENSG00000064655";5,93217374068788;2,37357632612999;0,000915156123357301;0,0342065439701703;"EYA2";"20";46894624;47188844;"+";294221;"protein_coding";"EYA transcriptional coactivator and phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3520]"
"ENSG00000065320";6,19569158806799;4,82319498969809;0,000268803621965495;0,0144337236891973;"NTN1";"17";9021542;9244000;"+";222459;"protein_coding";"netrin 1 [Source:HGNC Symbol;Acc:HGNC:8029]"
"ENSG00000065325";10,9332075757622;2,63002258973495;4,12123091066872e-05;0,00377928293536034;"GLP2R";"17";9825508;9894163;"+";68656;"protein_coding";"glucagon like peptide 2 receptor [Source:HGNC Symbol;Acc:HGNC:4325]"
"ENSG00000067066";7,12823708489043;2,60748991150632;0,000149786415762616;0,00958563979963667;"SP100";"2";230416156;230545602;"+";129447;"protein_coding";"SP100 nuclear antigen [Source:HGNC Symbol;Acc:HGNC:11206]"
"ENSG00000067798";7,4846380931487;5,66292748073419;3,71948465623132e-05;0,00357286433759255;"NAV3";"12";77571856;78213012;"+";641157;"protein_coding";"neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]"
"ENSG00000069011";7,77182159990612;3,24218795133649;4,97611537475094e-05;0,00431334419840911;"PITX1";"5";135027734;135034274;"-";6541;"protein_coding";"paired like homeodomain 1 [Source:HGNC Symbol;Acc:HGNC:9004]"
"ENSG00000069188";5,21693061348173;4,19944988023367;0,00137538884305915;0,0459379873581755;"SDK2";"17";73334384;73644481;"-";310098;"protein_coding";"sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]"
"ENSG00000069482";-12,2062765649389;3,90117342143778;4,58929105655824e-06;0,00104228946531362;"GAL";"11";68684475;68691175;"+";6701;"protein_coding";"galanin and GMAP prepropeptide [Source:HGNC Symbol;Acc:HGNC:4114]"
"ENSG00000069702";5,66889187078542;3,08059995237057;0,000924863691142398;0,0344632421082192;"TGFBR3";"1";91680343;91906002;"-";225660;"protein_coding";"transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]"
"ENSG00000072952";-9,43321212014479;1,19856883106193;0,000507835022998248;0,0226849593218089;"MRVI1";"11";10573091;10693988;"-";120898;"protein_coding";"inositol 1,4,5-triphosphate receptor associated 1 [Source:HGNC Symbol;Acc:HGNC:7237]"
