"gene_id";"log2FoldChange";"log2CPM";"pvalue";"FDR";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000003147";-7,02187847267136;6,55625938348764;6,59205887943035e-05;0,00534499990121472;"ICA1";"7";8113184;8262687;"-";149504;"protein_coding";"islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]"
"ENSG00000004139";-6,68165012687437;3,86394726816622;0,000170913166910611;0,0106363500077739;"SARM1";"17";28371662;28401045;"+";29384;"protein_coding";"sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]"
"ENSG00000005108";-6,44535578261404;4,20155604029809;0,000238964047991289;0,0132214667646974;"THSD7A";"7";11370435;11832198;"-";461764;"protein_coding";"thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]"
"ENSG00000005379";-5,63263072692066;3,40846658085907;0,000937855726377992;0,0347171086345994;"TSPOAP1";"17";58301227;58329030;"-";27804;"protein_coding";"TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]"
"ENSG00000006756";-5,59201122654268;3,77433687571359;0,000971794670948298;0,0355912968261217;"ARSD";"X";2903970;2929375;"-";25406;"protein_coding";"arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]"
"ENSG00000007062";-6,24035881766653;2,48018845363514;0,000773109766981459;0,030784019476866;"PROM1";"4";15968226;16084059;"-";115834;"protein_coding";"prominin 1 [Source:HGNC Symbol;Acc:HGNC:9454]"
"ENSG00000007402";-7,32106465802965;7,31649696330703;3,64990215163593e-05;0,0035434223395322;"CACNA2D2";"3";50362613;50504244;"-";141632;"protein_coding";"calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]"
"ENSG00000008196";-17,0457767189702;8,72832611236071;1,06134004222453e-09;1,30349124915469e-05;"TFAP2B";"6";50817692;50847619;"+";29928;"protein_coding";"transcription factor AP-2 beta [Source:HGNC Symbol;Acc:HGNC:11743]"
"ENSG00000008277";-5,47441395174683;7,52615393182086;0,000782829524580063;0,0309500577825123;"ADAM22";"7";87934143;88202889;"+";268747;"protein_coding";"ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201]"
"ENSG00000008735";-7,98808037910474;5,15453989522005;1,82444681124013e-05;0,00236372991494692;"MAPK8IP2";"22";50600685;50613981;"+";13297;"protein_coding";"mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]"
"ENSG00000010438";-5,97748948812007;4,46644969375136;0,000423789637818884;0,0198914278382771;"PRSS3";"9";33750466;33799231;"+";48766;"protein_coding";"serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]"
"ENSG00000013293";-9,45940606002388;1,22334454693011;0,000493569994262343;0,0222663063334756;"SLC7A14";"3";170459554;170586074;"-";126521;"protein_coding";"solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]"
"ENSG00000014257";-11,012366169671;2,72340790246839;3,57298203828948e-05;0,00350614512361097;"ACPP";"3";132317367;132368765;"+";51399;"protein_coding";"acid phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:125]"
"ENSG00000015133";-7,71808901184181;4,88677674842019;2,90604883606937e-05;0,00308447854011491;"CCDC88C";"14";91271323;91417844;"-";146522;"protein_coding";"coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]"
"ENSG00000016082";-12,1394858222256;8,32805499157154;3,06532737206292e-08;5,31410991939633e-05;"ISL1";"5";51383124;51394730;"+";11607;"protein_coding";"ISL LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6132]"
"ENSG00000019991";-7,5478778446598;3,75700280785571;8,43243114437168e-05;0,0064766052371729;"HGF";"7";81699006;81770438;"-";71433;"protein_coding";"hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]"
