"gene_id";"log2FoldChange";"log2CPM";"pvalue";"FDR";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000002587";-9,46637811702449;1,08628309673898;0,000479859716643944;0,0179915271309366;"HS3ST1";"4";11393150;11434398;"-";41249;"protein_coding";"heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]"
"ENSG00000003147";5,30417697960101;6,53784255625345;0,00104732761749463;0,0322853592231241;"ICA1";"7";8113184;8262687;"-";149504;"protein_coding";"islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]"
"ENSG00000003436";-7,3709313858781;1,9088732277086;0,000398418762948413;0,0156133837286329;"TFPI";"2";187464230;187554505;"-";90276;"protein_coding";"tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]"
"ENSG00000005073";-11,8030635613654;3,3857088706033;8,87887315083179e-06;0,00112628660602502;"HOXA11";"7";27181157;27185216;"-";4060;"protein_coding";"homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]"
"ENSG00000005108";5,40565788351958;4,17436291510952;0,00101808728431478;0,0315442431257565;"THSD7A";"7";11370435;11832198;"-";461764;"protein_coding";"thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]"
"ENSG00000005471";7,045728445079;4,58060247049511;9,89812735763044e-05;0,00571986070764911;"ABCB4";"7";87398988;87476722;"-";77735;"protein_coding";"ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]"
"ENSG00000005884";-5,43979295488771;8,06096793669293;0,000820904198617885;0,0270987270706501;"ITGA3";"17";50055968;50090485;"+";34518;"protein_coding";"integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]"
"ENSG00000006047";5,29698048757774;2,87237260733233;0,00188366626764037;0,0497293358518603;"YBX2";"17";7288252;7294557;"-";6306;"protein_coding";"Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]"
"ENSG00000006210";11,3654522563509;2,96042941079428;1,87815299930004e-05;0,00183806554012143;"CX3CL1";"16";57372458;57385048;"+";12591;"protein_coding";"C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]"
"ENSG00000006327";-5,35106380717832;6,41889729183999;0,000981909376747944;0,0308699419429064;"TNFRSF12A";"16";3020312;3022383;"+";2072;"protein_coding";"TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]"
"ENSG00000006606";-10,4756191351137;2,07204919678334;8,63270673721814e-05;0,00517763297323169;"CCL26";"7";75769524;75791583;"-";22060;"protein_coding";"C-C motif chemokine ligand 26 [Source:HGNC Symbol;Acc:HGNC:10625]"
"ENSG00000006788";9,47178096154326;1,12206802697094;0,000466676757395484;0,0176441881226459;"MYH13";"17";10300866;10373005;"-";72140;"protein_coding";"myosin heavy chain 13 [Source:HGNC Symbol;Acc:HGNC:7571]"
"ENSG00000007237";6,62335853276844;2,64220726104419;0,000466718484923034;0,0176441881226459;"GAS7";"17";9910609;10198551;"-";287943;"protein_coding";"growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]"
"ENSG00000007402";8,25867460647492;7,26892163096831;7,87704267343726e-06;0,00103862411460967;"CACNA2D2";"3";50362613;50504244;"-";141632;"protein_coding";"calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]"
"ENSG00000008196";13,6397481756686;8,68521671307119;3,2026655595813e-09;1,16596242362117e-05;"TFAP2B";"6";50817692;50847619;"+";29928;"protein_coding";"transcription factor AP-2 beta [Source:HGNC Symbol;Acc:HGNC:11743]"
"ENSG00000008277";5,57432280161681;7,48076142081145;0,000657524795659625;0,0228899000619748;"ADAM22";"7";87934143;88202889;"+";268747;"protein_coding";"ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201]"
"ENSG00000008513";-6,25451028766752;8,53627664697095;0,000208243489770377;0,00983550783479927;"ST3GAL1";"8";133454848;133572534;"-";117687;"protein_coding";"ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10862]"
"ENSG00000012211";-8,42990070098995;3,84717278833311;1,39979688138152e-05;0,00152954310011344;"PRICKLE3";"X";49174802;49186400;"-";11599;"protein_coding";"prickle planar cell polarity protein 3 [Source:HGNC Symbol;Acc:HGNC:6645]"
"ENSG00000013293";9,52465662104276;1,17230666267194;0,000430041383815312;0,0165497744388797;"SLC7A14";"3";170459554;170586074;"-";126521;"protein_coding";"solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]"
"ENSG00000013297";-5,85803262378477;2,25737256987971;0,000892735718890618;0,0288384530451924;"CLDN11";"3";170418865;170434691;"+";15827;"protein_coding";"claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514]"
"ENSG00000013588";-6,31632547399278;5,73174572115426;0,000201081418616866;0,00963562472789453;"GPRC5A";"12";12891022;12913666;"+";22645;"protein_coding";"G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]"
