"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000249071";"ENSP00000261623";"ENSG00000128340";"ENSG00000051523";999
"ENSP00000261623";"ENSP00000263317";"ENSG00000051523";"ENSG00000086991";999
"ENSP00000234396";"ENSP00000264649";"ENSG00000116039";"ENSG00000033627";999
"ENSP00000261590";"ENSP00000280904";"ENSG00000046604";"ENSG00000134755";999
"ENSP00000215368";"ENSP00000281821";"ENSG00000099617";"ENSG00000116106";999
"ENSP00000297261";"ENSP00000298743";"ENSG00000164690";"ENSG00000180447";999
"ENSP00000263341";"ENSP00000314807";"ENSG00000125538";"ENSG00000196083";999
"ENSP00000222390";"ENSP00000317272";"ENSG00000019991";"ENSG00000105976";999
"ENSP00000261799";"ENSP00000330382";"ENSG00000113721";"ENSG00000100311";999
"ENSP00000286744";"ENSP00000333539";"ENSG00000156218";"ENSG00000151338";999
"ENSP00000222693";"ENSP00000339191";"ENSG00000105971";"ENSG00000105974";999
"ENSP00000306157";"ENSP00000339804";"ENSG00000168685";"ENSG00000145777";999
"ENSP00000228928";"ENSP00000342278";"ENSG00000111331";"ENSG00000111335";999
"ENSP00000300061";"ENSP00000345751";"ENSG00000166828";"ENSG00000168447";999
"ENSP00000274721";"ENSP00000347942";"ENSG00000146013";"ENSG00000165731";999
"ENSP00000215368";"ENSP00000351209";"ENSG00000099617";"ENSG00000142627";999
"ENSP00000265371";"ENSP00000352882";"ENSG00000099250";"ENSG00000221866";999
"ENSP00000242786";"ENSP00000356030";"ENSG00000123146";"ENSG00000196352";999
"ENSP00000233156";"ENSP00000364709";"ENSG00000003436";"ENSG00000126218";999
"ENSP00000264144";"ENSP00000375778";"ENSG00000058085";"ENSG00000196878";999
"ENSP00000226317";"ENSP00000379110";"ENSG00000124875";"ENSG00000163739";999
"ENSP00000328181";"ENSP00000379204";"ENSG00000183691";"ENSG00000101144";999
"ENSP00000200181";"ENSP00000386896";"ENSG00000132470";"ENSG00000091409";999
"ENSP00000280357";"ENSP00000387211";"ENSG00000150782";"ENSG00000115604";999
"ENSP00000300305";"ENSP00000402257";"ENSG00000159216";"ENSG00000079102";999
"ENSP00000378365";"ENSP00000441600";"ENSG00000006606";"ENSG00000183625";999
"ENSP00000340510";"ENSP00000465630";"ENSG00000118898";"ENSG00000167880";999
"ENSP00000264657";"ENSP00000293328";"ENSG00000168610";"ENSG00000173757";998
"ENSP00000261751";"ENSP00000315602";"ENSG00000117971";"ENSG00000080644";998
"ENSP00000261590";"ENSP00000369129";"ENSG00000046604";"ENSG00000096696";998
"ENSP00000280904";"ENSP00000369129";"ENSG00000134755";"ENSG00000096696";998
"ENSP00000388566";"ENSP00000433209";"ENSG00000196954";"ENSG00000104518";998
"ENSP00000360522";"ENSP00000456609";"ENSG00000138207";"ENSG00000137868";998
"ENSP00000162749";"ENSP00000464030";"ENSG00000067182";"ENSG00000263528";998
"ENSP00000162749";"ENSP00000263341";"ENSG00000067182";"ENSG00000125538";997
"ENSP00000219070";"ENSP00000308208";"ENSG00000087245";"ENSG00000157227";997
"ENSP00000266503";"ENSP00000338283";"ENSG00000029153";"ENSG00000170485";997
"ENSP00000250448";"ENSP00000368632";"ENSG00000129514";"ENSG00000107485";997
"ENSP00000357040";"ENSP00000470248";"ENSG00000162738";"ENSG00000012211";997
"ENSP00000494686";"ENSP00000496255";"ENSG00000126778";"ENSG00000104313";997
"ENSP00000274276";"ENSP00000498630";"ENSG00000145623";"ENSG00000164509";997
"ENSP00000300305";"ENSP00000345681";"ENSG00000159216";"ENSG00000179348";996
"ENSP00000221166";"ENSP00000358865";"ENSG00000104722";"ENSG00000148798";996
"ENSP00000351807";"ENSP00000364685";"ENSG00000049540";"ENSG00000117122";996
"ENSP00000353408";"ENSP00000398632";"ENSG00000147065";"ENSG00000026508";996
"ENSP00000410242";"ENSP00000437621";"ENSG00000073792";"ENSG00000149948";996
"ENSP00000265371";"ENSP00000496491";"ENSG00000099250";"ENSG00000170381";996
"ENSP00000384794";"ENSP00000498660";"ENSG00000128274";"ENSG00000169255";996
"ENSP00000263946";"ENSP00000369129";"ENSG00000081277";"ENSG00000096696";995
"ENSP00000364898";"ENSP00000391592";"ENSG00000165025";"ENSG00000111679";995
"ENSP00000264832";"ENSP00000398632";"ENSG00000090339";"ENSG00000026508";995
"ENSP00000317272";"ENSP00000398632";"ENSG00000105976";"ENSG00000026508";995
"ENSP00000370571";"ENSP00000403644";"ENSG00000180176";"ENSG00000132437";995
"ENSP00000361027";"ENSP00000419465";"ENSG00000126016";"ENSG00000018408";995
"ENSP00000399376";"ENSP00000480132";"ENSG00000171867";"ENSG00000149294";995
"ENSP00000263334";"ENSP00000287820";"ENSG00000125618";"ENSG00000132170";994
"ENSP00000263341";"ENSP00000306512";"ENSG00000125538";"ENSG00000169429";994
"ENSP00000364801";"ENSP00000364802";"ENSG00000204388";"ENSG00000204389";994
"ENSP00000216492";"ENSP00000368244";"ENSG00000100604";"ENSG00000089199";994
"ENSP00000381601";"ENSP00000496832";"ENSG00000157601";"ENSG00000187608";994
"ENSP00000221166";"ENSP00000311997";"ENSG00000104722";"ENSG00000100285";993
"ENSP00000215368";"ENSP00000337451";"ENSG00000099617";"ENSG00000044524";993
"ENSP00000264657";"ENSP00000357470";"ENSG00000168610";"ENSG00000160712";993
"ENSP00000313391";"ENSP00000496870";"ENSG00000153071";"ENSG00000081479";993
"ENSP00000263317";"ENSP00000317997";"ENSG00000086991";"ENSG00000137857";992
"ENSP00000233242";"ENSP00000350425";"ENSG00000084674";"ENSG00000110244";992
"ENSP00000297261";"ENSP00000496870";"ENSG00000164690";"ENSG00000081479";992
"ENSP00000264832";"ENSP00000353408";"ENSG00000090339";"ENSG00000147065";991
"ENSP00000339191";"ENSP00000353731";"ENSG00000105974";"ENSG00000197635";991
"ENSP00000359339";"ENSP00000498596";"ENSG00000164430";"ENSG00000184584";991
"ENSP00000216492";"ENSP00000220478";"ENSG00000100604";"ENSG00000104112";990
"ENSP00000263341";"ENSP00000280357";"ENSG00000125538";"ENSG00000150782";990
"ENSP00000243346";"ENSP00000281043";"ENSG00000123609";"ENSG00000134323";990
"ENSP00000296526";"ENSP00000310003";"ENSG00000120251";"ENSG00000174871";990
"ENSP00000283147";"ENSP00000328181";"ENSG00000153162";"ENSG00000183691";990
"ENSP00000351807";"ENSP00000378957";"ENSG00000049540";"ENSG00000166482";990
"ENSP00000339191";"ENSP00000399376";"ENSG00000105974";"ENSG00000171867";990
"ENSP00000352565";"ENSP00000435712";"ENSG00000164107";"ENSG00000136574";990
"ENSP00000300305";"ENSP00000368632";"ENSG00000159216";"ENSG00000107485";989
"ENSP00000256759";"ENSP00000379204";"ENSG00000134363";"ENSG00000101144";989
"ENSP00000262494";"ENSP00000397181";"ENSG00000087258";"ENSG00000117152";989
"ENSP00000372035";"ENSP00000419465";"ENSG00000150457";"ENSG00000018408";989
"ENSP00000444198";"ENSP00000501092";"ENSG00000164442";"ENSG00000137203";989
