"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000261769";"ENSP00000275493";"ENSG00000039068";"ENSG00000146648";999
"ENSP00000261769";"ENSP00000304669";"ENSG00000039068";"ENSG00000044115";999
"ENSP00000267803";"ENSP00000317997";"ENSG00000140254";"ENSG00000137857";999
"ENSP00000480355";"ENSP00000482270";"ENSG00000215115";"ENSG00000215113";999
"ENSP00000264657";"ENSP00000275493";"ENSG00000168610";"ENSG00000146648";998
"ENSP00000264657";"ENSP00000293328";"ENSG00000168610";"ENSG00000173757";998
"ENSP00000275493";"ENSP00000341208";"ENSG00000146648";"ENSG00000126561";998
"ENSP00000275493";"ENSP00000293328";"ENSG00000146648";"ENSG00000173757";997
"ENSP00000264657";"ENSP00000341208";"ENSG00000168610";"ENSG00000126561";997
"ENSP00000275493";"ENSP00000494162";"ENSG00000146648";"ENSG00000142273";997
"ENSP00000264657";"ENSP00000364898";"ENSG00000168610";"ENSG00000165025";980
"ENSP00000381008";"ENSP00000417498";"ENSG00000181143";"ENSG00000145113";969
"ENSP00000285039";"ENSP00000354376";"ENSG00000167306";"ENSG00000132698";965
"ENSP00000216180";"ENSP00000299022";"ENSG00000100344";"ENSG00000166035";956
"ENSP00000369689";"ENSP00000405963";"ENSG00000178372";"ENSG00000058335";956
"ENSP00000293328";"ENSP00000341208";"ENSG00000173757";"ENSG00000126561";949
"ENSP00000337733";"ENSP00000375682";"ENSG00000167754";"ENSG00000129455";947
"ENSP00000201586";"ENSP00000310721";"ENSG00000088002";"ENSG00000172817";934
"ENSP00000211287";"ENSP00000264867";"ENSG00000156711";"ENSG00000109819";924
"ENSP00000262134";"ENSP00000444935";"ENSG00000087253";"ENSG00000079462";919
"ENSP00000305603";"ENSP00000483018";"ENSG00000171124";"ENSG00000175164";912
"ENSP00000405738";"ENSP00000495564";"ENSG00000104413";"ENSG00000083307";891
"ENSP00000252242";"ENSP00000275493";"ENSG00000186081";"ENSG00000146648";885
"ENSP00000275493";"ENSP00000349541";"ENSG00000146648";"ENSG00000177469";885
"ENSP00000262494";"ENSP00000398629";"ENSG00000087258";"ENSG00000168243";881
"ENSP00000275493";"ENSP00000378058";"ENSG00000146648";"ENSG00000115380";877
"ENSP00000275493";"ENSP00000417498";"ENSG00000146648";"ENSG00000145113";875
"ENSP00000252242";"ENSP00000308452";"ENSG00000186081";"ENSG00000128422";866
"ENSP00000239938";"ENSP00000334145";"ENSG00000120738";"ENSG00000117525";861
"ENSP00000264657";"ENSP00000410294";"ENSG00000168610";"ENSG00000066468";847
"ENSP00000268933";"ENSP00000275493";"ENSG00000049283";"ENSG00000146648";835
"ENSP00000362095";"ENSP00000478026";"ENSG00000102359";"ENSG00000265190";827
"ENSP00000275493";"ENSP00000304669";"ENSG00000146648";"ENSG00000044115";826
"ENSP00000278742";"ENSP00000337733";"ENSG00000149418";"ENSG00000167754";820
"ENSP00000275493";"ENSP00000369689";"ENSG00000146648";"ENSG00000178372";810
"ENSP00000264436";"ENSP00000369689";"ENSG00000075340";"ENSG00000178372";806
"ENSP00000245907";"ENSP00000334145";"ENSG00000125730";"ENSG00000117525";803
"ENSP00000252242";"ENSP00000343129";"ENSG00000186081";"ENSG00000137699";802
"ENSP00000354376";"ENSP00000405738";"ENSG00000132698";"ENSG00000104413";795
"ENSP00000264657";"ENSP00000328133";"ENSG00000168610";"ENSG00000174564";793
"ENSP00000355988";"ENSP00000358207";"ENSG00000117595";"ENSG00000148704";791
"ENSP00000225916";"ENSP00000264867";"ENSG00000108773";"ENSG00000109819";789
"ENSP00000293328";"ENSP00000410294";"ENSG00000173757";"ENSG00000066468";787
"ENSP00000263388";"ENSP00000275493";"ENSG00000074181";"ENSG00000146648";785
"ENSP00000341208";"ENSP00000410294";"ENSG00000126561";"ENSG00000066468";785
"ENSP00000216180";"ENSP00000329697";"ENSG00000100344";"ENSG00000141934";781
"ENSP00000261769";"ENSP00000355354";"ENSG00000039068";"ENSG00000129194";780
"ENSP00000317674";"ENSP00000384906";"ENSG00000100342";"ENSG00000173432";778
"ENSP00000341208";"ENSP00000364898";"ENSG00000126561";"ENSG00000165025";775
"ENSP00000405738";"ENSP00000410294";"ENSG00000104413";"ENSG00000066468";775
"ENSP00000275493";"ENSP00000308452";"ENSG00000146648";"ENSG00000128422";772
"ENSP00000293328";"ENSP00000364898";"ENSG00000173757";"ENSG00000165025";763
"ENSP00000239938";"ENSP00000264657";"ENSG00000120738";"ENSG00000168610";761
"ENSP00000262958";"ENSP00000398629";"ENSG00000060558";"ENSG00000168243";761
"ENSP00000362238";"ENSP00000497217";"ENSG00000124429";"ENSG00000183770";752
"ENSP00000317997";"ENSP00000379895";"ENSG00000137857";"ENSG00000171766";751
"ENSP00000364898";"ENSP00000380150";"ENSG00000165025";"ENSG00000198286";746
"ENSP00000264657";"ENSP00000362108";"ENSG00000168610";"ENSG00000148346";744
"ENSP00000261769";"ENSP00000357040";"ENSG00000039068";"ENSG00000162738";736
"ENSP00000261769";"ENSP00000264657";"ENSG00000039068";"ENSG00000168610";732
"ENSP00000275493";"ENSP00000303208";"ENSG00000146648";"ENSG00000169174";732
"ENSP00000275493";"ENSP00000362108";"ENSG00000146648";"ENSG00000148346";729
"ENSP00000264657";"ENSP00000442658";"ENSG00000168610";"ENSG00000169403";725
"ENSP00000299022";"ENSP00000329697";"ENSG00000166035";"ENSG00000141934";724
"ENSP00000319179";"ENSP00000354376";"ENSG00000175707";"ENSG00000132698";718
"ENSP00000262958";"ENSP00000366416";"ENSG00000060558";"ENSG00000136160";715
"ENSP00000261769";"ENSP00000405738";"ENSG00000039068";"ENSG00000104413";714
"ENSP00000262958";"ENSP00000442658";"ENSG00000060558";"ENSG00000169403";707
"ENSP00000259206";"ENSP00000264657";"ENSG00000136689";"ENSG00000168610";701
"ENSP00000275493";"ENSP00000381008";"ENSG00000146648";"ENSG00000181143";696
"ENSP00000362108";"ENSP00000384906";"ENSG00000148346";"ENSG00000173432";696
"ENSP00000239938";"ENSP00000275493";"ENSG00000120738";"ENSG00000146648";687
"ENSP00000398629";"ENSP00000405963";"ENSG00000168243";"ENSG00000058335";682
"ENSP00000311746";"ENSP00000375682";"ENSG00000129451";"ENSG00000129455";681
"ENSP00000268933";"ENSP00000465685";"ENSG00000049283";"ENSG00000129354";681
"ENSP00000337862";"ENSP00000355988";"ENSG00000172818";"ENSG00000117595";680
"ENSP00000294338";"ENSP00000362108";"ENSG00000162366";"ENSG00000148346";677
"ENSP00000252242";"ENSP00000261769";"ENSG00000186081";"ENSG00000039068";676
"ENSP00000337862";"ENSP00000495564";"ENSG00000172818";"ENSG00000083307";674
"ENSP00000264657";"ENSP00000349541";"ENSG00000168610";"ENSG00000177469";673
"ENSP00000410294";"ENSP00000494162";"ENSG00000066468";"ENSG00000142273";673
"ENSP00000264649";"ENSP00000275493";"ENSG00000033627";"ENSG00000146648";671
"ENSP00000211287";"ENSP00000398629";"ENSG00000156711";"ENSG00000168243";669
"ENSP00000354376";"ENSP00000495564";"ENSG00000132698";"ENSG00000083307";668
"ENSP00000262138";"ENSP00000405963";"ENSG00000075461";"ENSG00000058335";663
"ENSP00000268933";"ENSP00000410294";"ENSG00000049283";"ENSG00000066468";662
"ENSP00000264657";"ENSP00000384906";"ENSG00000168610";"ENSG00000173432";660
"ENSP00000349204";"ENSP00000361027";"ENSG00000130545";"ENSG00000126016";658
"ENSP00000275493";"ENSP00000478026";"ENSG00000146648";"ENSG00000265190";658
"ENSP00000341208";"ENSP00000349541";"ENSG00000126561";"ENSG00000177469";653
"ENSP00000293328";"ENSP00000349541";"ENSG00000173757";"ENSG00000177469";652
"ENSP00000361761";"ENSP00000381008";"ENSG00000101443";"ENSG00000181143";646
"ENSP00000364898";"ENSP00000423602";"ENSG00000165025";"ENSG00000070190";646
"ENSP00000275493";"ENSP00000360269";"ENSG00000146648";"ENSG00000184292";644
"ENSP00000334145";"ENSP00000361359";"ENSG00000117525";"ENSG00000101017";644
"ENSP00000354376";"ENSP00000465685";"ENSG00000132698";"ENSG00000129354";643
"ENSP00000261769";"ENSP00000495564";"ENSG00000039068";"ENSG00000083307";642
"ENSP00000369689";"ENSP00000478026";"ENSG00000178372";"ENSG00000265190";641
"ENSP00000299022";"ENSP00000317674";"ENSG00000166035";"ENSG00000100342";640
"ENSP00000355988";"ENSP00000364265";"ENSG00000117595";"ENSG00000178919";635
"ENSP00000261769";"ENSP00000367608";"ENSG00000039068";"ENSG00000107159";635
"ENSP00000264657";"ENSP00000361359";"ENSG00000168610";"ENSG00000101017";634
"ENSP00000309124";"ENSP00000361359";"ENSG00000173391";"ENSG00000101017";634
"ENSP00000278742";"ENSP00000319730";"ENSG00000149418";"ENSG00000052344";631
"ENSP00000361359";"ENSP00000364898";"ENSG00000101017";"ENSG00000165025";627
"ENSP00000319730";"ENSP00000354376";"ENSG00000052344";"ENSG00000132698";614
"ENSP00000275493";"ENSP00000367608";"ENSG00000146648";"ENSG00000107159";614
"ENSP00000299022";"ENSP00000384906";"ENSG00000166035";"ENSG00000173432";613
"ENSP00000261769";"ENSP00000354376";"ENSG00000039068";"ENSG00000132698";612
"ENSP00000319179";"ENSP00000429275";"ENSG00000175707";"ENSG00000179178";609
"ENSP00000299022";"ENSP00000303208";"ENSG00000166035";"ENSG00000169174";608
"ENSP00000275493";"ENSP00000410294";"ENSG00000146648";"ENSG00000066468";608
"ENSP00000262494";"ENSP00000262958";"ENSG00000087258";"ENSG00000060558";607
"ENSP00000347648";"ENSP00000442400";"ENSG00000243943";"ENSG00000157992";604
"ENSP00000261769";"ENSP00000283249";"ENSG00000039068";"ENSG00000115221";600
"ENSP00000356991";"ENSP00000360269";"ENSG00000143217";"ENSG00000184292";600
"ENSP00000259206";"ENSP00000496355";"ENSG00000136689";"ENSG00000187554";600
"ENSP00000009530";"ENSP00000456348";"ENSG00000019582";"ENSG00000137817";598
"ENSP00000353379";"ENSP00000361027";"ENSG00000147381";"ENSG00000126016";597
"ENSP00000246635";"ENSP00000308452";"ENSG00000171401";"ENSG00000128422";596
"ENSP00000239165";"ENSP00000259056";"ENSG00000260027";"ENSG00000136542";595
"ENSP00000354376";"ENSP00000357691";"ENSG00000132698";"ENSG00000189334";592
"ENSP00000308452";"ENSP00000343129";"ENSG00000128422";"ENSG00000137699";588
"ENSP00000275493";"ENSP00000361359";"ENSG00000146648";"ENSG00000101017";588
"ENSP00000261769";"ENSP00000361027";"ENSG00000039068";"ENSG00000126016";587
"ENSP00000285039";"ENSP00000369689";"ENSG00000167306";"ENSG00000178372";587
"ENSP00000261769";"ENSP00000369689";"ENSG00000039068";"ENSG00000178372";586
"ENSP00000246635";"ENSP00000328137";"ENSG00000171401";"ENSG00000169715";584
"ENSP00000239938";"ENSP00000369689";"ENSG00000120738";"ENSG00000178372";580
"ENSP00000259206";"ENSP00000442658";"ENSG00000136689";"ENSG00000169403";577
"ENSP00000364265";"ENSP00000410294";"ENSG00000178919";"ENSG00000066468";576
"ENSP00000263388";"ENSP00000410294";"ENSG00000074181";"ENSG00000066468";574
"ENSP00000261769";"ENSP00000349204";"ENSG00000039068";"ENSG00000130545";571
"ENSP00000009530";"ENSP00000361359";"ENSG00000019582";"ENSG00000101017";570
"ENSP00000358207";"ENSP00000364265";"ENSG00000148704";"ENSG00000178919";570
"ENSP00000361231";"ENSP00000376899";"ENSG00000108219";"ENSG00000134247";570
"ENSP00000337862";"ENSP00000405738";"ENSG00000172818";"ENSG00000104413";568
"ENSP00000311746";"ENSP00000366047";"ENSG00000129451";"ENSG00000167755";566
"ENSP00000366047";"ENSP00000375682";"ENSG00000167755";"ENSG00000129455";566
"ENSP00000301263";"ENSP00000343129";"ENSG00000167656";"ENSG00000137699";565
"ENSP00000264657";"ENSP00000285930";"ENSG00000168610";"ENSG00000085662";561
"ENSP00000405738";"ENSP00000465685";"ENSG00000104413";"ENSG00000129354";560
"ENSP00000317997";"ENSP00000369689";"ENSG00000137857";"ENSG00000178372";559
"ENSP00000211287";"ENSP00000264657";"ENSG00000156711";"ENSG00000168610";558
"ENSP00000299022";"ENSP00000480821";"ENSG00000166035";"ENSG00000105699";552
"ENSP00000264474";"ENSP00000375682";"ENSG00000121552";"ENSG00000129455";551
"ENSP00000311746";"ENSP00000337733";"ENSG00000129451";"ENSG00000167754";550
"ENSP00000311035";"ENSP00000381272";"ENSG00000163606";"ENSG00000206531";550
"ENSP00000225916";"ENSP00000263388";"ENSG00000108773";"ENSG00000074181";549
"ENSP00000337733";"ENSP00000366047";"ENSG00000167754";"ENSG00000167755";547
"ENSP00000259206";"ENSP00000384906";"ENSG00000136689";"ENSG00000173432";547
"ENSP00000317674";"ENSP00000480821";"ENSG00000100342";"ENSG00000105699";547
"ENSP00000319179";"ENSP00000355988";"ENSG00000175707";"ENSG00000117595";545
"ENSP00000319730";"ENSP00000355988";"ENSG00000052344";"ENSG00000117595";544
"ENSP00000447053";"ENSP00000465685";"ENSG00000108774";"ENSG00000129354";541
"ENSP00000384906";"ENSP00000480821";"ENSG00000173432";"ENSG00000105699";540
"ENSP00000285039";"ENSP00000349204";"ENSG00000167306";"ENSG00000130545";539
"ENSP00000264657";"ENSP00000264867";"ENSG00000168610";"ENSG00000109819";538
"ENSP00000261769";"ENSP00000319730";"ENSG00000039068";"ENSG00000052344";537
"ENSP00000259206";"ENSP00000362108";"ENSG00000136689";"ENSG00000148346";536
"ENSP00000345667";"ENSP00000416037";"ENSG00000145103";"ENSG00000137648";534
"ENSP00000360762";"ENSP00000360998";"ENSG00000148677";"ENSG00000152766";532
"ENSP00000384906";"ENSP00000398629";"ENSG00000173432";"ENSG00000168243";531
"ENSP00000263388";"ENSP00000293328";"ENSG00000074181";"ENSG00000173757";528
"ENSP00000306163";"ENSP00000360762";"ENSG00000165887";"ENSG00000148677";528
"ENSP00000361359";"ENSP00000496355";"ENSG00000101017";"ENSG00000187554";528
"ENSP00000299952";"ENSP00000480821";"ENSG00000140832";"ENSG00000105699";523
"ENSP00000216733";"ENSP00000416330";"ENSG00000100842";"ENSG00000120708";522
"ENSP00000252242";"ENSP00000337733";"ENSG00000186081";"ENSG00000167754";521
"ENSP00000355988";"ENSP00000405738";"ENSG00000117595";"ENSG00000104413";519
"ENSP00000319179";"ENSP00000349204";"ENSG00000175707";"ENSG00000130545";515
"ENSP00000362108";"ENSP00000417498";"ENSG00000148346";"ENSG00000145113";512
"ENSP00000303208";"ENSP00000309124";"ENSG00000169174";"ENSG00000173391";510
"ENSP00000009530";"ENSP00000385968";"ENSG00000019582";"ENSG00000170745";501
"ENSP00000261769";"ENSP00000360269";"ENSG00000039068";"ENSG00000184292";500
"ENSP00000009530";"ENSP00000465685";"ENSG00000019582";"ENSG00000129354";499
"ENSP00000259206";"ENSP00000264257";"ENSG00000136689";"ENSG00000115598";497
"ENSP00000319179";"ENSP00000405738";"ENSG00000175707";"ENSG00000104413";497
"ENSP00000357807";"ENSP00000360366";"ENSG00000196407";"ENSG00000162390";496
"ENSP00000261769";"ENSP00000410294";"ENSG00000039068";"ENSG00000066468";496
"ENSP00000314500";"ENSP00000417498";"ENSG00000158089";"ENSG00000145113";495
"ENSP00000319179";"ENSP00000465685";"ENSG00000175707";"ENSG00000129354";495
"ENSP00000319730";"ENSP00000405738";"ENSG00000052344";"ENSG00000104413";493
"ENSP00000275493";"ENSP00000376899";"ENSG00000146648";"ENSG00000134247";492
"ENSP00000278742";"ENSP00000360269";"ENSG00000149418";"ENSG00000184292";491
"ENSP00000264657";"ENSP00000367608";"ENSG00000168610";"ENSG00000107159";490
"ENSP00000364898";"ENSP00000496355";"ENSG00000165025";"ENSG00000187554";490
"ENSP00000285039";"ENSP00000362080";"ENSG00000167306";"ENSG00000102362";489
"ENSP00000252242";"ENSP00000261800";"ENSG00000186081";"ENSG00000086570";488
"ENSP00000211287";"ENSP00000361359";"ENSG00000156711";"ENSG00000101017";487
"ENSP00000341208";"ENSP00000361359";"ENSG00000126561";"ENSG00000101017";485
"ENSP00000262134";"ENSP00000442658";"ENSG00000087253";"ENSG00000169403";485
"ENSP00000275493";"ENSP00000364898";"ENSG00000146648";"ENSG00000165025";484
"ENSP00000246635";"ENSP00000252242";"ENSG00000171401";"ENSG00000186081";483
"ENSP00000263388";"ENSP00000264657";"ENSG00000074181";"ENSG00000168610";482
"ENSP00000261769";"ENSP00000303208";"ENSG00000039068";"ENSG00000169174";481
"ENSP00000225916";"ENSP00000251642";"ENSG00000108773";"ENSG00000108771";478
"ENSP00000258411";"ENSP00000355988";"ENSG00000135925";"ENSG00000117595";478
"ENSP00000275493";"ENSP00000362095";"ENSG00000146648";"ENSG00000102359";478
"ENSP00000341208";"ENSP00000442658";"ENSG00000126561";"ENSG00000169403";478
"ENSP00000261769";"ENSP00000263388";"ENSG00000039068";"ENSG00000074181";477
"ENSP00000252242";"ENSP00000283249";"ENSG00000186081";"ENSG00000115221";477
"ENSP00000239938";"ENSP00000355988";"ENSG00000120738";"ENSG00000117595";477
"ENSP00000319730";"ENSP00000361761";"ENSG00000052344";"ENSG00000101443";477
"ENSP00000361287";"ENSP00000379895";"ENSG00000151224";"ENSG00000171766";476
