"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000223095";"ENSP00000226218";"ENSG00000106366";"ENSG00000109072";999
"ENSP00000227667";"ENSP00000233242";"ENSG00000110245";"ENSG00000084674";999
"ENSP00000227667";"ENSP00000236850";"ENSG00000110245";"ENSG00000118137";999
"ENSP00000233242";"ENSP00000236850";"ENSG00000084674";"ENSG00000118137";999
"ENSP00000204604";"ENSP00000245451";"ENSG00000090539";"ENSG00000125378";999
"ENSP00000227667";"ENSP00000252486";"ENSG00000110245";"ENSG00000130203";999
"ENSP00000233242";"ENSP00000252486";"ENSG00000084674";"ENSG00000130203";999
"ENSP00000236850";"ENSP00000252486";"ENSG00000118137";"ENSG00000130203";999
"ENSP00000265171";"ENSP00000267101";"ENSG00000138798";"ENSG00000065361";999
"ENSP00000261590";"ENSP00000280904";"ENSG00000046604";"ENSG00000134755";999
"ENSP00000283871";"ENSP00000289004";"ENSG00000113924";"ENSG00000158104";999
"ENSP00000257408";"ENSP00000292408";"ENSG00000134962";"ENSG00000160867";999
"ENSP00000273784";"ENSP00000295897";"ENSG00000145192";"ENSG00000163631";999
"ENSP00000306099";"ENSP00000308541";"ENSG00000171564";"ENSG00000180210";999
"ENSP00000250784";"ENSP00000322408";"ENSG00000129824";"ENSG00000012817";999
"ENSP00000306099";"ENSP00000336829";"ENSG00000171564";"ENSG00000171557";999
"ENSP00000308541";"ENSP00000336829";"ENSG00000180210";"ENSG00000171557";999
"ENSP00000322408";"ENSP00000342812";"ENSG00000012817";"ENSG00000114374";999
"ENSP00000226218";"ENSP00000346839";"ENSG00000109072";"ENSG00000115414";999
"ENSP00000260356";"ENSP00000346839";"ENSG00000137801";"ENSG00000115414";999
"ENSP00000343952";"ENSP00000351671";"ENSG00000112486";"ENSG00000115009";999
"ENSP00000322408";"ENSP00000353284";"ENSG00000012817";"ENSG00000067048";999
"ENSP00000342812";"ENSP00000353284";"ENSG00000114374";"ENSG00000067048";999
"ENSP00000250784";"ENSP00000354722";"ENSG00000129824";"ENSG00000198692";999
"ENSP00000322408";"ENSP00000354722";"ENSG00000012817";"ENSG00000198692";999
"ENSP00000342812";"ENSP00000354722";"ENSG00000114374";"ENSG00000198692";999
"ENSP00000353284";"ENSP00000354722";"ENSG00000067048";"ENSG00000198692";999
"ENSP00000245907";"ENSP00000356030";"ENSG00000125730";"ENSG00000196352";999
"ENSP00000308541";"ENSP00000356671";"ENSG00000180210";"ENSG00000117601";999
"ENSP00000308541";"ENSP00000356771";"ENSG00000180210";"ENSG00000198734";999
"ENSP00000227667";"ENSP00000356969";"ENSG00000110245";"ENSG00000158874";999
"ENSP00000233242";"ENSP00000356969";"ENSG00000084674";"ENSG00000158874";999
"ENSP00000236850";"ENSP00000356969";"ENSG00000118137";"ENSG00000158874";999
"ENSP00000252486";"ENSP00000356969";"ENSG00000130203";"ENSG00000158874";999
"ENSP00000237014";"ENSP00000360522";"ENSG00000118271";"ENSG00000138207";999
"ENSP00000236850";"ENSP00000363868";"ENSG00000118137";"ENSG00000165029";999
"ENSP00000245907";"ENSP00000378131";"ENSG00000125730";"ENSG00000205403";999
"ENSP00000300134";"ENSP00000379111";"ENSG00000166888";"ENSG00000077238";999
"ENSP00000363079";"ENSP00000383690";"ENSG00000165471";"ENSG00000009724";999
"ENSP00000259206";"ENSP00000386380";"ENSG00000136689";"ENSG00000115594";999
"ENSP00000314807";"ENSP00000386380";"ENSG00000196083";"ENSG00000115594";999
"ENSP00000259396";"ENSP00000394936";"ENSG00000229314";"ENSG00000228278";999
"ENSP00000396688";"ENSP00000415941";"ENSG00000244731";"ENSG00000224389";999
"ENSP00000245907";"ENSP00000416561";"ENSG00000125730";"ENSG00000243649";999
"ENSP00000373489";"ENSP00000449404";"ENSG00000111057";"ENSG00000170421";999
"ENSP00000227667";"ENSP00000465356";"ENSG00000110245";"ENSG00000130208";999
"ENSP00000252486";"ENSP00000465356";"ENSG00000130203";"ENSG00000130208";999
"ENSP00000265371";"ENSP00000480680";"ENSG00000099250";"ENSG00000012171";999
"ENSP00000228027";"ENSP00000482264";"ENSG00000062282";"ENSG00000185000";999
"ENSP00000306099";"ENSP00000498441";"ENSG00000171564";"ENSG00000171560";999
"ENSP00000308541";"ENSP00000498441";"ENSG00000180210";"ENSG00000171560";999
"ENSP00000336829";"ENSP00000498441";"ENSG00000171557";"ENSG00000171560";999
"ENSP00000236850";"ENSP00000295897";"ENSG00000118137";"ENSG00000163631";998
"ENSP00000259396";"ENSP00000295897";"ENSG00000229314";"ENSG00000163631";998
"ENSP00000264867";"ENSP00000312987";"ENSG00000109819";"ENSG00000101076";998
"ENSP00000236850";"ENSP00000317674";"ENSG00000118137";"ENSG00000100342";998
"ENSP00000295897";"ENSP00000346839";"ENSG00000163631";"ENSG00000115414";998
"ENSP00000261590";"ENSP00000369129";"ENSG00000046604";"ENSG00000096696";998
"ENSP00000280904";"ENSP00000369129";"ENSG00000134755";"ENSG00000096696";998
"ENSP00000370129";"ENSP00000370254";"ENSG00000151632";"ENSG00000187134";998
"ENSP00000378972";"ENSP00000378992";"ENSG00000196502";"ENSG00000197165";998
"ENSP00000265171";"ENSP00000379097";"ENSG00000138798";"ENSG00000109321";998
"ENSP00000295897";"ENSP00000394936";"ENSG00000163631";"ENSG00000228278";998
"ENSP00000245907";"ENSP00000396688";"ENSG00000125730";"ENSG00000244731";998
"ENSP00000356037";"ENSP00000396688";"ENSG00000123838";"ENSG00000244731";998
"ENSP00000265171";"ENSP00000404131";"ENSG00000138798";"ENSG00000163235";998
"ENSP00000267101";"ENSP00000404131";"ENSG00000065361";"ENSG00000163235";998
"ENSP00000245907";"ENSP00000415941";"ENSG00000125730";"ENSG00000224389";998
"ENSP00000356037";"ENSP00000415941";"ENSG00000123838";"ENSG00000224389";998
"ENSP00000295897";"ENSP00000416066";"ENSG00000163631";"ENSG00000197249";998
"ENSP00000388566";"ENSP00000433209";"ENSG00000196954";"ENSG00000104518";998
"ENSP00000162749";"ENSP00000464030";"ENSG00000067182";"ENSG00000263528";998
"ENSP00000236850";"ENSP00000465356";"ENSG00000118137";"ENSG00000130208";998
"ENSP00000322323";"ENSP00000468308";"ENSG00000177706";"ENSG00000108950";998
"ENSP00000162749";"ENSP00000481570";"ENSG00000067182";"ENSG00000118503";998
"ENSP00000369927";"ENSP00000370129";"ENSG00000196139";"ENSG00000151632";997
"ENSP00000085219";"ENSP00000391592";"ENSG00000012124";"ENSG00000111679";997
"ENSP00000383690";"ENSP00000396688";"ENSG00000009724";"ENSG00000244731";997
"ENSP00000346839";"ENSP00000378517";"ENSG00000115414";"ENSG00000118785";996
"ENSP00000410242";"ENSP00000437621";"ENSG00000073792";"ENSG00000149948";996
"ENSP00000233242";"ENSP00000465356";"ENSG00000084674";"ENSG00000130208";996
"ENSP00000233156";"ENSP00000364731";"ENSG00000003436";"ENSG00000057593";995
"ENSP00000369927";"ENSP00000370254";"ENSG00000196139";"ENSG00000187134";995
"ENSP00000243611";"ENSP00000396688";"ENSG00000123843";"ENSG00000244731";995
"ENSP00000356030";"ENSP00000396688";"ENSG00000196352";"ENSG00000244731";995
"ENSP00000243611";"ENSP00000415941";"ENSG00000123843";"ENSG00000224389";995
"ENSP00000346839";"ENSP00000416330";"ENSG00000115414";"ENSG00000120708";995
