"NAME";"PROBE";"GENE SYMBOL";"GENE TITLE";"RANK IN GENE LIST";"RANK METRIC SCORE";"CORE ENRICHMENT"
"row_0";"ENSG00000149948";"HMGA2";"high mobility group AT-hook 2";126;508,724060058594;"Yes"
"row_1";"ENSG00000058091";"CDK14";"cyclin dependent kinase 14";130;492,509155273438;"Yes"
"row_2";"ENSG00000167081";"PBX3";"PBX homeobox 3";329;241,597320556641;"Yes"
"row_3";"ENSG00000124813";"RUNX2";"RUNX family transcription factor 2";520;153,444808959961;"Yes"
"row_4";"ENSG00000081189";"MEF2C";"myocyte enhancer factor 2C";1364;44,2897834777832;"No"
"row_5";"ENSG00000171988";"JMJD1C";"jumonji domain containing 1C";1922;23,9817409515381;"No"
"row_6";"ENSG00000109787";"KLF3";"KLF transcription factor 3";2449;14,561203956604;"No"
"row_7";"ENSG00000104885";"DOT1L";"DOT1 like histone lysine methyltransferase";2511;13,8777198791504;"No"
"row_8";"ENSG00000138756";"BMP2K";"BMP2 inducible kinase";3510;6,23370361328125;"No"
"row_9";"ENSG00000172493";"AFF1";"ALF transcription elongation factor 1";3630;5,73273611068726;"No"
"row_10";"ENSG00000130382";"MLLT1";"MLLT1 super elongation complex subunit";3721;5,36550664901733;"No"
"row_11";"ENSG00000129315";"CCNT1";"cyclin T1";4026;4,40292549133301;"No"
"row_12";"ENSG00000082258";"CCNT2";"cyclin T2";4759;2,46870827674866;"No"
"row_13";"ENSG00000007062";"PROM1";"prominin 1";5966;0,94425231218338;"No"
"row_14";"ENSG00000171843";"MLLT3";"MLLT3 super elongation complex subunit";6006;0,897530913352966;"No"
"row_15";"ENSG00000118058";"KMT2A";"lysine methyltransferase 2A";7646;0,269791841506958;"No"
"row_16";"ENSG00000196284";"SUPT3H";"SPT3 homolog, SAGA and STAGA complex component";10750;-0,0219899285584688;"No"
"row_17";"ENSG00000170365";"SMAD1";"SMAD family member 1";11703;-0,177011117339134;"No"
"row_18";"ENSG00000122025";"FLT3";"fms related receptor tyrosine kinase 3";13417;-0,773421704769135;"No"
"row_19";"ENSG00000147050";"KDM6A";"lysine demethylase 6A";13975;-1,10387766361237;"No"
"row_20";"ENSG00000111276";"CDKN1B";"cyclin dependent kinase inhibitor 1B";14067;-1,19596874713898;"No"
"row_21";"ENSG00000135363";"LMO2";"LIM domain only 2";17449;-14,6249628067017;"No"
"row_22";"ENSG00000136807";"CDK9";"cyclin dependent kinase 9";18392;-34,902774810791;"No"
"row_23";"ENSG00000140443";"IGF1R";"insulin like growth factor 1 receptor";18999;-70,3878021240234;"No"
