"gene_id";"log2FoldChange";"log2CPM";"pvalue";"FDR";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000002587";-11,5028841220999;2,72135449634272;1,74161198930114e-05;0,00125306573285568;"HS3ST1";"4";11393150;11434398;"-";41249;"protein_coding";"heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]"
"ENSG00000005884";-6,57479082012685;8,19041199873977;0,00012207656071698;0,00537272628728886;"ITGA3";"17";50055968;50090485;"+";34518;"protein_coding";"integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]"
"ENSG00000006555";-11,9263066424715;3,13868977638589;8,39405683572037e-06;0,000760184162092626;"TTC22";"1";54779696;54802379;"-";22684;"protein_coding";"tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]"
"ENSG00000007038";-11,3531469286444;2,57421575396386;2,25478738551433e-05;0,00149795236417947;"PRSS21";"16";2817163;2821722;"+";5329;"protein_coding";"serine protease 21 [Source:HGNC Symbol;Acc:HGNC:9485]"
"ENSG00000008283";-5,69162027877689;6,17388018921326;0,000556189091904958;0,0180468984669268;"CYB561";"17";63432303;63446361;"-";14059;"protein_coding";"cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]"
"ENSG00000009694";-9,85795048156547;1,12507408439479;0,00028292940244876;0,0104465799447764;"TENM1";"X";124375903;125204381;"-";828479;"protein_coding";"teneurin transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:8117]"
"ENSG00000010438";-5,55855105380564;1,61878349684738;0,00169965546211185;0,0433620579913414;"PRSS3";"9";33750466;33799231;"+";48766;"protein_coding";"serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]"
"ENSG00000013016";-10,5564223072269;1,7965729399724;8,75567976766285e-05;0,00408665740540428;"EHD3";"2";31234014;31269451;"+";35438;"protein_coding";"EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244]"
"ENSG00000013588";-8,8439182173147;8,30236786767366;2,65656084711162e-06;0,00035041577608676;"GPRC5A";"12";12891022;12913666;"+";22645;"protein_coding";"G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]"
"ENSG00000013619";-6,78266664177558;3,76066788764127;0,000140940090675469;0,00595942501873534;"MAMLD1";"X";150361564;150514178;"+";152615;"protein_coding";"mastermind like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:2568]"
"ENSG00000019549";-7,49605366563852;3,4977102453399;6,47525867217527e-05;0,00331093071937097;"SNAI2";"8";48917677;48921440;"-";3764;"protein_coding";"snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]"
"ENSG00000021762";-11,3115285870433;2,53336666281114;2,41064354073913e-05;0,00156438304356771;"OSBPL5";"11";3087116;3165352;"-";78237;"protein_coding";"oxysterol binding protein like 5 [Source:HGNC Symbol;Acc:HGNC:16392]"
"ENSG00000022556";-12,220750831351;3,42981313097261;5,06097641036993e-06;0,000530979559642443;"NLRP2";"19";54965279;55001142;"+";357617;"protein_coding";"NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]"
"ENSG00000022567";-12,2750593041102;3,48357795917996;4,60936669547581e-06;0,000500921205717887;"SLC45A4";"8";141207166;141308321;"-";101156;"protein_coding";"solute carrier family 45 member 4 [Source:HGNC Symbol;Acc:HGNC:29196]"
"ENSG00000024422";-6,87023425354058;6,13862283590215;8,40979025452274e-05;0,00394544876296591;"EHD2";"19";47713344;47743134;"+";29791;"protein_coding";"EH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243]"
"ENSG00000026508";-11,8083315244356;8,76252242719077;2,42766620165972e-08;1,80370644362497e-05;"CD44";"11";35138870;35232402;"+";93533;"protein_coding";"CD44 molecule (IN blood group) [Source:HGNC Symbol;Acc:HGNC:1681]"
"ENSG00000027075";-5,32605312791821;4,47102960225837;0,00117276037921447;0,0323206013366254;"PRKCH";"14";61187305;61550980;"+";363676;"protein_coding";"protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]"
"ENSG00000034239";-10,6311970633653;1,86910761677481;7,73065721877668e-05;0,00373265658762313;"EFCAB1";"8";48709593;48735843;"-";26251;"protein_coding";"calaxin [Source:HGNC Symbol;Acc:HGNC:25678]"
"ENSG00000039139";-5,30580172473205;2,89207167382424;0,00176528947434336;0,0445989789055824;"DNAH5";"5";13690328;14011829;"-";321502;"protein_coding";"dynein axonemal heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:2950]"
"ENSG00000039600";-9,92741825243837;1,19129974158051;0,000253233165484927;0,00955358199237747;"SOX30";"5";157624796;157672703;"-";47908;"protein_coding";"SRY-box transcription factor 30 [Source:HGNC Symbol;Acc:HGNC:30635]"
"ENSG00000041353";-8,37850790726177;4,37025268095213;1,42324444716088e-05;0,00108153269797066;"RAB27B";"18";54717842;54895516;"+";177675;"protein_coding";"RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]"
"ENSG00000041515";-12,1750684663945;3,38460376896843;5,47324063534966e-06;0,000550438670084364;"MYO16";"13";108495729;109208007;"+";804064;"protein_coding";"myosin XVI [Source:HGNC Symbol;Acc:HGNC:29822]"
"ENSG00000041982";-8,25574695736844;5,5338694707143;1,16073822552246e-05;0,000946537362864898;"TNC";"9";115019575;115118257;"-";98683;"protein_coding";"tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]"
"ENSG00000043039";-12,5363785839009;3,74254354796071;2,93753420917224e-06;0,000370394132515233;"BARX2";"11";129375237;129452279;"+";77043;"protein_coding";"BARX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:956]"
"ENSG00000047365";-5,15236080516572;4,65330967720478;0,00144671686876271;0,0383606513650219;"ARAP2";"4";36005186;36244833;"-";239648;"protein_coding";"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16924]"
"ENSG00000047597";-13,7460696727512;4,94545381622423;3,64315726512311e-07;9,31921457672144e-05;"XK";"X";37685686;37732130;"+";46445;"protein_coding";"X-linked Kx blood group antigen, Kell and VPS13A binding protein [Source:HGNC Symbol;Acc:HGNC:12811]"
