"KEGG_ID";"Description";"Gene_Ratio";"BgRatio";"pvalue";"padj";"gene_id";"gene_name";"kegg_id";"count"
"hsa04610";"Complement and coagulation cascades";"26/581";"86/8567";3,62319980914228e-11;1,17753993797124e-08;"ENSG00000009724/ENSG00000057593/ENSG00000088926/ENSG00000104368/ENSG00000109072/ENSG00000115718/ENSG00000117601/ENSG00000123838/ENSG00000123843/ENSG00000125730/ENSG00000126218/ENSG00000166278/ENSG00000167711/ENSG00000171557/ENSG00000171560/ENSG00000171564/ENSG00000178726/ENSG00000180210/ENSG00000182326/ENSG00000188488/ENSG00000197249/ENSG00000198734/ENSG00000205403/ENSG00000224389/ENSG00000243649/ENSG00000244731";"MASP2/F7/F11/PLAT/VTN/PROC/SERPINC1/C4BPA/C4BPB/C3/F10/C2/SERPINF2/FGG/FGA/FGB/THBD/F2/C1S/SERPINA5/SERPINA1/F5/CFI/C4B/CFB/C4A";"hsa:10747/hsa:2155/hsa:2160/hsa:5327/hsa:7448/hsa:5624/hsa:462/hsa:722/hsa:725/hsa:718/hsa:2159/hsa:717/hsa:5345/hsa:2266/hsa:2243/hsa:2244/hsa:7056/hsa:2147/hsa:716/hsa:5104/hsa:5265/hsa:2153/hsa:3426/hsa:721/hsa:629/hsa:720";26
"hsa04979";"Cholesterol metabolism";"16/581";"51/8567";1,257134735619e-07;2,04284394538087e-05;"ENSG00000021762/ENSG00000084674/ENSG00000091583/ENSG00000100300/ENSG00000110244/ENSG00000110245/ENSG00000118137/ENSG00000130203/ENSG00000130208/ENSG00000135218/ENSG00000135929/ENSG00000143921/ENSG00000147465/ENSG00000158874/ENSG00000166035/ENSG00000167780";"OSBPL5/APOB/APOH/TSPO/APOA4/APOC3/APOA1/APOE/APOC1/CD36/CYP27A1/ABCG8/STAR/APOA2/LIPC/SOAT2";"hsa:114879/hsa:338/hsa:350/hsa:706/hsa:337/hsa:345/hsa:335/hsa:348/hsa:341/hsa:948/hsa:1593/hsa:64241/hsa:6770/hsa:336/hsa:3990/hsa:8435";16
"hsa04518";"Integrin signaling";"27/581";"154/8567";4,0486778773103e-06;0,000438606770041949;"ENSG00000005844/ENSG00000005884/ENSG00000039068/ENSG00000041982/ENSG00000058085/ENSG00000092758/ENSG00000105855/ENSG00000109072/ENSG00000112769/ENSG00000115414/ENSG00000118785/ENSG00000125730/ENSG00000128052/ENSG00000128340/ENSG00000134853/ENSG00000142156/ENSG00000142173/ENSG00000150630/ENSG00000163359/ENSG00000164692/ENSG00000166147/ENSG00000168477/ENSG00000171557/ENSG00000171560/ENSG00000171564/ENSG00000187498/ENSG00000196878";"ITGAL/ITGA3/CDH1/TNC/LAMC2/COL9A3/ITGB8/VTN/LAMA4/FN1/SPP1/C3/KDR/RAC2/PDGFRA/COL6A1/COL6A2/VEGFC/COL6A3/COL1A2/FBN1/TNXB/FGG/FGA/FGB/COL4A1/LAMB3";"hsa:3683/hsa:3675/hsa:999/hsa:3371/hsa:3918/hsa:1299/hsa:3696/hsa:7448/hsa:3910/hsa:2335/hsa:6696/hsa:718/hsa:3791/hsa:5880/hsa:5156/hsa:1291/hsa:1292/hsa:7424/hsa:1293/hsa:1278/hsa:2200/hsa:7148/hsa:2266/hsa:2243/hsa:2244/hsa:1282/hsa:3914";27
"hsa04512";"ECM-receptor interaction";"19/581";"89/8567";5,94840141857136e-06;0,000483307615258923;"ENSG00000005884/ENSG00000026508/ENSG00000041982/ENSG00000058085/ENSG00000092758/ENSG00000105855/ENSG00000109072/ENSG00000112769/ENSG00000115414/ENSG00000118785/ENSG00000135218/ENSG00000142156/ENSG00000142173/ENSG00000163359/ENSG00000164692/ENSG00000168477/ENSG00000187498/ENSG00000196776/ENSG00000196878";"ITGA3/CD44/TNC/LAMC2/COL9A3/ITGB8/VTN/LAMA4/FN1/SPP1/CD36/COL6A1/COL6A2/COL6A3/COL1A2/TNXB/COL4A1/CD47/LAMB3";"hsa:3675/hsa:960/hsa:3371/hsa:3918/hsa:1299/hsa:3696/hsa:7448/hsa:3910/hsa:2335/hsa:6696/hsa:948/hsa:1291/hsa:1292/hsa:1293/hsa:1278/hsa:7148/hsa:1282/hsa:961/hsa:3914";19
"hsa04975";"Fat digestion and absorption";"12/581";"43/8567";1,84836084658298e-05;0,00120143455027893;"ENSG00000015520/ENSG00000084674/ENSG00000106384/ENSG00000110244/ENSG00000118137/ENSG00000135218/ENSG00000138308/ENSG00000138823/ENSG00000143921/ENSG00000163586/ENSG00000166391/ENSG00000188257";"NPC1L1/APOB/MOGAT3/APOA4/APOA1/CD36/PLA2G12B/MTTP/ABCG8/FABP1/MOGAT2/PLA2G2A";"hsa:29881/hsa:338/hsa:346606/hsa:337/hsa:335/hsa:948/hsa:84647/hsa:4547/hsa:64241/hsa:2168/hsa:80168/hsa:5320";12
"hsa04360";"Axon guidance";"28/581";"182/8567";3,42534938733865e-05;0,00185539758480844;"ENSG00000010319/ENSG00000044524/ENSG00000075213/ENSG00000077264/ENSG00000080224/ENSG00000099617/ENSG00000106123/ENSG00000112902/ENSG00000114251/ENSG00000125266/ENSG00000128340/ENSG00000133216/ENSG00000135333/ENSG00000136040/ENSG00000143869/ENSG00000144857/ENSG00000145147/ENSG00000145242/ENSG00000153993/ENSG00000154134/ENSG00000156687/ENSG00000162631/ENSG00000167680/ENSG00000170381/ENSG00000173210/ENSG00000182511/ENSG00000182580/ENSG00000184349";"SEMA3G/EPHA3/SEMA3A/PAK3/EPHA6/EFNA2/EPHB6/SEMA5A/WNT5A/EFNB2/RAC2/EPHB2/EPHA7/PLXNC1/GDF7/BOC/SLIT2/EPHA5/SEMA3D/ROBO3/UNC5D/NTNG1/SEMA6B/SEMA3E/ABLIM3/FES/EPHB3/EFNA5";"hsa:56920/hsa:2042/hsa:10371/hsa:5063/hsa:285220/hsa:1943/hsa:2051/hsa:9037/hsa:7474/hsa:1948/hsa:5880/hsa:2048/hsa:2045/hsa:10154/hsa:151449/hsa:91653/hsa:9353/hsa:2044/hsa:223117/hsa:64221/hsa:137970/hsa:22854/hsa:10501/hsa:9723/hsa:22885/hsa:2242/hsa:2049/hsa:1946";28
"hsa00561";"Glycerolipid metabolism";"14/581";"64/8567";7,51411084947293e-05;0,00348869432296958;"ENSG00000026652/ENSG00000074416/ENSG00000085662/ENSG00000100344/ENSG00000102780/ENSG00000106384/ENSG00000111275/ENSG00000143797/ENSG00000166035/ENSG00000166391/ENSG00000198074/ENSG00000203805/ENSG00000227471/ENSG00000274588";"AGPAT4/MGLL/AKR1B1/PNPLA3/DGKH/MOGAT3/ALDH2/MBOAT2/LIPC/MOGAT2/AKR1B10/PLPP4/AKR1B15/DGKK";"hsa:56895/hsa:11343/hsa:231/hsa:80339/hsa:160851/hsa:346606/hsa:217/hsa:129642/hsa:3990/hsa:80168/hsa:57016/hsa:196051/hsa:441282/hsa:139189";14
"hsa04974";"Protein digestion and absorption";"17/581";"103/8567";0,000512973441134679;0,0208395460460963;"ENSG00000010438/ENSG00000084636/ENSG00000092068/ENSG00000092758/ENSG00000104783/ENSG00000111799/ENSG00000130635/ENSG00000142156/ENSG00000142173/ENSG00000160963/ENSG00000163359/ENSG00000164692/ENSG00000175538/ENSG00000183023/ENSG00000187498/ENSG00000197467/ENSG00000204262";"PRSS3/COL16A1/SLC7A8/COL9A3/KCNN4/COL12A1/COL5A1/COL6A1/COL6A2/COL26A1/COL6A3/COL1A2/KCNE3/SLC8A1/COL4A1/COL13A1/COL5A2";"hsa:5646/hsa:1307/hsa:23428/hsa:1299/hsa:3783/hsa:1303/hsa:1289/hsa:1291/hsa:1292/hsa:136227/hsa:1293/hsa:1278/hsa:10008/hsa:6546/hsa:1282/hsa:1305/hsa:1290";17
"hsa00670";"One carbon pool by folate";"9/581";"38/8567";0,000784472661410987;0,0283281794398412;"ENSG00000016391/ENSG00000123453/ENSG00000132840/ENSG00000144908/ENSG00000145020/ENSG00000145692/ENSG00000151224/ENSG00000160282/ENSG00000178445";"CHDH/SARDH/BHMT2/ALDH1L1/AMT/BHMT/MAT1A/FTCD/GLDC";"hsa:55349/hsa:1757/hsa:23743/hsa:10840/hsa:275/hsa:635/hsa:4143/hsa:10841/hsa:2731";9
"hsa00260";"Glycine, serine and threonine metabolism";"9/581";"40/8567";0,0011651627585497;0,0378677896528653;"ENSG00000016391/ENSG00000069535/ENSG00000123453/ENSG00000131471/ENSG00000145020/ENSG00000145692/ENSG00000172482/ENSG00000178445/ENSG00000179761";"CHDH/MAOB/SARDH/AOC3/AMT/BHMT/AGXT/GLDC/PIPOX";"hsa:55349/hsa:4129/hsa:1757/hsa:8639/hsa:275/hsa:635/hsa:189/hsa:2731/hsa:51268";9
