"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000254976";"ENSP00000261205";"ENSG00000132639";"ENSG00000067715";999
"ENSP00000162749";"ENSP00000263464";"ENSG00000067182";"ENSG00000023445";999
"ENSP00000275493";"ENSP00000287842";"ENSG00000146648";"ENSG00000157168";999
"ENSP00000250784";"ENSP00000322408";"ENSG00000129824";"ENSG00000012817";999
"ENSP00000200181";"ENSP00000323856";"ENSG00000132470";"ENSG00000178209";999
"ENSP00000222693";"ENSP00000339191";"ENSG00000105971";"ENSG00000105974";999
"ENSP00000275493";"ENSP00000339191";"ENSG00000146648";"ENSG00000105974";999
"ENSP00000322408";"ENSP00000342812";"ENSG00000012817";"ENSG00000114374";999
"ENSP00000223642";"ENSP00000347197";"ENSG00000106804";"ENSG00000197405";999
"ENSP00000328777";"ENSP00000351209";"ENSG00000184349";"ENSG00000142627";999
"ENSP00000322408";"ENSP00000353284";"ENSG00000012817";"ENSG00000067048";999
"ENSP00000342812";"ENSP00000353284";"ENSG00000114374";"ENSG00000067048";999
"ENSP00000250784";"ENSP00000354722";"ENSG00000129824";"ENSG00000198692";999
"ENSP00000322408";"ENSP00000354722";"ENSG00000012817";"ENSG00000198692";999
"ENSP00000342812";"ENSP00000354722";"ENSG00000114374";"ENSG00000198692";999
"ENSP00000353284";"ENSP00000354722";"ENSG00000067048";"ENSG00000198692";999
"ENSP00000351905";"ENSP00000355896";"ENSG00000163513";"ENSG00000092969";999
"ENSP00000265371";"ENSP00000356000";"ENSG00000099250";"ENSG00000076356";999
"ENSP00000346032";"ENSP00000357704";"ENSG00000182718";"ENSG00000196154";999
"ENSP00000215095";"ENSP00000362399";"ENSG00000099365";"ENSG00000136854";999
"ENSP00000254976";"ENSP00000362399";"ENSG00000132639";"ENSG00000136854";999
"ENSP00000264657";"ENSP00000362680";"ENSG00000168610";"ENSG00000197122";999
"ENSP00000275493";"ENSP00000362680";"ENSG00000146648";"ENSG00000197122";999
"ENSP00000339191";"ENSP00000362680";"ENSG00000105974";"ENSG00000197122";999
"ENSP00000353654";"ENSP00000364979";"ENSG00000134871";"ENSG00000187498";999
"ENSP00000286548";"ENSP00000365006";"ENSG00000156052";"ENSG00000213694";999
"ENSP00000273550";"ENSP00000366525";"ENSG00000167996";"ENSG00000087086";999
"ENSP00000349131";"ENSP00000368516";"ENSG00000146374";"ENSG00000205213";999
"ENSP00000270776";"ENSP00000377192";"ENSG00000142657";"ENSG00000160211";999
"ENSP00000275493";"ENSP00000379092";"ENSG00000146648";"ENSG00000174808";999
"ENSP00000315190";"ENSP00000379350";"ENSG00000005884";"ENSG00000150093";999
"ENSP00000379350";"ENSP00000380227";"ENSG00000150093";"ENSG00000115232";999
"ENSP00000264605";"ENSP00000382177";"ENSG00000115648";"ENSG00000197535";999
"ENSP00000269305";"ENSP00000384849";"ENSG00000141510";"ENSG00000124762";999
"ENSP00000362082";"ENSP00000384849";"ENSG00000112576";"ENSG00000124762";999
"ENSP00000269305";"ENSP00000385571";"ENSG00000141510";"ENSG00000064393";999
"ENSP00000354932";"ENSP00000389600";"ENSG00000174125";"ENSG00000174130";999
"ENSP00000321259";"ENSP00000391481";"ENSG00000177156";"ENSG00000163931";999
"ENSP00000378517";"ENSP00000398632";"ENSG00000118785";"ENSG00000026508";999
"ENSP00000275493";"ENSP00000401303";"ENSG00000146648";"ENSG00000160691";999
"ENSP00000362680";"ENSP00000401303";"ENSG00000197122";"ENSG00000160691";999
"ENSP00000242591";"ENSP00000404122";"ENSG00000122970";"ENSG00000096872";999
"ENSP00000275493";"ENSP00000404131";"ENSG00000146648";"ENSG00000163235";999
"ENSP00000377192";"ENSP00000405573";"ENSG00000160211";"ENSG00000105220";999
"ENSP00000332164";"ENSP00000420321";"ENSG00000184347";"ENSG00000169855";999
"ENSP00000162749";"ENSP00000430684";"ENSG00000067182";"ENSG00000104365";999
"ENSP00000320295";"ENSP00000439020";"ENSG00000258947";"ENSG00000167552";999
"ENSP00000322408";"ENSP00000442047";"ENSG00000012817";"ENSG00000183878";999
"ENSP00000342812";"ENSP00000442047";"ENSG00000114374";"ENSG00000183878";999
"ENSP00000353284";"ENSP00000442047";"ENSG00000067048";"ENSG00000183878";999
"ENSP00000385035";"ENSP00000444271";"ENSG00000182326";"ENSG00000159403";999
"ENSP00000264638";"ENSP00000447006";"ENSG00000108797";"ENSG00000018236";999
"ENSP00000354207";"ENSP00000467537";"ENSG00000140538";"ENSG00000105426";999
"ENSP00000270776";"ENSP00000473348";"ENSG00000142657";"ENSG00000049239";999
"ENSP00000405573";"ENSP00000473348";"ENSG00000105220";"ENSG00000049239";999
"ENSP00000328777";"ENSP00000480763";"ENSG00000184349";"ENSG00000145242";999
"ENSP00000317128";"ENSP00000496491";"ENSG00000004399";"ENSG00000170381";999
"ENSP00000401303";"ENSP00000497069";"ENSG00000160691";"ENSG00000140443";999
"ENSP00000359258";"ENSP00000497574";"ENSG00000023909";"ENSG00000001084";999
"ENSP00000162749";"ENSP00000498466";"ENSG00000067182";"ENSG00000026103";999
"ENSP00000264657";"ENSP00000499900";"ENSG00000168610";"ENSG00000162434";999
"ENSP00000341208";"ENSP00000499900";"ENSG00000126561";"ENSG00000162434";999
"ENSP00000265361";"ENSP00000265371";"ENSG00000075223";"ENSG00000099250";998
"ENSP00000264657";"ENSP00000275493";"ENSG00000168610";"ENSG00000146648";998
"ENSP00000263734";"ENSP00000307479";"ENSG00000116016";"ENSG00000172379";998
"ENSP00000275493";"ENSP00000341208";"ENSG00000146648";"ENSG00000126561";998
