"gene_id";"log2FoldChange";"log2CPM";"pvalue";"FDR";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000003096";6,5988977366021;6,85736542424279;0,000120720312004325;0,00387561170972616;"KLHL13";"X";117897813;118117340;"-";219528;"protein_coding";"kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]"
"ENSG00000003147";15,3804158112647;6,40865043003073;1,76798620482351e-08;1,2574107419021e-05;"ICA1";"7";8113184;8262687;"-";149504;"protein_coding";"islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]"
"ENSG00000003989";7,66101722032767;3,58931170940944;3,37800308951491e-05;0,00154303112267101;"SLC7A2";"8";17494349;17570568;"+";76220;"protein_coding";"solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]"
"ENSG00000004139";7,7865280378805;3,71372916896332;2,71954179725775e-05;0,00131599639907266;"SARM1";"17";28371662;28401045;"+";29384;"protein_coding";"sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]"
"ENSG00000004799";10,782975805784;1,83175182085168;4,95908658491048e-05;0,00203200566125082;"PDK4";"7";95583497;95596613;"-";13117;"protein_coding";"pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]"
"ENSG00000005108";13,0121413158015;4,04406275557602;1,06502172483699e-06;0,00014742654340082;"THSD7A";"7";11370435;11832198;"-";461764;"protein_coding";"thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]"
"ENSG00000005249";8,16726816050038;3,69414881599866;2,80441073380653e-05;0,00134515648451859;"PRKAR2B";"7";107044728;107161811;"+";121914;"protein_coding";"protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]"
"ENSG00000005379";12,1993590180807;3,23473929296009;4,33908931218042e-06;0,000351041967776089;"TSPOAP1";"17";58301227;58329030;"-";27804;"protein_coding";"TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]"
"ENSG00000005471";13,4432929962385;4,47403331416808;5,05574038193298e-07;9,94915050511633e-05;"ABCB4";"7";87398988;87476722;"-";77735;"protein_coding";"ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]"
"ENSG00000006047";7,75871640822279;2,73935793591148;8,00242113458744e-05;0,00289000772035702;"YBX2";"17";7288252;7294557;"-";6306;"protein_coding";"Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]"
"ENSG00000006210";11,8192678390254;2,8570682401994;8,34762953021307e-06;0,000555582816594035;"CX3CL1";"16";57372458;57385048;"+";12591;"protein_coding";"C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]"
"ENSG00000006468";7,07702828194507;4,77758220633703;6,24072594525904e-05;0,00239915384121543;"ETV1";"7";13891229;13991425;"-";100197;"protein_coding";"ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]"
"ENSG00000007062";7,32926378142409;2,31597653069986;0,000166553343413085;0,00494833449117774;"PROM1";"4";15968226;16084059;"-";115834;"protein_coding";"prominin 1 [Source:HGNC Symbol;Acc:HGNC:9454]"
"ENSG00000007237";5,45157158573539;2,55442302129231;0,00121982201429507;0,0243469518927775;"GAS7";"17";9910609;10198551;"-";287943;"protein_coding";"growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]"
"ENSG00000007402";16,1435326685301;7,17140348576333;4,7142996322108e-09;5,2008724972808e-06;"CACNA2D2";"3";50362613;50504244;"-";141632;"protein_coding";"calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]"
"ENSG00000008056";11,194087092691;2,23755343453054;2,43117713137574e-05;0,00120749569774714;"SYN1";"X";47571901;47619857;"-";47957;"protein_coding";"synapsin I [Source:HGNC Symbol;Acc:HGNC:11494]"
"ENSG00000008196";17,5650780136242;8,59262179692619;4,01659857195262e-10;2,11413575536019e-06;"TFAP2B";"6";50817692;50847619;"+";29928;"protein_coding";"transcription factor AP-2 beta [Source:HGNC Symbol;Acc:HGNC:11743]"
"ENSG00000008277";5,93638282490733;7,38141491361754;0,000358443652354791;0,00915517623753335;"ADAM22";"7";87934143;88202889;"+";268747;"protein_coding";"ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201]"
"ENSG00000008394";5,90130296869772;2,42270588006074;0,000616679554140636;0,0140230080250119;"MGST1";"12";16347142;16377189;"+";30048;"protein_coding";"microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]"
"ENSG00000008735";5,49470273140022;5,04201769783654;0,000786563732597991;0,0169742971244591;"MAPK8IP2";"22";50600685;50613981;"+";13297;"protein_coding";"mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]"
"ENSG00000010295";8,64764290797503;3,62021136407769;1,74466111122556e-05;0,000955129810756056;"IFFO1";"12";6539528;6556097;"-";16570;"protein_coding";"intermediate filament family orphan 1 [Source:HGNC Symbol;Acc:HGNC:24970]"
"ENSG00000010361";6,12769157506571;4,03076006987485;0,000317830535682501;0,00827086381848257;"FUZ";"19";49806866;49817376;"-";10511;"protein_coding";"fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219]"
"ENSG00000011028";9,40662500640826;6,46730125831046;1,41596423122309e-06;0,000175937180211289;"MRC2";"17";62627401;62693601;"+";66201;"protein_coding";"mannose receptor C-type 2 [Source:HGNC Symbol;Acc:HGNC:16875]"
"ENSG00000011465";10,9176995438891;1,96456671791352;3,91270341330143e-05;0,00171063787894676;"DCN";"12";91143277;91183124;"-";39848;"protein_coding";"decorin [Source:HGNC Symbol;Acc:HGNC:2705]"
"ENSG00000011677";5,33521898481427;2,8479699954806;0,00143080898195541;0,0276193169655719;"GABRA3";"X";152166234;152451359;"-";285126;"protein_coding";"gamma-aminobutyric acid type A receptor subunit alpha3 [Source:HGNC Symbol;Acc:HGNC:4077]"
"ENSG00000013293";9,97809095246435;1,04284334761452;0,000193854569746951;0,00555285111832703;"SLC7A14";"3";170459554;170586074;"-";126521;"protein_coding";"solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]"
"ENSG00000016082";17,1643560645176;8,19196222047596;8,042392714859e-10;2,66173953797415e-06;"ISL1";"5";51383124;51394730;"+";11607;"protein_coding";"ISL LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6132]"
"ENSG00000016402";4,78313847012161;3,57128420947451;0,00283401882427698;0,0480352869664258;"IL20RA";"6";136999971;137045180;"-";45210;"protein_coding";"interleukin 20 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6003]"
"ENSG00000016490";10,114283443749;1,17567288062568;0,000155010078937777;0,00467160342202708;"CLCA1";"1";86468843;86500294;"+";31452;"protein_coding";"chloride channel accessory 1 [Source:HGNC Symbol;Acc:HGNC:2015]"
"ENSG00000018236";9,93944735534865;6,16920954641077;6,27807566831308e-07;0,000114871355227943;"CNTN1";"12";40692429;41072412;"+";379984;"protein_coding";"contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]"
"ENSG00000018869";10,9311758356077;1,97786167545382;3,83342036960649e-05;0,00169163032698053;"ZNF582";"19";56382751;56393601;"-";10851;"protein_coding";"zinc finger protein 582 [Source:HGNC Symbol;Acc:HGNC:26421]"
"ENSG00000019991";12,5726497376788;3,6061993193009;2,27323036292934e-06;0,000238499206319324;"HGF";"7";81699006;81770438;"-";71433;"protein_coding";"hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]"
"ENSG00000020181";6,05283430731986;5,23247263473344;0,000328849997001241;0,00852107686179872;"ADGRA2";"8";37796883;37843986;"+";47104;"protein_coding";"adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849]"
"ENSG00000022267";6,04237145561555;5,71607069061905;0,000318974317656007;0,00829469929184614;"FHL1";"X";136146702;136211359;"+";64658;"protein_coding";"four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702]"
"ENSG00000023171";10,0619998708508;5,0286333107278;1,52003434730006e-06;0,000184626005381979;"GRAMD1B";"11";123358299;123627771;"+";269473;"protein_coding";"GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]"
"ENSG00000026025";6,01494663056522;8,52906800629796;0,000310192292958676;0,00813020922782834;"VIM";"10";17228210;17237597;"+";9388;"protein_coding";"vimentin [Source:HGNC Symbol;Acc:HGNC:12692]"
"ENSG00000031081";5,47420402795243;6,04737016997279;0,000783752162658191;0,0169742971244591;"ARHGAP31";"3";119294289;119419476;"+";125188;"protein_coding";"Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]"
"ENSG00000034053";6,21358359440892;1,22765686869136;0,00108304696919478;0,0221638043622851;"APBA2";"15";28885479;29118315;"+";662531;"protein_coding";"amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]"
"ENSG00000036565";14,9583109701174;5,9868465974557;3,67235574037743e-08;1,83026353831335e-05;"SLC18A1";"8";20144855;20183206;"-";38352;"protein_coding";"solute carrier family 18 member A1 [Source:HGNC Symbol;Acc:HGNC:10934]"
"ENSG00000038427";6,60703131366388;4,67126619835556;0,000141665327103556;0,0043689433313766;"VCAN";"5";83471674;83582303;"+";110630;"protein_coding";"versican [Source:HGNC Symbol;Acc:HGNC:2464]"
"ENSG00000047648";5,08434824197982;1,63395261166377;0,00237945775166861;0,0414282825955273;"ARHGAP6";"X";11137543;11665701;"-";528159;"protein_coding";"Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]"
"ENSG00000048540";6,92119517614915;4,62325903614879;8,14186164206588e-05;0,00292835788117723;"LMO3";"12";16548372;16610233;"-";61862;"protein_coding";"LIM domain only 3 [Source:HGNC Symbol;Acc:HGNC:6643]"
"ENSG00000049540";10,0265558411004;5,54574289727208;1,13677107567972e-06;0,000152151793313221;"ELN";"7";74027772;74069907;"+";42136;"protein_coding";"elastin [Source:HGNC Symbol;Acc:HGNC:3327]"
"ENSG00000050165";4,96851509518873;5,80128235600436;0,00181895188039843;0,0335805081936031;"DKK3";"11";11962996;12009827;"-";46832;"protein_coding";"dickkopf WNT signaling pathway inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:2893]"
"ENSG00000050438";5,2020459137387;5,28088705031595;0,0012789793281613;0,0252903265063214;"SLC4A8";"12";51391317;51515763;"+";124447;"protein_coding";"solute carrier family 4 member 8 [Source:HGNC Symbol;Acc:HGNC:11034]"
"ENSG00000053254";7,07833396142719;6,38635218392192;5,46554320820107e-05;0,00217939283721542;"FOXN3";"14";89156172;89619150;"-";462979;"protein_coding";"forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]"
"ENSG00000053918";5,1014168507513;1,86464078815878;0,00227133269709843;0,0398698833995011;"KCNQ1";"11";2444991;2849110;"+";484365;"protein_coding";"potassium voltage-gated channel subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:6294]"
"ENSG00000054356";6,54570519738529;3,45826772791004;0,000196575422077604;0,00560856176814833;"PTPRN";"2";219289623;219309573;"-";19951;"protein_coding";"protein tyrosine phosphatase receptor type N [Source:HGNC Symbol;Acc:HGNC:9676]"
"ENSG00000054803";12,4016791035943;3,43600868486585;3,05881472543073e-06;0,000286270459881828;"CBLN4";"20";55997357;56005472;"-";8116;"protein_coding";"cerebellin 4 precursor [Source:HGNC Symbol;Acc:HGNC:16231]"
"ENSG00000054983";13,534408960516;4,56494172909862;4,31957569131649e-07;9,09008512243168e-05;"GALC";"14";87933014;87993665;"-";60652;"protein_coding";"galactosylceramidase [Source:HGNC Symbol;Acc:HGNC:4115]"
"ENSG00000055118";8,87501503452794;6,75687384331652;2,85188148256011e-06;0,000276131907590647;"KCNH2";"7";150944956;150978314;"-";33359;"protein_coding";"potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]"
"ENSG00000055163";6,34976861060155;4,82882092091966;0,000200344882356278;0,0056982467086427;"CYFIP2";"5";157266080;157395598;"+";129519;"protein_coding";"cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]"
"ENSG00000056291";12,0984523381884;3,13441432513017;5,15396428924151e-06;0,000389284696917274;"NPFFR2";"4";72031804;72148201;"+";116398;"protein_coding";"neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525]"
"ENSG00000056487";11,0341054468633;5,09130745491646;6,06636993286012e-07;0,000112857628850684;"PHF21B";"22";44881162;45009928;"-";128767;"protein_coding";"PHD finger protein 21B [Source:HGNC Symbol;Acc:HGNC:25161]"
"ENSG00000058404";10,8834475694584;1,93078331207661;4,16479571944957e-05;0,00179012459223472;"CAMK2B";"7";44217150;44326167;"-";109018;"protein_coding";"calcium/calmodulin dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]"
"ENSG00000060709";8,53593491576839;5,74869230532548;6,27910044981108e-06;0,000452667190051133;"RIMBP2";"12";130396133;130716361;"-";320229;"protein_coding";"RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]"
"ENSG00000061337";6,27548124189792;4,42145752631761;0,000249564233625433;0,00682104766469033;"LZTS1";"8";20246165;20303981;"-";57817;"protein_coding";"leucine zipper tumor suppressor 1 [Source:HGNC Symbol;Acc:HGNC:13861]"
"ENSG00000061918";12,2351112709982;3,27029500381695;4,07350234987803e-06;0,000338584307191003;"GUCY1B1";"4";155758973;155807642;"+";48670;"protein_coding";"guanylate cyclase 1 soluble subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4687]"
"ENSG00000062524";5,14460910654932;1,6915623952224;0,00215245147019555;0,038337645902123;"LTK";"15";41503639;41513887;"-";10249;"protein_coding";"leukocyte receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6721]"
"ENSG00000064042";4,82872265631774;7,06277615302695;0,00225825150767553;0,0397168620233987;"LIMCH1";"4";41359607;41700044;"+";340438;"protein_coding";"LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191]"
"ENSG00000064225";7,79444454993216;5,48980165623419;1,82032999026111e-05;0,000981129690604421;"ST3GAL6";"3";98732236;98795845;"+";63610;"protein_coding";"ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18080]"
"ENSG00000065609";13,0952981344896;4,12696349383905;9,22117610683261e-07;0,000134821741905762;"SNAP91";"6";83552885;83709408;"-";156524;"protein_coding";"synaptosome associated protein 91 [Source:HGNC Symbol;Acc:HGNC:14986]"
"ENSG00000066032";6,78141637875305;3,85723070181326;0,000129530449574955;0,00408638262324593;"CTNNA2";"2";79505054;80648868;"+";1143815;"protein_coding";"catenin alpha 2 [Source:HGNC Symbol;Acc:HGNC:2510]"
"ENSG00000066382";12,4280584576668;3,46226158161204;2,91620915616282e-06;0,000278939006767;"MPPED2";"11";30384493;30586995;"-";202503;"protein_coding";"metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]"
