"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000227667";"ENSP00000233242";"ENSG00000110245";"ENSG00000084674";999
"ENSP00000227667";"ENSP00000236850";"ENSG00000110245";"ENSG00000118137";999
"ENSP00000233242";"ENSP00000236850";"ENSG00000084674";"ENSG00000118137";999
"ENSP00000227667";"ENSP00000252486";"ENSG00000110245";"ENSG00000130203";999
"ENSP00000233242";"ENSP00000252486";"ENSG00000084674";"ENSG00000130203";999
"ENSP00000236850";"ENSP00000252486";"ENSG00000118137";"ENSG00000130203";999
"ENSP00000261623";"ENSP00000263317";"ENSG00000051523";"ENSG00000086991";999
"ENSP00000226091";"ENSP00000281821";"ENSG00000108947";"ENSG00000116106";999
"ENSP00000283871";"ENSP00000289004";"ENSG00000113924";"ENSG00000158104";999
"ENSP00000287641";"ENSP00000293897";"ENSG00000157005";"ENSG00000162009";999
"ENSP00000273784";"ENSP00000295897";"ENSG00000145192";"ENSG00000163631";999
"ENSP00000225964";"ENSP00000297268";"ENSG00000108821";"ENSG00000164692";999
"ENSP00000266718";"ENSP00000297268";"ENSG00000139329";"ENSG00000164692";999
"ENSP00000225964";"ENSP00000304408";"ENSG00000108821";"ENSG00000168542";999
"ENSP00000297268";"ENSP00000304408";"ENSG00000164692";"ENSG00000168542";999
"ENSP00000306099";"ENSP00000308541";"ENSG00000171564";"ENSG00000180210";999
"ENSP00000265165";"ENSP00000312987";"ENSG00000138795";"ENSG00000101076";999
"ENSP00000250784";"ENSP00000322408";"ENSG00000129824";"ENSG00000012817";999
"ENSP00000264634";"ENSP00000323901";"ENSG00000114251";"ENSG00000180340";999
"ENSP00000281821";"ENSP00000328777";"ENSG00000116106";"ENSG00000184349";999
"ENSP00000301178";"ENSP00000331831";"ENSG00000167601";"ENSG00000183087";999
"ENSP00000226091";"ENSP00000332118";"ENSG00000108947";"ENSG00000182580";999
"ENSP00000232564";"ENSP00000334448";"ENSG00000114450";"ENSG00000186469";999
"ENSP00000306099";"ENSP00000336829";"ENSG00000171564";"ENSG00000171557";999
"ENSP00000308541";"ENSP00000336829";"ENSG00000180210";"ENSG00000171557";999
"ENSP00000222693";"ENSP00000339191";"ENSG00000105971";"ENSG00000105974";999
"ENSP00000155093";"ENSP00000342812";"ENSG00000067646";"ENSG00000114374";999
"ENSP00000322408";"ENSP00000342812";"ENSG00000012817";"ENSG00000114374";999
"ENSP00000265459";"ENSP00000348169";"ENSG00000110076";"ENSG00000165246";999
"ENSP00000264832";"ENSP00000349252";"ENSG00000090339";"ENSG00000005844";999
"ENSP00000227667";"ENSP00000350425";"ENSG00000110245";"ENSG00000110244";999
"ENSP00000322408";"ENSP00000353284";"ENSG00000012817";"ENSG00000067048";999
"ENSP00000342812";"ENSP00000353284";"ENSG00000114374";"ENSG00000067048";999
"ENSP00000250784";"ENSP00000354722";"ENSG00000129824";"ENSG00000198692";999
"ENSP00000322408";"ENSP00000354722";"ENSG00000012817";"ENSG00000198692";999
"ENSP00000342812";"ENSP00000354722";"ENSG00000114374";"ENSG00000198692";999
"ENSP00000353284";"ENSP00000354722";"ENSG00000067048";"ENSG00000198692";999
"ENSP00000234371";"ENSP00000356162";"ENSG00000116014";"ENSG00000170498";999
"ENSP00000308541";"ENSP00000356671";"ENSG00000180210";"ENSG00000117601";999
"ENSP00000308541";"ENSP00000356771";"ENSG00000180210";"ENSG00000198734";999
"ENSP00000227667";"ENSP00000356969";"ENSG00000110245";"ENSG00000158874";999
