"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000254976";"ENSP00000261205";"ENSG00000132639";"ENSG00000067715";999
"ENSP00000282499";"ENSP00000296526";"ENSG00000152578";"ENSG00000120251";999
"ENSP00000274721";"ENSP00000347942";"ENSG00000146013";"ENSG00000165731";999
"ENSP00000288139";"ENSP00000349320";"ENSG00000157388";"ENSG00000153956";999
"ENSP00000325527";"ENSP00000351807";"ENSG00000166147";"ENSG00000049540";999
"ENSP00000257414";"ENSP00000352882";"ENSG00000092421";"ENSG00000221866";999
"ENSP00000265459";"ENSP00000370483";"ENSG00000110076";"ENSG00000146938";999
"ENSP00000341170";"ENSP00000373700";"ENSG00000105894";"ENSG00000171094";999
"ENSP00000257290";"ENSP00000376865";"ENSG00000134853";"ENSG00000170962";999
"ENSP00000261799";"ENSP00000376865";"ENSG00000113721";"ENSG00000170962";999
"ENSP00000371532";"ENSP00000392423";"ENSG00000147852";"ENSG00000189056";999
"ENSP00000265459";"ENSP00000392500";"ENSG00000110076";"ENSG00000169760";999
"ENSP00000301218";"ENSP00000397026";"ENSG00000105737";"ENSG00000164418";999
"ENSP00000379204";"ENSP00000401907";"ENSG00000101144";"ENSG00000138696";999
"ENSP00000266058";"ENSP00000417335";"ENSG00000187122";"ENSG00000185008";999
"ENSP00000332164";"ENSP00000417335";"ENSG00000184347";"ENSG00000185008";999
"ENSP00000266058";"ENSP00000420321";"ENSG00000187122";"ENSG00000169855";999
"ENSP00000332164";"ENSP00000420321";"ENSG00000184347";"ENSG00000169855";999
"ENSP00000296518";"ENSP00000426786";"ENSG00000164116";"ENSG00000061918";999
"ENSP00000473093";"ENSP00000480637";"ENSG00000221867";"ENSG00000197172";999
"ENSP00000296526";"ENSP00000481554";"ENSG00000120251";"ENSG00000125675";999
"ENSP00000221166";"ENSP00000482169";"ENSG00000104722";"ENSG00000277586";999
"ENSP00000392500";"ENSP00000497806";"ENSG00000169760";"ENSG00000132535";999
"ENSP00000261751";"ENSP00000315602";"ENSG00000117971";"ENSG00000080644";998
"ENSP00000264634";"ENSP00000364860";"ENSG00000114251";"ENSG00000169071";998
"ENSP00000283254";"ENSP00000396915";"ENSG00000153253";"ENSG00000105711";998
"ENSP00000328968";"ENSP00000396915";"ENSG00000183873";"ENSG00000105711";998
"ENSP00000386306";"ENSP00000396915";"ENSG00000169432";"ENSG00000105711";998
"ENSP00000344786";"ENSP00000447006";"ENSG00000163531";"ENSG00000018236";998
"ENSP00000360608";"ENSP00000497806";"ENSG00000176884";"ENSG00000132535";998
"ENSP00000397026";"ENSP00000497806";"ENSG00000164418";"ENSG00000132535";998
"ENSP00000325527";"ENSP00000364685";"ENSG00000166147";"ENSG00000117122";997
"ENSP00000222390";"ENSP00000431418";"ENSG00000019991";"ENSG00000198400";997
"ENSP00000259818";"ENSP00000439020";"ENSG00000137285";"ENSG00000167552";997
"ENSP00000282499";"ENSP00000481554";"ENSG00000152578";"ENSG00000125675";997
"ENSP00000265727";"ENSP00000497806";"ENSG00000008277";"ENSG00000132535";997
"ENSP00000241014";"ENSP00000330572";"ENSG00000121653";"ENSG00000008735";996
"ENSP00000241337";"ENSP00000354357";"ENSG00000213366";"ENSG00000134202";996
"ENSP00000221166";"ENSP00000358865";"ENSG00000104722";"ENSG00000148798";996
"ENSP00000351807";"ENSP00000364685";"ENSG00000049540";"ENSG00000117122";996
"ENSP00000341524";"ENSP00000391311";"ENSG00000125354";"ENSG00000184702";996
"ENSP00000428340";"ENSP00000431418";"ENSG00000154188";"ENSG00000198400";996
"ENSP00000311997";"ENSP00000482169";"ENSG00000100285";"ENSG00000277586";996
"ENSP00000477999";"ENSP00000497806";"ENSG00000089250";"ENSG00000132535";996
"ENSP00000370483";"ENSP00000497806";"ENSG00000146938";"ENSG00000132535";995
"ENSP00000270458";"ENSP00000296526";"ENSG00000142408";"ENSG00000120251";994
"ENSP00000216492";"ENSP00000368244";"ENSG00000100604";"ENSG00000089199";994
"ENSP00000360938";"ENSP00000370737";"ENSG00000123453";"ENSG00000178445";994
"ENSP00000221166";"ENSP00000311997";"ENSG00000104722";"ENSG00000100285";993
"ENSP00000052754";"ENSP00000351807";"ENSG00000011465";"ENSG00000049540";993
"ENSP00000335055";"ENSP00000479719";"ENSG00000132970";"ENSG00000055163";993
"ENSP00000362444";"ENSP00000497806";"ENSG00000116544";"ENSG00000132535";993
"ENSP00000233242";"ENSP00000350425";"ENSG00000084674";"ENSG00000110244";992
"ENSP00000349320";"ENSP00000360423";"ENSG00000153956";"ENSG00000148408";991
"ENSP00000386170";"ENSP00000435712";"ENSG00000164532";"ENSG00000136574";991
"ENSP00000396915";"ENSP00000490107";"ENSG00000105711";"ENSG00000136531";991
"ENSP00000216492";"ENSP00000220478";"ENSG00000100604";"ENSG00000104112";990
"ENSP00000351807";"ENSP00000378957";"ENSG00000049540";"ENSG00000166482";990
"ENSP00000299106";"ENSP00000383376";"ENSG00000166086";"ENSG00000154721";990
"ENSP00000352565";"ENSP00000435712";"ENSG00000164107";"ENSG00000136574";990
"ENSP00000257290";"ENSP00000261799";"ENSG00000134853";"ENSG00000113721";989
"ENSP00000277120";"ENSP00000431418";"ENSG00000148053";"ENSG00000198400";989
"ENSP00000311997";"ENSP00000358865";"ENSG00000100285";"ENSG00000148798";988
"ENSP00000255465";"ENSP00000413720";"ENSG00000133101";"ENSG00000129757";988
"ENSP00000354923";"ENSP00000470152";"ENSG00000198947";"ENSG00000134769";988
"ENSP00000309953";"ENSP00000351807";"ENSG00000172638";"ENSG00000049540";987
"ENSP00000340684";"ENSP00000376776";"ENSG00000189221";"ENSG00000123454";987
"ENSP00000263665";"ENSP00000418112";"ENSG00000113805";"ENSG00000144724";987
"ENSP00000265459";"ENSP00000497806";"ENSG00000110076";"ENSG00000132535";987
"ENSP00000262138";"ENSP00000288139";"ENSG00000075461";"ENSG00000157388";986
"ENSP00000266718";"ENSP00000304408";"ENSG00000139329";"ENSG00000168542";986
"ENSP00000306253";"ENSP00000349588";"ENSG00000150995";"ENSG00000145362";986
"ENSP00000304133";"ENSP00000368244";"ENSG00000171951";"ENSG00000089199";986
"ENSP00000340684";"ENSP00000403644";"ENSG00000189221";"ENSG00000132437";986
"ENSP00000358865";"ENSP00000482169";"ENSG00000148798";"ENSG00000277586";986
"ENSP00000298910";"ENSP00000500990";"ENSG00000188906";"ENSG00000145335";986
"ENSP00000322898";"ENSP00000350844";"ENSG00000164330";"ENSG00000196092";985
"ENSP00000263233";"ENSP00000295987";"ENSG00000102003";"ENSG00000008056";984
"ENSP00000317721";"ENSP00000360938";"ENSG00000179761";"ENSG00000123453";984
"ENSP00000272224";"ENSP00000401907";"ENSG00000143869";"ENSG00000138696";984
"ENSP00000376776";"ENSP00000403644";"ENSG00000123454";"ENSG00000132437";984
"ENSP00000155840";"ENSP00000262186";"ENSG00000053918";"ENSG00000055118";983
"ENSP00000302625";"ENSP00000340347";"ENSG00000168646";"ENSG00000081059";983
"ENSP00000349320";"ENSP00000438949";"ENSG00000153956";"ENSG00000182389";983
"ENSP00000269141";"ENSP00000296526";"ENSG00000170558";"ENSG00000120251";982
"ENSP00000273395";"ENSP00000298743";"ENSG00000144857";"ENSG00000180447";982
"ENSP00000283254";"ENSP00000490107";"ENSG00000153253";"ENSG00000136531";982
"ENSP00000052754";"ENSP00000265077";"ENSG00000011465";"ENSG00000038427";981
"ENSP00000334448";"ENSP00000354859";"ENSG00000186469";"ENSG00000149295";981
"ENSP00000254976";"ENSP00000263233";"ENSG00000132639";"ENSG00000102003";980
"ENSP00000428417";"ENSP00000429562";"ENSG00000079841";"ENSG00000130477";980
"ENSP00000359310";"ENSP00000473093";"ENSG00000198930";"ENSG00000221867";980
"ENSP00000264249";"ENSP00000433847";"ENSG00000115526";"ENSG00000109956";979
"ENSP00000264071";"ENSP00000439020";"ENSG00000104833";"ENSG00000167552";979
"ENSP00000300231";"ENSP00000497806";"ENSG00000166963";"ENSG00000132535";979
"ENSP00000052754";"ENSP00000266718";"ENSG00000011465";"ENSG00000139329";978
"ENSP00000262186";"ENSP00000328968";"ENSG00000055118";"ENSG00000183873";978
"ENSP00000322898";"ENSP00000455426";"ENSG00000164330";"ENSG00000102935";978
"ENSP00000233813";"ENSP00000330658";"ENSG00000115461";"ENSG00000182752";977
"ENSP00000263233";"ENSP00000358142";"ENSG00000102003";"ENSG00000159164";977
"ENSP00000288139";"ENSP00000375647";"ENSG00000157388";"ENSG00000105605";977
"ENSP00000345824";"ENSP00000428417";"ENSG00000005379";"ENSG00000079841";977
"ENSP00000166244";"ENSP00000215368";"ENSG00000070886";"ENSG00000099617";976
"ENSP00000223061";"ENSP00000304408";"ENSG00000106333";"ENSG00000168542";976
"ENSP00000266744";"ENSP00000317333";"ENSG00000139352";"ENSG00000178403";976
"ENSP00000269593";"ENSP00000330658";"ENSG00000141753";"ENSG00000182752";976
"ENSP00000234091";"ENSP00000381382";"ENSG00000115738";"ENSG00000196628";976
"ENSP00000351807";"ENSP00000384169";"ENSG00000049540";"ENSG00000163520";975
"ENSP00000155840";"ENSP00000328968";"ENSG00000053918";"ENSG00000183873";973
"ENSP00000369154";"ENSP00000401907";"ENSG00000120693";"ENSG00000138696";973
"ENSP00000266718";"ENSP00000325527";"ENSG00000139329";"ENSG00000166147";972
"ENSP00000262138";"ENSP00000349320";"ENSG00000075461";"ENSG00000153956";972
"ENSP00000266744";"ENSP00000329170";"ENSG00000139352";"ENSG00000184486";971
"ENSP00000325527";"ENSP00000384169";"ENSG00000166147";"ENSG00000163520";971
"ENSP00000288139";"ENSP00000418081";"ENSG00000157388";"ENSG00000007402";971
"ENSP00000254976";"ENSP00000295987";"ENSG00000132639";"ENSG00000008056";970
"ENSP00000304408";"ENSP00000325527";"ENSG00000168542";"ENSG00000166147";970
"ENSP00000344786";"ENSP00000368314";"ENSG00000163531";"ENSG00000091129";970
"ENSP00000259818";"ENSP00000393379";"ENSG00000137285";"ENSG00000168280";970
"ENSP00000329170";"ENSP00000497479";"ENSG00000184486";"ENSG00000186487";970
"ENSP00000368314";"ENSP00000447006";"ENSG00000091129";"ENSG00000018236";969
"ENSP00000252575";"ENSP00000480132";"ENSG00000130287";"ENSG00000149294";969
"ENSP00000261304";"ENSP00000311648";"ENSG00000054983";"ENSG00000174607";968
"ENSP00000317721";"ENSP00000370737";"ENSG00000179761";"ENSG00000178445";968
"ENSP00000328968";"ENSP00000376523";"ENSG00000183873";"ENSG00000166257";968
"ENSP00000296526";"ENSP00000497806";"ENSG00000120251";"ENSG00000132535";968
"ENSP00000252575";"ENSP00000265077";"ENSG00000130287";"ENSG00000038427";967
"ENSP00000155840";"ENSP00000352035";"ENSG00000053918";"ENSG00000075043";967
"ENSP00000284767";"ENSP00000355537";"ENSG00000154553";"ENSG00000077522";967
"ENSP00000234961";"ENSP00000394624";"ENSG00000116329";"ENSG00000112038";967
"ENSP00000285311";"ENSP00000433112";"ENSG00000155011";"ENSG00000050165";967
"ENSP00000167106";"ENSP00000439020";"ENSG00000071246";"ENSG00000167552";967
"ENSP00000269141";"ENSP00000480132";"ENSG00000170558";"ENSG00000149294";967
"ENSP00000270458";"ENSP00000288139";"ENSG00000142408";"ENSG00000157388";966
"ENSP00000344786";"ENSP00000349588";"ENSG00000163531";"ENSG00000145362";966
"ENSP00000254976";"ENSP00000374036";"ENSG00000132639";"ENSG00000089169";966
"ENSP00000270458";"ENSP00000349320";"ENSG00000142408";"ENSG00000153956";965
"ENSP00000349320";"ENSP00000375647";"ENSG00000153956";"ENSG00000105605";965
"ENSP00000393379";"ENSP00000408979";"ENSG00000168280";"ENSG00000155980";965
"ENSP00000288139";"ENSP00000438949";"ENSG00000157388";"ENSG00000182389";965
"ENSP00000264554";"ENSP00000277120";"ENSG00000129946";"ENSG00000148053";964
"ENSP00000265165";"ENSP00000302625";"ENSG00000138795";"ENSG00000168646";964
"ENSP00000236877";"ENSP00000370669";"ENSG00000118160";"ENSG00000100678";964
"ENSP00000052754";"ENSP00000478600";"ENSG00000011465";"ENSG00000110811";964
"ENSP00000268164";"ENSP00000480132";"ENSG00000140557";"ENSG00000149294";964
"ENSP00000266744";"ENSP00000497479";"ENSG00000139352";"ENSG00000186487";964
"ENSP00000220772";"ENSP00000264634";"ENSG00000104332";"ENSG00000114251";963
"ENSP00000313581";"ENSP00000314151";"ENSG00000167751";"ENSG00000142515";963
"ENSP00000261655";"ENSP00000428417";"ENSG00000060709";"ENSG00000079841";963
"ENSP00000315602";"ENSP00000357461";"ENSG00000080644";"ENSG00000160716";962
"ENSP00000393379";"ENSP00000439020";"ENSG00000168280";"ENSG00000167552";962
"ENSP00000264634";"ENSP00000377836";"ENSG00000114251";"ENSG00000147257";960
"ENSP00000413064";"ENSP00000414330";"ENSG00000185818";"ENSG00000177181";960
"ENSP00000329797";"ENSP00000418070";"ENSG00000182985";"ENSG00000177707";960
"ENSP00000418081";"ENSP00000438949";"ENSG00000007402";"ENSG00000182389";960
"ENSP00000438388";"ENSP00000439020";"ENSG00000130294";"ENSG00000167552";960
"ENSP00000261024";"ENSP00000420525";"ENSG00000138449";"ENSG00000106327";959
"ENSP00000345985";"ENSP00000497806";"ENSG00000156564";"ENSG00000132535";959
"ENSP00000268603";"ENSP00000269141";"ENSG00000140937";"ENSG00000170558";958
"ENSP00000365080";"ENSP00000391088";"ENSG00000204442";"ENSG00000144406";958
"ENSP00000288221";"ENSP00000428417";"ENSG00000187672";"ENSG00000079841";958
"ENSP00000295987";"ENSP00000497806";"ENSG00000008056";"ENSG00000132535";958
"ENSP00000284440";"ENSP00000500990";"ENSG00000154277";"ENSG00000145335";957
"ENSP00000264554";"ENSP00000431418";"ENSG00000129946";"ENSG00000198400";956
"ENSP00000240874";"ENSP00000497806";"ENSG00000160145";"ENSG00000132535";956
"ENSP00000360608";"ENSP00000477999";"ENSG00000176884";"ENSG00000089250";955
"ENSP00000231061";"ENSP00000266718";"ENSG00000113140";"ENSG00000139329";954
"ENSP00000216492";"ENSP00000304133";"ENSG00000100604";"ENSG00000171951";954
"ENSP00000052754";"ENSP00000364685";"ENSG00000011465";"ENSG00000117122";954
"ENSP00000296526";"ENSP00000379098";"ENSG00000120251";"ENSG00000058404";953
"ENSP00000262138";"ENSP00000375647";"ENSG00000075461";"ENSG00000105605";951
"ENSP00000282928";"ENSP00000435509";"ENSG00000152977";"ENSG00000174963";951
"ENSP00000306253";"ENSP00000338185";"ENSG00000150995";"ENSG00000182621";950
"ENSP00000408979";"ENSP00000482169";"ENSG00000155980";"ENSG00000277586";950
"ENSP00000376523";"ENSP00000490107";"ENSG00000166257";"ENSG00000136531";950
"ENSP00000259818";"ENSP00000490614";"ENSG00000137285";"ENSG00000077279";950
"ENSP00000254976";"ENSP00000428417";"ENSG00000132639";"ENSG00000079841";949
"ENSP00000301218";"ENSP00000497806";"ENSG00000105737";"ENSG00000132535";949
"ENSP00000321606";"ENSP00000343690";"ENSG00000072832";"ENSG00000113657";947
"ENSP00000254976";"ENSP00000352544";"ENSG00000132639";"ENSG00000145920";947
"ENSP00000306253";"ENSP00000367762";"ENSG00000150995";"ENSG00000101333";947
"ENSP00000311997";"ENSP00000408979";"ENSG00000100285";"ENSG00000155980";947
"ENSP00000300060";"ENSP00000381340";"ENSG00000166825";"ENSG00000099998";946
"ENSP00000261205";"ENSP00000295987";"ENSG00000067715";"ENSG00000008056";945
"ENSP00000264377";"ENSP00000265727";"ENSG00000114948";"ENSG00000008277";944
"ENSP00000270458";"ENSP00000375647";"ENSG00000142408";"ENSG00000105605";944
"ENSP00000272224";"ENSP00000379204";"ENSG00000143869";"ENSG00000101144";944
"ENSP00000386306";"ENSP00000490107";"ENSG00000169432";"ENSG00000136531";943
"ENSP00000261205";"ENSP00000263233";"ENSG00000067715";"ENSG00000102003";942
"ENSP00000295718";"ENSP00000374069";"ENSG00000054356";"ENSG00000155093";942
"ENSP00000352035";"ENSP00000490107";"ENSG00000075043";"ENSG00000136531";942
"ENSP00000482245";"ENSP00000496255";"ENSG00000276644";"ENSG00000104313";942
"ENSP00000261205";"ENSP00000358142";"ENSG00000067715";"ENSG00000159164";941
"ENSP00000307766";"ENSP00000334448";"ENSG00000168830";"ENSG00000186469";940
"ENSP00000270458";"ENSP00000438949";"ENSG00000142408";"ENSG00000182389";940
