"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000263339";"ENSP00000263341";"ENSG00000115008";"ENSG00000125538";999
"ENSP00000244869";"ENSP00000275493";"ENSG00000124882";"ENSG00000146648";999
"ENSP00000261769";"ENSP00000275493";"ENSG00000039068";"ENSG00000146648";999
"ENSP00000267101";"ENSP00000275493";"ENSG00000065361";"ENSG00000146648";999
"ENSP00000261590";"ENSP00000280904";"ENSG00000046604";"ENSG00000134755";999
"ENSP00000241261";"ENSP00000310263";"ENSG00000121858";"ENSG00000173530";999
"ENSP00000263341";"ENSP00000314807";"ENSG00000125538";"ENSG00000196083";999
"ENSP00000245451";"ENSP00000328181";"ENSG00000125378";"ENSG00000183691";999
"ENSP00000263339";"ENSP00000330959";"ENSG00000115008";"ENSG00000115590";999
"ENSP00000263341";"ENSP00000330959";"ENSG00000125538";"ENSG00000115590";999
"ENSP00000233156";"ENSP00000334145";"ENSG00000003436";"ENSG00000117525";999
"ENSP00000222693";"ENSP00000339191";"ENSG00000105971";"ENSG00000105974";999
"ENSP00000275493";"ENSP00000339191";"ENSG00000146648";"ENSG00000105974";999
"ENSP00000228928";"ENSP00000342278";"ENSG00000111331";"ENSG00000111335";999
"ENSP00000339191";"ENSP00000349541";"ENSG00000105974";"ENSG00000177469";999
"ENSP00000242786";"ENSP00000356030";"ENSG00000123146";"ENSG00000196352";999
"ENSP00000245907";"ENSP00000356030";"ENSG00000125730";"ENSG00000196352";999
"ENSP00000249071";"ENSP00000356505";"ENSG00000128340";"ENSG00000116701";999
"ENSP00000337383";"ENSP00000357112";"ENSG00000162711";"ENSG00000163568";999
"ENSP00000357801";"ENSP00000367263";"ENSG00000197747";"ENSG00000124942";999
"ENSP00000264144";"ENSP00000375778";"ENSG00000058085";"ENSG00000196878";999
"ENSP00000275493";"ENSP00000379092";"ENSG00000146648";"ENSG00000174808";999
"ENSP00000275493";"ENSP00000379097";"ENSG00000146648";"ENSG00000109321";999
"ENSP00000300134";"ENSP00000379111";"ENSG00000166888";"ENSG00000077238";999
"ENSP00000200181";"ENSP00000386896";"ENSG00000132470";"ENSG00000091409";999
"ENSP00000280357";"ENSP00000387211";"ENSG00000150782";"ENSG00000115604";999
"ENSP00000275493";"ENSP00000404131";"ENSG00000146648";"ENSG00000163235";999
"ENSP00000373489";"ENSP00000449404";"ENSG00000111057";"ENSG00000170421";999
"ENSP00000357112";"ENSP00000460475";"ENSG00000163568";"ENSG00000091592";999
"ENSP00000340510";"ENSP00000465630";"ENSG00000118898";"ENSG00000167880";999
"ENSP00000480355";"ENSP00000482270";"ENSG00000215115";"ENSG00000215113";999
"ENSP00000263339";"ENSP00000314807";"ENSG00000115008";"ENSG00000196083";998
"ENSP00000264144";"ENSP00000324532";"ENSG00000058085";"ENSG00000053747";998
"ENSP00000314807";"ENSP00000330959";"ENSG00000196083";"ENSG00000115590";998
"ENSP00000278742";"ENSP00000342098";"ENSG00000149418";"ENSG00000166145";998
"ENSP00000330382";"ENSP00000346508";"ENSG00000100311";"ENSG00000197461";998
"ENSP00000261590";"ENSP00000369129";"ENSG00000046604";"ENSG00000096696";998
"ENSP00000280904";"ENSP00000369129";"ENSG00000134755";"ENSG00000096696";998
"ENSP00000324532";"ENSP00000375778";"ENSG00000053747";"ENSG00000196878";998
"ENSP00000244869";"ENSP00000379097";"ENSG00000124882";"ENSG00000109321";998
"ENSP00000275493";"ENSP00000398632";"ENSG00000146648";"ENSG00000026508";998
"ENSP00000267101";"ENSP00000404131";"ENSG00000065361";"ENSG00000163235";998
"ENSP00000388566";"ENSP00000433209";"ENSG00000196954";"ENSG00000104518";998
"ENSP00000337383";"ENSP00000460475";"ENSG00000162711";"ENSG00000091592";998
"ENSP00000263339";"ENSP00000280357";"ENSG00000115008";"ENSG00000150782";997
"ENSP00000263341";"ENSP00000337383";"ENSG00000125538";"ENSG00000162711";997
"ENSP00000275493";"ENSP00000494162";"ENSG00000146648";"ENSG00000142273";997
"ENSP00000275493";"ENSP00000317272";"ENSG00000146648";"ENSG00000105976";996
"ENSP00000212355";"ENSP00000355896";"ENSG00000069702";"ENSG00000092969";996
"ENSP00000339191";"ENSP00000369689";"ENSG00000105974";"ENSG00000178372";996
"ENSP00000353408";"ENSP00000398632";"ENSG00000147065";"ENSG00000026508";996
"ENSP00000410242";"ENSP00000437621";"ENSG00000073792";"ENSG00000149948";996
"ENSP00000200181";"ENSP00000497653";"ENSG00000132470";"ENSG00000065618";996
"ENSP00000241261";"ENSP00000498466";"ENSG00000121858";"ENSG00000026103";996
"ENSP00000286186";"ENSP00000498466";"ENSG00000003400";"ENSG00000026103";996
"ENSP00000264257";"ENSP00000314807";"ENSG00000115598";"ENSG00000196083";995
"ENSP00000259206";"ENSP00000330959";"ENSG00000136689";"ENSG00000115590";995
"ENSP00000263946";"ENSP00000369129";"ENSG00000081277";"ENSG00000096696";995
"ENSP00000264832";"ENSP00000398632";"ENSG00000090339";"ENSG00000026508";995
"ENSP00000317272";"ENSP00000398632";"ENSG00000105976";"ENSG00000026508";995
"ENSP00000267101";"ENSP00000379097";"ENSG00000065361";"ENSG00000109321";993
"ENSP00000228945";"ENSP00000249071";"ENSG00000111348";"ENSG00000128340";992
"ENSP00000243349";"ENSP00000295228";"ENSG00000123612";"ENSG00000163083";991
"ENSP00000264832";"ENSP00000353408";"ENSG00000090339";"ENSG00000147065";991
"ENSP00000379092";"ENSP00000379097";"ENSG00000174808";"ENSG00000109321";991
"ENSP00000259206";"ENSP00000263339";"ENSG00000136689";"ENSG00000115008";990
"ENSP00000263341";"ENSP00000280357";"ENSG00000125538";"ENSG00000150782";990
"ENSP00000339191";"ENSP00000399376";"ENSG00000105974";"ENSG00000171867";990
"ENSP00000337383";"ENSP00000433209";"ENSG00000162711";"ENSG00000104518";990
