"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000221132";"ENSP00000241261";"ENSG00000104689";"ENSG00000121858";999
"ENSP00000249501";"ENSP00000249504";"ENSG00000128710";"ENSG00000128713";999
"ENSP00000242208";"ENSP00000256759";"ENSG00000122641";"ENSG00000134363";999
"ENSP00000249071";"ENSP00000261623";"ENSG00000128340";"ENSG00000051523";999
"ENSP00000263339";"ENSP00000263341";"ENSG00000115008";"ENSG00000125538";999
"ENSP00000244869";"ENSP00000275493";"ENSG00000124882";"ENSG00000146648";999
"ENSP00000261769";"ENSP00000275493";"ENSG00000039068";"ENSG00000146648";999
"ENSP00000267101";"ENSP00000275493";"ENSG00000065361";"ENSG00000146648";999
"ENSP00000173229";"ENSP00000334329";"ENSG00000065320";"ENSG00000107731";999
"ENSP00000244869";"ENSP00000342235";"ENSG00000124882";"ENSG00000178568";999
"ENSP00000267101";"ENSP00000342235";"ENSG00000065361";"ENSG00000178568";999
"ENSP00000267101";"ENSP00000354910";"ENSG00000065361";"ENSG00000158458";999
"ENSP00000342235";"ENSP00000354910";"ENSG00000178568";"ENSG00000158458";999
"ENSP00000249071";"ENSP00000356505";"ENSG00000128340";"ENSG00000116701";999
"ENSP00000261623";"ENSP00000356505";"ENSG00000051523";"ENSG00000116701";999
"ENSP00000337383";"ENSP00000357112";"ENSG00000162711";"ENSG00000163568";999
"ENSP00000346032";"ENSP00000367263";"ENSG00000182718";"ENSG00000124942";999
"ENSP00000315011";"ENSP00000368683";"ENSG00000151617";"ENSG00000078401";999
"ENSP00000355533";"ENSP00000369689";"ENSG00000198626";"ENSG00000178372";999
"ENSP00000339824";"ENSP00000371790";"ENSG00000068078";"ENSG00000102678";999
"ENSP00000264144";"ENSP00000375778";"ENSG00000058085";"ENSG00000196878";999
"ENSP00000275493";"ENSP00000379097";"ENSG00000146648";"ENSG00000109321";999
"ENSP00000259206";"ENSP00000386380";"ENSG00000136689";"ENSG00000115594";999
"ENSP00000263339";"ENSP00000386380";"ENSG00000115008";"ENSG00000115594";999
"ENSP00000263341";"ENSP00000386380";"ENSG00000125538";"ENSG00000115594";999
"ENSP00000341083";"ENSP00000387159";"ENSG00000159899";"ENSG00000163273";999
"ENSP00000342278";"ENSP00000388001";"ENSG00000111335";"ENSG00000089127";999
"ENSP00000367316";"ENSP00000389252";"ENSG00000077943";"ENSG00000168743";999
"ENSP00000379204";"ENSP00000401907";"ENSG00000101144";"ENSG00000138696";999
"ENSP00000275493";"ENSP00000404131";"ENSG00000146648";"ENSG00000163235";999
"ENSP00000173229";"ENSP00000406022";"ENSG00000065320";"ENSG00000182168";999
"ENSP00000300283";"ENSP00000406577";"ENSG00000237289";"ENSG00000223572";999
"ENSP00000266058";"ENSP00000417335";"ENSG00000187122";"ENSG00000185008";999
"ENSP00000266058";"ENSP00000420321";"ENSG00000187122";"ENSG00000169855";999
"ENSP00000417335";"ENSP00000422591";"ENSG00000185008";"ENSG00000145147";999
"ENSP00000420321";"ENSP00000422591";"ENSG00000169855";"ENSG00000145147";999
"ENSP00000296518";"ENSP00000426786";"ENSG00000164116";"ENSG00000061918";999
"ENSP00000327758";"ENSP00000435712";"ENSG00000183072";"ENSG00000136574";999
"ENSP00000357112";"ENSP00000460475";"ENSG00000163568";"ENSG00000091592";999
"ENSP00000221166";"ENSP00000482169";"ENSG00000104722";"ENSG00000277586";999
"ENSP00000480355";"ENSP00000482270";"ENSG00000215115";"ENSG00000215113";999
"ENSP00000260010";"ENSP00000364801";"ENSG00000137462";"ENSG00000204388";998
"ENSP00000264634";"ENSP00000364860";"ENSG00000114251";"ENSG00000169071";998
"ENSP00000282356";"ENSP00000369689";"ENSG00000152495";"ENSG00000178372";998
"ENSP00000244869";"ENSP00000379097";"ENSG00000124882";"ENSG00000109321";998
"ENSP00000275493";"ENSP00000398632";"ENSG00000146648";"ENSG00000026508";998
"ENSP00000267101";"ENSP00000404131";"ENSG00000065361";"ENSG00000163235";998
"ENSP00000337383";"ENSP00000460475";"ENSG00000162711";"ENSG00000091592";998
"ENSP00000365230";"ENSP00000460475";"ENSG00000171552";"ENSG00000091592";998
"ENSP00000263339";"ENSP00000280357";"ENSG00000115008";"ENSG00000150782";997
"ENSP00000263341";"ENSP00000337383";"ENSG00000125538";"ENSG00000162711";997
"ENSP00000339824";"ENSP00000396198";"ENSG00000068078";"ENSG00000129682";997
"ENSP00000275493";"ENSP00000494162";"ENSG00000146648";"ENSG00000142273";997
"ENSP00000275493";"ENSP00000342235";"ENSG00000146648";"ENSG00000178568";996
"ENSP00000275493";"ENSP00000354910";"ENSG00000146648";"ENSG00000158458";996
"ENSP00000221166";"ENSP00000358865";"ENSG00000104722";"ENSG00000148798";996
"ENSP00000354923";"ENSP00000378965";"ENSG00000198947";"ENSG00000172164";996
"ENSP00000363680";"ENSP00000379365";"ENSG00000158813";"ENSG00000131080";996
"ENSP00000370989";"ENSP00000380855";"ENSG00000120217";"ENSG00000197646";996
"ENSP00000265077";"ENSP00000398632";"ENSG00000038427";"ENSG00000026508";996
"ENSP00000311997";"ENSP00000482169";"ENSG00000100285";"ENSG00000277586";996
"ENSP00000200181";"ENSP00000497653";"ENSG00000132470";"ENSG00000065618";996
"ENSP00000261769";"ENSP00000269141";"ENSG00000039068";"ENSG00000170558";995
"ENSP00000264867";"ENSP00000270722";"ENSG00000109819";"ENSG00000142611";995
"ENSP00000320025";"ENSP00000349320";"ENSG00000165995";"ENSG00000153956";995
"ENSP00000264832";"ENSP00000398632";"ENSG00000090339";"ENSG00000026508";995
"ENSP00000230538";"ENSP00000264144";"ENSG00000112769";"ENSG00000058085";993
"ENSP00000221166";"ENSP00000311997";"ENSG00000104722";"ENSG00000100285";993
"ENSP00000230538";"ENSP00000375778";"ENSG00000112769";"ENSG00000196878";993
"ENSP00000267101";"ENSP00000379097";"ENSG00000065361";"ENSG00000109321";993
"ENSP00000335055";"ENSP00000479719";"ENSG00000132970";"ENSG00000055163";993
"ENSP00000313391";"ENSP00000496870";"ENSG00000153071";"ENSG00000081479";993
"ENSP00000228945";"ENSP00000249071";"ENSG00000111348";"ENSG00000128340";992
"ENSP00000342235";"ENSP00000379097";"ENSG00000178568";"ENSG00000109321";992
"ENSP00000327758";"ENSP00000386170";"ENSG00000183072";"ENSG00000164532";992
"ENSP00000328968";"ENSP00000396198";"ENSG00000183873";"ENSG00000129682";992
"ENSP00000224356";"ENSP00000249750";"ENSG00000095596";"ENSG00000128918";991
"ENSP00000204604";"ENSP00000379204";"ENSG00000090539";"ENSG00000101144";991
"ENSP00000264187";"ENSP00000398632";"ENSG00000116962";"ENSG00000026508";991
"ENSP00000386170";"ENSP00000435712";"ENSG00000164532";"ENSG00000136574";991
"ENSP00000259206";"ENSP00000263339";"ENSG00000136689";"ENSG00000115008";990
"ENSP00000263341";"ENSP00000280357";"ENSG00000125538";"ENSG00000150782";990
"ENSP00000329797";"ENSP00000343158";"ENSG00000182985";"ENSG00000082397";990
"ENSP00000349588";"ENSP00000359077";"ENSG00000145362";"ENSG00000198910";990
"ENSP00000366288";"ENSP00000370593";"ENSG00000178235";"ENSG00000153707";990
"ENSP00000330382";"ENSP00000376865";"ENSG00000100311";"ENSG00000170962";990
"ENSP00000338272";"ENSP00000357348";"ENSG00000164683";"ENSG00000135547";989
"ENSP00000346032";"ENSP00000366109";"ENSG00000182718";"ENSG00000135046";989
"ENSP00000256759";"ENSP00000379204";"ENSG00000134363";"ENSG00000101144";989
"ENSP00000342235";"ENSP00000404131";"ENSG00000178568";"ENSG00000163235";989
"ENSP00000311997";"ENSP00000358865";"ENSG00000100285";"ENSG00000148798";988
"ENSP00000238018";"ENSP00000368727";"ENSG00000119125";"ENSG00000158125";988
"ENSP00000330200";"ENSP00000368727";"ENSG00000165810";"ENSG00000158125";988
"ENSP00000369689";"ENSP00000379098";"ENSG00000178372";"ENSG00000058404";988
"ENSP00000354923";"ENSP00000470152";"ENSG00000198947";"ENSG00000134769";988
"ENSP00000257770";"ENSP00000498074";"ENSG00000135318";"ENSG00000197594";988
"ENSP00000264554";"ENSP00000275493";"ENSG00000129946";"ENSG00000146648";987
"ENSP00000385143";"ENSP00000422533";"ENSG00000156687";"ENSG00000150471";987
"ENSP00000242208";"ENSP00000295228";"ENSG00000122641";"ENSG00000163083";986
"ENSP00000173229";"ENSP00000385143";"ENSG00000065320";"ENSG00000156687";986
"ENSP00000422533";"ENSP00000424226";"ENSG00000150471";"ENSG00000218336";986
"ENSP00000358865";"ENSP00000482169";"ENSG00000148798";"ENSG00000277586";986
"ENSP00000298910";"ENSP00000500990";"ENSG00000188906";"ENSG00000145335";986
"ENSP00000263341";"ENSP00000388566";"ENSG00000125538";"ENSG00000196954";985
"ENSP00000445135";"ENSP00000460475";"ENSG00000022556";"ENSG00000091592";984
"ENSP00000359077";"ENSP00000481841";"ENSG00000198910";"ENSG00000272398";984
"ENSP00000362108";"ENSP00000496870";"ENSG00000148346";"ENSG00000081479";984
"ENSP00000248437";"ENSP00000264071";"ENSG00000127824";"ENSG00000104833";983
"ENSP00000302625";"ENSP00000340347";"ENSG00000168646";"ENSG00000081059";983
"ENSP00000349320";"ENSP00000438949";"ENSG00000153956";"ENSG00000182389";983
"ENSP00000244869";"ENSP00000267101";"ENSG00000124882";"ENSG00000065361";982
"ENSP00000273395";"ENSP00000298743";"ENSG00000144857";"ENSG00000180447";982
"ENSP00000200181";"ENSP00000315190";"ENSG00000132470";"ENSG00000005884";982
"ENSP00000334145";"ENSP00000366307";"ENSG00000117525";"ENSG00000178726";982
"ENSP00000200181";"ENSP00000375778";"ENSG00000132470";"ENSG00000196878";982
"ENSP00000359077";"ENSP00000480132";"ENSG00000198910";"ENSG00000149294";982
"ENSP00000275493";"ENSP00000370473";"ENSG00000146648";"ENSG00000146674";981
"ENSP00000332879";"ENSP00000385143";"ENSG00000185070";"ENSG00000156687";981
"ENSP00000256759";"ENSP00000295228";"ENSG00000134363";"ENSG00000163083";980
"ENSP00000349588";"ENSP00000398632";"ENSG00000145362";"ENSG00000026508";980
"ENSP00000308576";"ENSP00000321348";"ENSG00000173156";"ENSG00000147202";979
"ENSP00000233813";"ENSP00000370473";"ENSG00000115461";"ENSG00000146674";978
"ENSP00000283249";"ENSP00000315190";"ENSG00000115221";"ENSG00000005884";977
"ENSP00000320092";"ENSP00000349022";"ENSG00000140600";"ENSG00000198576";976
"ENSP00000275493";"ENSP00000359077";"ENSG00000146648";"ENSG00000198910";976
"ENSP00000234091";"ENSP00000381382";"ENSG00000115738";"ENSG00000196628";976
"ENSP00000364685";"ENSP00000424571";"ENSG00000117122";"ENSG00000138829";976
"ENSP00000298910";"ENSP00000340989";"ENSG00000188906";"ENSG00000175793";975
"ENSP00000258111";"ENSP00000496939";"ENSG00000135643";"ENSG00000104783";975
"ENSP00000224356";"ENSP00000332256";"ENSG00000095596";"ENSG00000184254";974
"ENSP00000328968";"ENSP00000369689";"ENSG00000183873";"ENSG00000178372";974
"ENSP00000414350";"ENSP00000417498";"ENSG00000176945";"ENSG00000145113";974
"ENSP00000406022";"ENSP00000422533";"ENSG00000182168";"ENSG00000150471";974
"ENSP00000303208";"ENSP00000371532";"ENSG00000169174";"ENSG00000147852";973
"ENSP00000369154";"ENSP00000401907";"ENSG00000120693";"ENSG00000138696";973
"ENSP00000264832";"ENSP00000361359";"ENSG00000090339";"ENSG00000101017";972
"ENSP00000275493";"ENSP00000369981";"ENSG00000146648";"ENSG00000107295";972
"ENSP00000369689";"ENSP00000410309";"ENSG00000178372";"ENSG00000115252";972
"ENSP00000311697";"ENSP00000339824";"ENSG00000138675";"ENSG00000068078";971
"ENSP00000357691";"ENSP00000357695";"ENSG00000189334";"ENSG00000188643";970
"ENSP00000354822";"ENSP00000359783";"ENSG00000132530";"ENSG00000137965";970
"ENSP00000260010";"ENSP00000263341";"ENSG00000137462";"ENSG00000125538";969
